"SubmissionID","finished","pause","scrubbed","unused","Recording","finished.p","pause.p","scrubbed.p","unused.p","project","course","sem","report"
4362,3,1,0,3,6,50,17,0,50,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
4365,6,1,0,0,6,100,17,0,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4366,3,1,0,7,11,27,9,0,64,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4367,4,0,0,0,4,100,0,0,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4369,5,3,1,7,13,38,23,8,54,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4371,0,0,0,10,10,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4372,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4374,10,0,0,0,10,100,0,0,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4375,3,0,0,9,12,25,0,0,75,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4376,0,0,0,9,9,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4377,8,1,0,0,8,100,12,0,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4378,0,1,0,6,7,0,14,0,86,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4380,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4381,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4382,2,1,0,1,3,67,33,0,33,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4385,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4386,8,2,0,0,8,100,25,0,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4389,0,0,0,6,6,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4390,6,0,0,3,9,67,0,0,33,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4391,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4407,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4408,2,0,0,0,2,100,0,0,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4409,1,1,0,6,8,12,12,0,75,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4410,0,0,0,9,9,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4414,5,0,0,0,5,100,0,0,0,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4415,0,0,0,11,11,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4416,5,2,2,2,7,71,29,29,29,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4417,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4420,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4421,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 2","BIOL1040","Sem1","Report 2"
4422,0,0,0,6,6,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4423,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4424,2,0,0,0,2,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4425,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4426,2,1,0,2,5,40,20,0,40,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4427,2,0,0,0,2,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4428,6,0,0,1,7,86,0,0,14,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4429,0,0,0,11,11,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4430,0,0,0,9,9,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4431,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4432,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4433,5,0,0,0,5,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4435,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4438,3,2,2,2,5,60,40,40,40,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4439,0,0,0,6,6,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4440,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4442,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4445,0,0,0,8,8,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4446,4,1,1,0,4,100,25,25,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4447,3,0,0,2,5,60,0,0,40,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4448,2,2,0,7,9,22,22,0,78,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4449,0,0,1,2,3,0,0,33,67,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4450,2,0,0,0,2,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4451,0,0,0,10,10,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4453,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4454,0,0,0,6,6,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4455,0,1,0,10,11,0,9,0,91,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4456,0,1,0,1,2,0,50,0,50,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4457,1,1,0,0,1,100,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4458,5,0,0,4,9,56,0,0,44,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4459,2,2,0,0,2,100,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4460,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4461,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4462,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4463,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4465,0,0,0,11,11,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4467,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4468,1,0,0,1,2,50,0,0,50,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4469,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4470,3,0,0,1,4,75,0,0,25,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4473,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4474,0,0,0,10,10,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4475,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4478,3,0,0,0,3,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4479,3,1,1,1,4,75,25,25,25,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4480,0,0,0,10,10,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4482,2,0,0,0,2,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4483,3,0,0,0,3,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4484,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4485,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4486,4,0,0,1,5,80,0,0,20,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4487,2,0,0,2,4,50,0,0,50,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4488,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4490,3,0,0,0,3,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4493,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4494,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4495,1,0,0,8,9,11,0,0,89,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4496,1,0,0,1,2,50,0,0,50,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4498,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4500,2,1,0,0,2,100,50,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4501,2,0,0,2,4,50,0,0,50,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4502,7,7,0,1,8,88,88,0,12,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4503,8,0,0,0,8,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4504,2,1,1,0,2,100,50,50,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4505,0,0,0,6,6,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4506,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4507,1,1,0,1,2,50,50,0,50,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4508,2,0,0,0,2,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4509,4,0,0,0,4,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4511,1,1,0,0,1,100,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4513,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4514,4,0,0,3,7,57,0,0,43,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4515,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4516,1,1,0,0,1,100,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4519,5,0,0,0,5,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4520,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4521,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4522,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4523,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4524,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4525,0,0,0,6,6,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4526,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4527,0,0,0,6,6,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4528,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4529,0,1,0,5,6,0,17,0,83,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4530,0,0,0,11,11,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4531,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4533,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4534,0,0,0,8,8,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4535,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4536,0,0,0,6,6,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4538,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4539,1,1,0,2,3,33,33,0,67,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4540,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4541,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4542,5,0,0,4,9,56,0,0,44,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4543,2,0,0,0,2,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4545,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4546,1,1,0,0,1,100,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4548,0,0,0,12,12,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4549,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4550,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4551,2,0,0,0,2,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4553,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4554,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4555,3,3,0,0,3,100,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4556,2,0,1,0,2,100,0,50,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4558,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4560,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4561,0,0,0,9,9,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4562,3,0,0,5,8,38,0,0,62,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4563,6,0,0,1,7,86,0,0,14,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4565,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4566,0,0,0,9,9,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4567,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4568,1,0,0,7,8,12,0,0,88,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4569,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4570,0,0,0,6,6,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4575,2,2,0,0,2,100,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4576,4,0,0,0,4,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4577,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4580,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4581,0,1,0,0,1,0,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4583,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4584,3,0,0,1,4,75,0,0,25,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4585,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4586,0,0,0,8,8,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4587,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4589,0,0,0,12,12,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4590,4,0,0,4,8,50,0,0,50,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4591,0,0,0,9,9,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4592,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4595,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4596,0,0,0,8,8,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4597,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4598,2,0,0,0,2,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4601,7,1,0,0,7,100,14,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4603,3,3,2,0,4,75,75,50,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4604,3,3,0,0,3,100,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4605,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4606,1,1,0,8,9,11,11,0,89,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4607,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4609,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4610,5,0,0,3,8,62,0,0,38,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4612,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4614,7,0,0,1,8,88,0,0,12,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4615,5,0,0,0,5,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4616,2,0,0,4,6,33,0,0,67,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4617,2,0,0,0,2,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4618,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4619,5,5,0,0,5,100,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4620,2,0,0,1,3,67,0,0,33,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4621,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4622,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4623,0,3,0,0,3,0,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4625,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4626,5,5,0,1,6,83,83,0,17,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4627,2,1,0,0,2,100,50,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4629,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4630,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4631,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4632,5,0,0,0,5,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4633,0,0,0,11,11,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4634,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4635,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4636,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4638,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4639,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4640,0,1,0,4,5,0,20,0,80,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4645,0,0,0,6,6,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4648,1,0,0,3,4,25,0,0,75,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4649,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4650,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4651,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4654,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4655,8,1,0,1,9,89,11,0,11,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4656,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4658,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4661,6,0,0,0,6,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4662,1,0,0,1,2,50,0,0,50,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4663,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4667,2,0,0,2,4,50,0,0,50,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4668,0,1,0,2,3,0,33,0,67,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4669,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4670,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4671,0,0,0,2,2,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4672,0,0,0,6,6,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4674,1,1,0,0,1,100,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4675,6,0,0,1,7,86,0,0,14,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4676,0,0,0,9,9,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4677,4,0,0,0,4,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4678,0,0,0,6,6,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4679,6,0,1,0,6,100,0,17,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4680,0,0,0,9,9,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4681,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4682,5,0,0,1,6,83,0,0,17,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4683,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4684,0,0,0,7,7,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4685,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4688,0,0,0,5,5,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4689,3,0,1,2,5,60,0,20,40,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4690,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4691,3,0,1,0,3,100,0,33,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4695,4,0,0,6,10,40,0,0,60,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4697,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4698,1,1,0,5,6,17,17,0,83,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4699,3,0,0,0,3,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4700,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4701,1,1,0,1,3,33,33,0,33,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4702,0,0,0,4,4,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4703,2,2,0,6,8,25,25,0,75,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4704,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4706,1,0,0,1,2,50,0,0,50,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4707,0,1,0,0,1,0,100,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4709,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4711,7,0,1,1,8,88,0,12,12,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4713,8,0,0,1,9,89,0,0,11,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4714,0,0,0,8,8,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4715,3,1,0,0,3,100,33,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4716,4,0,0,4,8,50,0,0,50,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4717,0,0,0,1,1,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4718,0,0,0,3,3,0,0,0,100,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
4720,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 3","BIOL1040","Sem1","Report 3"
