"SubmissionID","finished","pause","scrubbed","unused","Recording","finished.p","pause.p","scrubbed.p","unused.p","project","course","sem","report"
2839,2,0,0,0,9,22,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2840,0,0,0,0,7,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2843,2,0,0,0,9,22,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2844,1,0,0,0,9,11,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2845,0,0,0,0,11,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2846,4,0,0,0,8,50,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2848,1,0,0,0,7,14,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2849,1,0,0,0,8,12,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2851,0,0,0,0,13,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2852,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2853,5,0,1,0,10,50,0,10,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2854,1,0,0,0,12,8,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2856,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2857,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2858,0,0,0,0,4,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2859,0,0,0,0,12,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2861,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2862,0,0,0,0,15,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2863,0,0,0,0,5,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2864,0,1,0,0,10,0,10,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2865,5,0,0,0,9,56,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2866,1,0,0,0,9,11,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2867,3,2,0,0,9,33,22,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2868,0,0,0,0,3,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2869,2,2,0,0,8,25,25,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2872,6,0,1,0,7,86,0,14,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2873,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2874,0,0,0,0,7,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2875,0,0,0,0,6,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2876,1,0,0,0,5,20,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2877,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2878,8,3,4,0,10,80,30,40,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2879,0,1,0,0,9,0,11,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2880,0,0,0,0,8,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2881,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2882,2,1,0,0,8,25,12,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2883,1,1,0,0,3,33,33,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2884,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2885,3,0,1,0,9,33,0,11,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2887,0,0,0,0,13,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2888,2,0,1,0,9,22,0,11,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2889,2,1,0,0,7,29,14,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2890,0,1,1,0,8,0,12,12,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2891,0,2,0,0,10,0,20,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2892,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2893,2,0,1,0,10,20,0,10,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2894,1,1,1,0,4,25,25,25,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2895,3,0,0,0,8,38,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2896,0,0,0,0,14,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2897,0,0,0,0,6,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2898,1,0,0,0,2,50,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2899,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2900,1,0,0,0,4,25,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2901,0,1,0,0,2,0,50,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2902,0,0,0,0,7,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2903,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2904,3,4,1,0,6,50,67,17,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2905,5,0,1,0,5,100,0,20,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2906,0,0,0,0,8,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2907,12,2,0,0,13,92,15,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2908,1,0,0,0,7,14,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2909,5,0,1,0,11,45,0,9,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2910,0,0,0,0,4,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2913,0,0,0,0,12,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2914,0,0,0,0,5,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2915,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2916,0,0,0,0,4,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2918,6,1,0,0,6,100,17,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2919,0,0,0,0,3,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2920,0,1,0,0,10,0,10,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2921,0,0,0,0,6,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2922,7,6,4,0,9,78,67,44,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2923,0,0,0,0,5,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2924,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2925,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2926,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2927,0,0,0,0,12,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2928,2,2,1,0,8,25,25,12,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2929,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2930,0,0,0,0,11,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2931,8,3,2,0,12,67,25,17,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2933,1,0,0,0,4,25,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2934,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2935,0,0,0,0,4,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2936,1,0,0,0,4,25,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2939,0,0,0,0,13,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2940,0,0,0,0,12,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2941,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2942,0,0,0,0,14,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2943,1,0,0,0,6,17,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2944,0,0,0,0,5,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2946,1,0,0,0,7,14,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2947,7,1,0,0,8,88,12,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2948,0,0,0,0,3,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2949,10,1,0,0,11,91,9,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2950,0,0,0,0,3,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2951,0,0,0,0,3,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2952,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2953,4,4,0,0,4,100,100,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2954,0,0,0,0,8,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2955,0,0,0,0,8,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2956,0,0,0,0,7,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2957,0,0,0,0,4,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2958,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2959,0,0,0,0,11,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2960,0,0,0,0,7,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2961,0,0,0,0,12,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2962,1,0,0,0,14,7,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2963,1,0,1,0,1,100,0,100,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2964,0,0,0,0,5,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2965,5,0,0,0,7,71,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2966,0,0,0,0,3,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2967,0,0,0,0,5,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2968,0,0,0,0,3,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2969,0,0,0,0,12,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2970,2,2,0,0,12,17,17,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2972,0,0,0,0,6,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2973,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2974,2,0,0,0,9,22,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2975,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2976,0,0,0,0,8,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2977,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2978,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2980,2,0,0,0,10,20,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2981,0,0,0,0,18,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2982,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2983,5,0,0,0,9,56,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2984,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2985,0,0,0,0,15,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2986,3,0,0,0,14,21,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2987,5,1,1,0,6,83,17,17,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2988,0,0,0,0,5,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2989,0,0,0,0,4,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2990,1,0,0,0,2,50,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2991,0,0,0,0,12,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2992,0,0,0,0,4,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2993,1,1,3,0,3,33,33,100,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2994,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2995,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2996,0,1,0,0,5,0,20,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2997,0,0,0,0,6,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2998,7,0,1,0,8,88,0,12,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
2999,1,3,1,0,9,11,33,11,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3000,0,0,0,0,6,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3002,0,2,2,0,9,0,22,22,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3003,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3004,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3005,0,1,0,0,8,0,12,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3006,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3007,1,1,0,0,4,25,25,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3009,2,1,1,0,2,100,50,50,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3010,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3012,0,0,0,0,11,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3013,2,0,0,0,10,20,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3014,0,0,0,0,7,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3015,0,0,0,0,8,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3016,7,1,1,0,11,64,9,9,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3017,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3018,1,0,0,0,7,14,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3019,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3021,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3022,2,0,0,0,5,40,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3024,0,0,0,0,5,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3027,3,1,1,0,12,25,8,8,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3028,1,1,1,0,9,11,11,11,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3030,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3031,1,0,0,0,6,17,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3033,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3034,0,0,0,0,7,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3035,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3036,5,0,0,0,8,62,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3037,1,1,0,0,1,100,100,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3039,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3040,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3043,0,0,0,0,6,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3045,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3046,0,0,0,0,8,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3047,1,0,0,0,6,17,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3049,1,0,0,0,1,100,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3050,1,0,0,0,12,8,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3051,2,0,0,0,10,20,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3053,0,0,0,0,4,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3054,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3055,0,0,0,0,8,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3056,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3057,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3061,0,0,0,0,3,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3062,1,0,0,0,7,14,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3063,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3065,0,0,0,0,7,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3066,0,0,0,0,7,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3067,1,0,1,0,2,50,0,50,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3068,0,0,0,0,7,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3069,0,0,0,0,3,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3070,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3072,0,0,0,0,7,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3075,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3076,0,0,0,0,12,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3077,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3078,7,0,0,0,12,58,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3079,0,0,0,0,8,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3081,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3082,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3083,3,0,0,0,6,50,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3084,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3085,1,0,0,0,7,14,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3086,0,0,0,0,5,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3087,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3088,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3089,8,0,2,0,9,89,0,22,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3090,0,0,0,0,8,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3091,0,0,0,0,7,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3092,5,2,0,0,7,71,29,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3093,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3094,5,3,2,0,7,71,43,29,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3095,3,1,2,0,6,50,17,33,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3096,2,0,0,0,3,67,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3097,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3098,0,0,0,0,5,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3099,0,0,0,0,2,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3101,0,1,0,0,1,0,100,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3102,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3104,2,0,0,0,4,50,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3118,0,0,0,0,3,0,0,0,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
3119,0,0,0,0,5,0,0,0,0,"BIOL1040Sem1Report 0","BIOL1040","Sem1","Report 0"
3120,0,1,0,0,6,0,17,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3121,3,0,0,0,7,43,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3122,6,0,0,0,7,86,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3123,0,1,0,0,6,0,17,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3124,0,0,0,0,6,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3126,1,0,0,0,9,11,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3127,2,1,0,0,9,22,11,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3128,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3129,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3130,0,0,0,0,9,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3131,4,0,1,0,9,44,0,11,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3132,0,0,0,0,5,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3133,1,0,3,0,6,17,0,50,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3134,2,0,0,0,2,100,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3135,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3136,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3137,0,0,0,0,14,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3138,0,0,0,0,1,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3139,4,0,0,0,7,57,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3140,0,0,0,0,10,0,0,0,0,"BIOL1040Sem1Report 1","BIOL1040","Sem1","Report 1"
3143,0,0,0,0,14,0,0,0,0,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1"
3144,0,1,0,0,6,0,17,0,0,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1"
3146,1,1,0,0,11,9,9,0,0,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1"
3149,9,6,0,0,9,100,67,0,0,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1"
3150,9,0,0,0,11,82,0,0,0,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1"
3152,0,0,0,0,9,0,0,0,0,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1"
3153,0,0,0,0,56,0,0,0,0,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1"
3154,0,0,0,0,19,0,0,0,0,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1"
