"","SubID","MarkerID","AnnotType","Page","Xlocation","Ylocation","Xdim","Ydim","Filename","Annotation","Duration.sec","Consent"
"421",4828,"T30","Recording",3,0.3146065,0.2481958,30,30,"annot__2013_05_25_03_48_44.m4a","Annotation 8",19,"Yes"
"422",4828,"T30","Recording",3,0.3441829,0.1191447,30,30,"annot__2013_05_25_03_47_29.m4a","Annotation 7",20,"Yes"
"423",4828,"T30","Freehand",3,0.7220396,0.2844372,0.05893641,0.05233456,"annot__2013_05_25_03_50_17.png","Annotation",NA,"Yes"
"424",4828,"T30","Highlight",3,0.09429827,0.3517937,0.7881031,0.06977942,"annot__2013_05_25_03_50_27.png","Annotation",NA,"Yes"
"425",4828,"T30","Text",4,0.4232457,0.7221841,0.1959978,0.03295139,"","Good use of past lit",NA,"Yes"
"426",4828,"T30","Recording",2,0.1408992,0.1514908,30,30,"annot__2013_05_25_03_23_08.m4a","Annotation 1",28,"Yes"
"427",4828,"T30","Recording",3,0.09224235,0.4458021,30,30,"annot__2013_05_25_03_52_34.m4a","Annotation 22",3,"Yes"
"428",4828,"T30","Highlight",3,0.06483007,0.2267723,0.8395011,0.1545808,"annot__2013_05_25_03_50_11.png","Annotation",NA,"Yes"
"429",4828,"T30","Recording",4,0.8758225,0.4416126,30,30,"ann__2013_05_25_03_53_58.m4a","Results Section",24,"Yes"
"430",4828,"T30","Freehand",4,0.8782896,0.7604659,0.07058662,0.03828176,"annot__2013_05_25_03_56_37.png","Annotation",NA,"Yes"
"431",4828,"T30","Recording",3,0.4883498,0.2461555,30,30,"annot__2013_05_25_03_49_37.m4a","Annotation 15",23,"Yes"
"432",4828,"T30","Recording",4,0.8248356,0.6199379,30,30,"annot__2013_05_31_12_53_24.m4a","Annotation 54",17,"Yes"
"433",4828,"T30","Freehand",3,0.3574562,0.4511325,0.08977522,0.08819343,"annot__2013_05_25_03_50_42.png","Annotation",NA,"Yes"
"434",4828,"T30","Text",3,0.4492874,0.5180044,0.1151316,0.03295139,"","Amplitude",NA,"Yes"
"435",4828,"T30","Recording",5,0.5637336,0.04927501,30,30,"annot__2013_05_25_03_58_10.m4a","Annotation 31",28,"Yes"
"436",4828,"T30","Highlight",4,0.08607459,0.5986164,0.7956415,0.06444905,"annot__2013_05_31_12_53_07.png","Annotation",NA,"Yes"
"437",4828,"T30","Highlight",4,0.06688599,0.7183075,0.859375,0.1720257,"annot__2013_05_25_03_56_34.png","Annotation",NA,"Yes"
"438",4828,"T30","Highlight",4,0.08127744,0.7876023,0.8765077,0.1502196,"annot__2013_05_25_03_58_09.png","Annotation",NA,"Yes"
"439",4829,"T31","Recording",3,0.9379113,0.4894143,30,30,"annot__2013_05_16_01_00_31.m4a","Method",97,"Yes"
"440",4829,"T31","Freehand",2,0.2824941,0.5782188,0.1040085,0.03526247,"annot__2013_05_16_12_43_48.png","Annotation",NA,"Yes"
"441",4829,"T31","Highlight",3,0.1143303,0.1304528,0.790528,0.236251,"annot__2013_05_16_12_52_11.png","Annotation",NA,"Yes"
"442",4829,"T31","Recording",2,0.9660088,0.390873,30,30,"annot__2013_05_16_12_45_46.m4a","Intro",231,"Yes"
"443",4829,"T31","Text",2,0.8495067,0.5270398,0.1041667,0.05039624,"","Only one ref",NA,"Yes"
"444",4829,"T31","Recording",3,0.8824014,0.145363,30,30,"annot__2013_05_16_12_50_26.m4a","Hypothesis",21,"Yes"
"445",4829,"T31","Text",3,0.6864036,0.7317039,0.1466557,0.05039624,"","Average EMG amplitude",NA,"Yes"
"446",4829,"T31","Text",2,0.4276316,0.7906613,0.05756579,0.03293055,"ann__2013_05_16_12_45_11.(null)","Ref",NA,"Yes"
"447",4829,"T31","Highlight",3,0.09788296,0.7405381,0.7583186,0.1267361,"annot__2013_05_16_01_00_26.png","Annotation",NA,"Yes"
"448",4829,"T31","Highlight",3,0.5967865,0.7182475,0.2169261,0.03418148,"annot__2013_05_16_12_58_46.png","Annotation",NA,"Yes"
"449",4829,"T31","Text",2,0.3869244,0.3375693,0.03289474,0.03295139,"",".",NA,"Yes"
"450",4829,"T31","Highlight",2,0.09856827,0.09393772,0.7843602,0.05550297,"annot__2013_05_16_12_30_31.png","Annotation",NA,"Yes"
"451",4829,"T31","Highlight",5,0.1009017,0.272985,0.7921728,0.08253317,"annot__2013_05_16_01_17_50.png","Annotation",NA,"Yes"
"452",4829,"T31","Text",2,0.5925165,0.4790664,0.03289474,0.03295139,"","(",NA,"Yes"
"453",4829,"T31","Highlight",3,0.1040507,0.1139771,0.7590039,0.09814594,"annot__2013_05_16_12_50_25.png","Annotation",NA,"Yes"
"454",4829,"T31","Highlight",2,0.2904542,0.297461,0.3615258,0.2105683,"annot__2013_05_16_12_42_36.png","Annotation",NA,"Yes"
"455",4829,"T31","Highlight",2,0.1074773,0.5567109,0.7884721,0.09620763,"annot__2013_05_16_12_43_42.png","Annotation",NA,"Yes"
"456",4829,"T31","Freehand",4,0.1735303,0.2863609,0.6556807,0.3371554,"annot__2013_05_16_01_09_03.png","Annotation",NA,"Yes"
"457",4829,"T31","Recording",2,0.6298479,0.02552573,30,30,"annot__2013_05_16_01_26_33.m4a","Overview",81,"Yes"
"458",4829,"T31","Highlight",2,0.6070661,0.657988,0.2121289,0.03321232,"annot__2013_05_16_12_44_31.png","Annotation",NA,"Yes"
"459",4829,"T31","Highlight",5,0.07755829,0.0727825,0.7462391,0.06070257,"annot__2013_05_16_01_15_34.png","Annotation",NA,"Yes"
"460",4829,"T31","Text",5,0.484788,0.09721141,0.4139254,0.05039624,"","This is not what you found. You need to offer explanations for your findings.",NA,"Yes"
"461",4829,"T31","Freehand",4,0.1536564,0.134203,0.3568868,0.05416106,"annot__2013_05_16_01_03_38.png","Annotation",NA,"Yes"
"462",4829,"T31","Text",7,0.1730409,0.2769639,0.1932566,0.03295139,"","Bernadi ref missing",NA,"Yes"
"463",4829,"T31","Freehand",2,0.7121817,0.5142543,0.1602037,0.0391391,"annot__2013_05_16_12_42_59.png","Annotation",NA,"Yes"
"464",4829,"T31","Highlight",4,0.09563059,0.7562951,0.8079861,0.07028671,"annot__2013_05_16_01_14_34.png","Annotation",NA,"Yes"
"465",4829,"T31","Highlight",5,0.1061728,0.09780782,0.7771126,0.2193737,"annot__2013_05_16_01_17_41.png","Annotation",NA,"Yes"
"466",4829,"T31","Recording",5,0.9111447,0.04829108,30,30,"annot__2013_05_16_01_17_56.m4a","Discussion",183,"Yes"
"467",4829,"T31","Text",2,0.327988,0.2968646,0.03289474,0.03295139,"",".",NA,"Yes"
"468",4829,"T31","Recording",4,0.8262062,0.2875165,30,30,"annot__2013_05_16_01_04_31.m4a","Results",202,"Yes"
"469",4829,"T31","Highlight",4,0.09638359,0.7903721,0.7673234,0.1171426,"annot__2013_05_16_01_17_56.png","Annotation",NA,"Yes"
"470",4829,"T31","Text",4,0.4403784,0.4895861,0.2754934,0.05039624,"","N numbers. human subjects. mean+sem",NA,"Yes"
"471",4830,"T30","Recording",4,0.2092857,0.2157948,30,30,"annot__2013_06_03_05_15_41.m4a","Annotation 2",8,"Yes"
"472",4830,"T30","Recording",3,0.5323753,0.6973879,30,30,"ann__2013_06_03_05_20_13.m4a","Intro Gap Statements",20,"Yes"
"473",4830,"T30","Recording",3,0.5323753,0.6003957,30,30,"ann__2013_06_03_05_20_11.m4a","Good Detail Intro",5,"Yes"
"474",4830,"T30","Recording",4,0.5981072,0.03909052,30,30,"annot__2013_06_03_05_19_43.m4a","Annotation 6",18,"Yes"
"475",4830,"T30","Recording",4,0.1840375,0.3841377,30,30,"annot__2013_06_03_05_16_14.m4a","Annotation 3",9,"Yes"
"476",4830,"T30","Recording",3,0.5323753,0.3595873,30,30,"ann__2013_06_03_05_20_07.m4a","Good Detail Intro",5,"Yes"
"477",4830,"T30","Recording",5,0.3138852,0.2760208,30,30,"annot__2013_06_03_05_17_34.m4a","Annotation 4",17,"Yes"
"478",4830,"T30","Recording",5,0.2734881,0.5040083,30,30,"annot__2013_06_03_05_17_58.m4a","Annotation 5",9,"Yes"
"479",4830,"T30","Recording",7,0.0628464,0.1902238,30,30,"annot__2013_06_03_05_23_36.m4a","Annotation 14",8,"Yes"
"480",4830,"T30","Recording",2,0.2906627,0.3740317,30,30,"annot__2013_06_03_05_15_25.m4a","Annotation 1",4,"Yes"
"481",4830,"T30","Highlight",6,0.1494115,0.1037993,0.2387754,0.05462782,"annot__2013_06_03_05_22_06.png","Annotation",NA,"Yes"
"482",4830,"T30","Recording",6,0.1104572,0.2370243,30,30,"annot__2013_06_03_05_22_28.m4a","Annotation 13",17,"Yes"
"483",4830,"T30","Recording",6,0.1378695,0.5631189,30,30,"annot__2013_06_03_05_24_07.m4a","Annotation 15",8,"Yes"
"484",4831,"T05","Recording",2,0.07922871,0.7876998,30,30,"annot__2013_05_28_01_59_27.m4a","Annotation 2",4,"Yes"
"485",4831,"T05","Recording",3,0.8918883,0.2058491,30,30,"annot__2013_05_28_02_04_54.m4a","Annotation 3",26,"Yes"
"486",4831,"T05","Recording",2,0.8734924,0.7295278,30,30,"annot__2013_05_28_01_58_27.m4a","Annotation 1",18,"Yes"
"487",4831,"T05","Recording",5,0.3129176,0.7211153,30,30,"annot__2013_05_28_02_17_41.m4a","Annotation 5",45,"Yes"
"488",4831,"T05","Recording",4,0.8885955,0.5332579,30,30,"ann__2013_05_28_02_11_31.m4a","Ie. Eg. Etc",10,"Yes"
"489",4832,"T05","Recording",2,0.876919,0.6294419,30,30,"annot__2013_05_28_11_29_31.m4a","Annotation 2",10,"Yes"
"490",4832,"T05","Highlight",2,0.2987306,0.6428437,0.08866818,0.03356567,"annot__2013_05_28_11_29_30.png","Annotation",NA,"Yes"
"491",4832,"T05","Recording",4,0.8083882,0.1889824,30,30,"annot__2013_05_28_11_33_27.m4a","Annotation 5",22,"Yes"
"492",4832,"T05","Recording",3,0.0675713,0.2490218,30,30,"annot__2013_05_28_11_30_58.m4a","Annotation 3",26,"Yes"
"493",4832,"T05","Recording",3,0.0682566,0.5731096,30,30,"annot__2013_05_28_11_31_54.m4a","Annotation 4",11,"Yes"
"494",4832,"T05","Recording",5,0.4808114,0.9110968,30,30,"annot__2013_05_28_11_39_15.m4a","Annotation 6",32,"Yes"
"495",4833,"T30","Recording",3,0.7154605,0.4322479,30,30,"ann__2013_06_03_05_44_35.m4a","Annotation 13",61,"Yes"
"496",4833,"T30","Recording",3,0.4253016,0.1568791,30,30,"annot__2013_06_03_05_42_53.m4a","Annotation 1",13,"Yes"
"497",4833,"T30","Recording",3,0.752193,0.7912865,30,30,"annot__2013_06_03_05_44_57.m4a","Annotation 6",27,"Yes"
"498",4833,"T30","Recording",2,0.6350055,0.6691585,30,30,"annot__2013_06_03_05_44_15.m4a","Annotation 3",11,"Yes"
"499",4833,"T30","Recording",2,0.5057566,0.8486778,30,30,"ann__2013_06_03_05_44_12.m4a","Intro Gap Statements",20,"Yes"
"500",4833,"T30","Recording",5,0.3800713,0.6177231,30,30,"annot__2013_06_03_05_48_44.m4a","Annotation 7",23,"Yes"
"501",4834,"T28","Recording",5,0.5226151,0.4634139,30,30,"annot__2013_06_02_04_17_22.m4a","Annotation 9",73,"Yes"
"502",4834,"T28","Recording",5,0.890111,0.8404418,30,30,"annot__2013_06_02_04_19_07.m4a","Annotation 10",35,"Yes"
"503",4834,"T28","Recording",3,0.9003906,0.1612913,30,30,"annot__2013_06_02_03_57_09.m4a","Annotation 2",28,"Yes"
"504",4834,"T28","Freehand",3,0.2692229,0.5975249,0.6424753,0.2404552,"annot__2013_06_02_04_01_02.png","Annotation",NA,"Yes"
"505",4834,"T28","Recording",4,0.08316202,0.4623647,30,30,"annot__2013_06_02_04_14_01.m4a","Annotation 6",12,"Yes"
"506",4834,"T28","Recording",3,0.9075863,0.8278098,30,30,"annot__2013_06_02_04_00_21.m4a","Annotation 4",14,"Yes"
"507",4834,"T28","Recording",2,0.8361431,0.9237419,30,30,"annot__2013_06_02_03_55_32.m4a","Annotation 1",43,"Yes"
"508",4834,"T28","Highlight",5,0.2812421,0.4395807,0.2339796,0.03168443,"annot__2013_06_02_04_17_14.png","Annotation",NA,"Yes"
"509",4834,"T28","Freehand",3,0.6372327,0.1558429,0.2898849,0.7282668,"annot__2013_06_02_04_00_20.png","Annotation",NA,"Yes"
"510",4834,"T28","Recording",4,0.7354029,0.5746013,30,30,"annot__2013_06_02_04_14_35.m4a","Annotation 7",29,"Yes"
"511",4835,"T28","Highlight",4,0.7499921,0.131811,0.1584245,0.03742531,"annot__2013_06_02_12_57_19.png","Annotation",NA,"Yes"
"512",4835,"T28","Highlight",3,0.8558721,0.7664176,0.05151664,0.04219131,"annot__2013_06_02_12_54_16.png","Annotation",NA,"Yes"
"513",4835,"T28","Text",3,0.4641242,0.9970131,0.1243832,0.05084864,"ann__2013_06_02_12_54_30.(null)","Watch grammar and punctuation ",NA,"Yes"
"514",4835,"T28","Freehand",3,0.4701892,0.4513118,0.06270562,0.007546164,"annot__2013_06_02_12_51_33.png","Annotation",NA,"Yes"
"515",4835,"T28","Highlight",3,-0.002989,0.4578192,0.8826227,0.06046097,"annot__2013_06_02_12_52_16.png","Annotation",NA,"Yes"
"516",4835,"T28","Highlight",5,0.309511,0.05998906,0.6035314,0.2086041,"annot__2013_06_02_01_05_46.png","Annotation",NA,"Yes"
"517",4835,"T28","Recording",3,0.8762336,0.7821515,30,30,"annot__2013_06_02_12_54_03.m4a","Annotation 31",4,"Yes"
"518",4835,"T28","Text",3,0.6212994,0.9515457,0.2045642,0.02700732,"","Oops can't delete that sorry!",NA,"Yes"
"519",4835,"T28","Highlight",3,0.1974633,0.8081201,0.5207807,0.09898613,"annot__2013_06_02_12_54_28.png","Annotation",NA,"Yes"
"520",4835,"T28","Freehand",3,0.02148439,0.4322478,0.7781661,0.02422716,"annot__2013_06_02_12_51_04.png","Annotation",NA,"Yes"
"521",4835,"T28","Text",3,0.8814762,0.8460509,0.08120888,0.02471354,"ann__2013_06_02_12_55_56.(null)","Grammar",NA,"Yes"
"522",4835,"T28","Freehand",4,0.1797903,0.2488224,0.6121505,0.1668099,"annot__2013_06_02_12_59_50.png","Annotation",NA,"Yes"
"523",4835,"T28","Text",2,0.3036595,0.8086964,0.06887335,0.02700732,"","surface",NA,"Yes"
"524",4835,"T28","Highlight",2,0.05971659,0.7393451,0.4087329,0.04179414,"annot__2013_06_02_12_47_36.png","Annotation",NA,"Yes"
"525",4835,"T28","Recording",4,0.8973068,0.1495308,30,30,"annot__2013_06_02_12_57_19.m4a","Annotation 40",26,"Yes"
"526",4835,"T28","Highlight",3,0.1378416,0.4594079,0.1836096,0.03305648,"annot__2013_06_02_12_51_58.png","Annotation",NA,"Yes"
"527",4835,"T28","Highlight",3,0.2072289,0.8148719,0.1424911,0.03265931,"annot__2013_06_02_12_54_17.png","Annotation",NA,"Yes"
"528",4835,"T28","Recording",3,0.7677838,0.5033406,30,30,"annot__2013_06_02_12_52_17.m4a","Annotation 29",51,"Yes"
"529",4835,"T28","Recording",3,0.8674959,0.3742615,30,30,"annot__2013_06_02_12_48_13.m4a","Annotation 9",51,"Yes"
"530",4835,"T28","Recording",4,0.9060444,0.410072,30,30,"annot__2013_06_02_01_04_01.m4a","Annotation 48",55,"Yes"
"531",4835,"T28","Text",5,0.3401521,0.1019359,0.1254112,0.02700732,"","Formatting error",NA,"Yes"
"532",4835,"T28","Highlight",4,0.3511434,0.372494,0.1250158,0.06403547,"annot__2013_06_02_01_04_01.png","Annotation",NA,"Yes"
"533",4835,"T28","Highlight",3,0.3470315,0.4780747,0.4287782,0.1387028,"annot__2013_06_02_12_53_39.png","Annotation",NA,"Yes"
"534",4835,"T28","Highlight",2,0.2709625,0.6245639,0.2709862,0.08111363,"annot__2013_06_02_12_47_23.png","Annotation",NA,"Yes"
"535",4835,"T28","Highlight",3,0.2622248,0.4379609,0.09109312,0.03226215,"annot__2013_06_02_12_51_50.png","Annotation",NA,"Yes"
"536",4835,"T28","Text",4,0.4019326,0.8895878,0.1254112,0.02700732,"ann__2013_06_02_01_01_50.(null)","Formatting error",NA,"Yes"
"537",4835,"T28","Highlight",2,0.1039189,0.2270002,0.7628653,0.2963779,"annot__2013_06_02_12_46_02.png","Annotation",NA,"Yes"
"538",4835,"T28","Recording",5,0.9075864,0.8990492,30,30,"annot__2013_06_02_01_07_53.m4a","Annotation 51",41,"Yes"
"539",4835,"T28","Text",3,0.6248972,0.1923592,0.3011924,0.02700732,"","What about acidosis and ph level changes?",NA,"Yes"
"540",4835,"T28","Text",2,0.5246711,0.6402978,0.1963405,0.02700732,"","References for all this info?",NA,"Yes"
"541",4835,"T28","Text",2,0.8058183,0.3730047,0.1069079,0.04130532,"","using surface electromyography",NA,"Yes"
"542",4835,"T28","Highlight",5,0.5243548,0.4754253,0.4092469,0.4453153,"annot__2013_06_02_01_08_50.png","Annotation",NA,"Yes"
"543",4835,"T28","Recording",5,0.8978208,0.497911,30,30,"annot__2013_06_02_01_06_27.m4a","Annotation 50",26,"Yes"
"544",4835,"T28","Text",2,0.8413858,0.6379091,0.1243832,0.05084864,"ann__2013_06_02_12_46_32.(null)","Watch grammar and punctuation ",NA,"Yes"
"545",4835,"T28","Text",2,0.833162,0.3265306,0.1243832,0.05084864,"ann__2013_06_02_12_46_05.(null)","Watch grammar and punctuation ",NA,"Yes"
"546",4836,"T25","Highlight",3,0.4187936,0.8814248,0.1591674,0.01614119,"annot__2013_06_03_01_53_09.png","Annotation",NA,"Yes"
"547",4836,"T25","Recording",6,0.04932098,0.3107343,30,30,"annot__2013_06_03_01_58_46.m4a","Annotation 16",18,"Yes"
"548",4836,"T25","Recording",4,0.06879804,0.1492553,30,30,"annot__2013_06_03_01_54_16.m4a","Annotation 7",15,"Yes"
"549",4836,"T25","Recording",4,0.03390145,0.8587175,30,30,"annot__2013_06_03_01_56_14.m4a","Annotation 10",12,"Yes"
"550",4836,"T25","Recording",3,0.5627602,0.8653939,30,30,"annot__2013_06_03_01_53_21.m4a","Annotation 6",42,"Yes"
"551",4836,"T25","Highlight",2,0.05298811,0.787966,0.8669398,0.0369833,"annot__2013_06_03_01_50_50.png","Annotation",NA,"Yes"
"552",4836,"T25","Recording",5,0.05419018,0.845538,30,30,"annot__2013_06_03_01_57_40.m4a","Annotation 14",35,"Yes"
"553",4836,"T25","Highlight",3,0.0103147,0.1717713,0.06989716,0.1377961,"annot__2013_06_03_01_52_55.png","Annotation",NA,"Yes"
"554",4836,"T25","Recording",2,0.06247179,0.8054754,30,30,"annot__2013_06_03_01_51_35.m4a","Annotation 3",51,"Yes"
"555",4836,"T25","Freehand",4,0.06589727,0.1445263,0.008993614,0.01209781,"annot__2013_06_03_01_55_18.png","Annotation",NA,"Yes"
"556",4837,"T30","Recording",4,0.7311748,0.5216023,30,30,"annot__2013_05_31_01_21_12.m4a","Annotation 46",32,"Yes"
"557",4837,"T30","Highlight",5,0.1107456,0.2740417,0.7538377,0.3908118,"annot__2013_05_25_04_42_41.png","Annotation",NA,"Yes"
"558",4837,"T30","Recording",2,0.8162651,0.8569863,30,30,"annot__2013_05_31_01_01_17.m4a","Annotation 41",65,"Yes"
"559",4837,"T30","Recording",4,0.368421,0.1243766,30,30,"annot__2013_05_25_04_23_41.m4a","Annotation 12",5,"Yes"
"560",4837,"T30","Recording",4,0.7336897,0.3346101,30,30,"annot__2013_05_25_04_23_49.m4a","Annotation 13",16,"Yes"
"561",4837,"T30","Recording",5,0.5413045,0.2253784,30,30,"annot__2013_05_31_01_22_59.m4a","Annotation 51",16,"Yes"
"562",4837,"T30","Recording",4,0.5822368,0.8371581,30,30,"annot__2013_05_25_04_26_04.m4a","Annotation 18",2,"Yes"
"563",4837,"T30","Highlight",2,0.1244518,0.5060555,0.7202576,0.08102194,"annot__2013_05_25_04_13_57.png","Annotation",NA,"Yes"
"564",4837,"T30","Recording",5,0.5057566,0.7326367,30,30,"ann__2013_05_25_04_44_09.m4a","Discussion Of Results",31,"Yes"
"565",4837,"T30","Recording",2,0.240954,0.8666827,30,30,"annot__2013_05_25_04_16_03.m4a","Annotation 9",52,"Yes"
"566",4837,"T30","Recording",5,0.7885872,0.1161887,30,30,"annot__2013_05_31_01_22_18.m4a","Annotation 48",5,"Yes"
"567",4837,"T30","Recording",5,0.3019463,0.2978717,30,30,"annot__2013_05_25_04_44_44.m4a","Annotation 23",34,"Yes"
"568",4837,"T30","Recording",2,0.2642544,0.4626319,30,30,"annot__2013_05_25_04_13_59.m4a","Annotation 6",29,"Yes"
"569",4837,"T30","Recording",5,0.07228262,0.9250327,30,30,"annot__2013_05_31_01_29_35.m4a","Annotation 56",53,"Yes"
"570",4837,"T30","Recording",5,0.5651042,0.2957535,30,30,"annot__2013_05_25_04_31_34.m4a","Annotation 19",28,"Yes"
"571",4837,"T30","Recording",3,0.7658133,0.8818944,30,30,"annot__2013_05_31_01_20_11.m4a","Annotation 45",56,"Yes"
"572",4837,"T30","Recording",3,0.7115964,0.1947024,30,30,"annot__2013_05_31_01_05_21.m4a","Annotation 42",43,"Yes"
"573",4837,"T30","Recording",3,0.5027412,0.6059421,30,30,"annot__2013_05_25_04_24_45.m4a","Annotation 16",32,"Yes"
"574",4837,"T30","Highlight",5,0.4176965,0.1991567,0.1733029,0.05476247,"annot__2013_05_31_01_22_59.png","Annotation",NA,"Yes"
"575",4837,"T30","Highlight",5,0.1182399,0.09710625,0.7521073,0.07386147,"annot__2013_05_31_01_22_18.png","Annotation",NA,"Yes"
"576",4837,"T30","Recording",7,0.2820724,0.1968569,30,30,"annot__2013_05_25_04_45_39.m4a","Annotation 24",13,"Yes"
"577",4837,"T30","Recording",4,0.274534,0.2917161,30,30,"annot__2013_05_25_04_24_11.m4a","Annotation 14",2,"Yes"
"578",4837,"T30","Text",6,0.4026864,0.813459,0.234375,0.03600977,"","Not a credible reference",NA,"Yes"
"579",4837,"T30","Highlight",2,0.1408991,0.1666105,0.3556743,0.2361817,"annot__2013_05_25_04_12_47.png","Annotation",NA,"Yes"
"580",4837,"T30","Recording",2,0.2423246,0.1877927,30,30,"annot__2013_05_25_04_12_34.m4a","Annotation 1",3,"Yes"
"581",4837,"T30","Highlight",6,0.09498357,0.7414395,0.7730263,0.1037929,"annot__2013_05_25_04_13_29.png","Annotation",NA,"Yes"
"582",4837,"T30","Text",6,0.6689027,0.6360222,0.08908991,0.03600977,"","Pg no?",NA,"Yes"
"583",4837,"T30","Text",6,0.838468,0.3013135,0.1041667,0.03600977,"","Page no.",NA,"Yes"
"584",4837,"T30","Recording",3,0.8365964,0.53568,30,30,"annot__2013_05_31_01_11_46.m4a","Annotation 44",59,"Yes"
"585",4837,"T30","Highlight",6,0.6660662,0.2899378,0.1569985,0.05286346,"annot__2013_05_31_01_29_09.png","Annotation",NA,"Yes"
"586",4837,"T30","Recording",5,0.8282611,0.4370385,30,30,"annot__2013_05_31_01_24_48.m4a","Annotation 52",41,"Yes"
"587",4837,"T30","Recording",3,0.5858434,0.3774106,30,30,"annot__2013_05_31_01_06_34.m4a","Annotation 43",22,"Yes"
"588",4838,"T05","Recording",5,0.8853145,0.3835275,30,30,"annot__2013_05_28_09_14_52.m4a","Annotation 6",5,"Yes"
"589",4838,"T05","Recording",2,0.5015061,0.6649683,30,30,"annot__2013_05_28_09_10_30.m4a","Annotation 2",32,"Yes"
"590",4838,"T05","Recording",4,0.9224399,0.8771266,30,30,"annot__2013_05_28_09_13_20.m4a","Annotation 4",13,"Yes"
"591",4838,"T05","Highlight",5,0.1194251,0.3786963,0.769433,0.06622121,"annot__2013_05_28_09_14_51.png","Annotation",NA,"Yes"
"592",4838,"T05","Recording",3,0.8870483,0.2214685,30,30,"annot__2013_05_28_09_11_37.m4a","Annotation 3",8,"Yes"
"593",4838,"T05","Recording",6,0.5873495,0.4864648,30,30,"annot__2013_05_28_09_17_11.m4a","Annotation 8",83,"Yes"
"594",4838,"T05","Recording",5,0.8975905,0.8461751,30,30,"annot__2013_05_28_09_16_15.m4a","Annotation 7",15,"Yes"
"595",4838,"T05","Recording",2,0.08810247,0.1843411,30,30,"annot__2013_05_28_09_09_10.m4a","Annotation 1",30,"Yes"
"596",4840,"T05","Recording",5,0.6260965,0.9471066,30,30,"annot__2013_05_28_10_32_57.m4a","Annotation 16",141,"Yes"
"597",4840,"T05","Recording",3,0.3924068,0.1611156,30,30,"annot__2013_05_28_10_24_31.m4a","Annotation 5",71,"Yes"
"598",4840,"T05","Recording",4,0.6219847,0.2530586,30,30,"annot__2013_05_28_10_28_59.m4a","Annotation 15",36,"Yes"
"599",4840,"T05","Recording",3,0.2580866,0.877604,30,30,"annot__2013_05_28_10_27_26.m4a","Annotation 7",49,"Yes"
"600",4840,"T05","Recording",2,0.2896107,0.6680994,30,30,"annot__2013_05_28_10_23_18.m4a","Annotation 4",7,"Yes"
"601",4840,"T05","Recording",2,0.6137609,0.4440975,30,30,"annot__2013_05_28_10_22_17.m4a","Annotation 3",9,"Yes"
"602",4840,"T05","Recording",2,0.4883498,0.06122897,30,30,"annot__2013_05_28_10_20_34.m4a","Annotation 2",9,"Yes"
"603",4840,"T05","Recording",3,0.1278783,0.4926172,30,30,"annot__2013_05_28_10_26_22.m4a","Annotation 6",8,"Yes"
"604",4840,"T05","Highlight",2,0.3375822,0.1284825,0.3851425,0.04713043,"annot__2013_05_28_10_20_34.png","Annotation",NA,"Yes"
"605",4841,"T25","Highlight",2,0.0865996,0.2950384,0.8641319,0.1297623,"annot__2013_06_03_01_42_01.png","Annotation",NA,"Yes"
"606",4841,"T25","Highlight",2,0.889518,0.1430463,0.05823792,0.04117992,"annot__2013_06_03_01_41_46.png","Annotation",NA,"Yes"
"607",4841,"T25","Highlight",2,0.8927371,0.5062129,0.0855871,0.188677,"annot__2013_06_03_01_42_31.png","Annotation",NA,"Yes"
"608",4841,"T25","Recording",3,0.8830506,0.7989287,30,30,"annot__2013_06_03_01_43_33.m4a","Annotation 5",16,"Yes"
"609",4841,"T25","Recording",2,0.0336309,0.6466503,30,30,"annot__2013_06_03_01_44_48.m4a","Annotation 8",18,"Yes"
"610",4841,"T25","Highlight",6,0.2267273,0.02311129,0.07693058,0.05171952,"annot__2013_06_03_01_48_51.png","Annotation",NA,"Yes"
"611",4841,"T25","Recording",4,0.08340549,0.1267849,30,30,"annot__2013_06_03_01_43_59.m4a","Annotation 6",18,"Yes"
"612",4841,"T25","Highlight",4,0.07253283,0.1064723,0.8786861,0.4269753,"annot__2013_06_03_01_45_33.png","Annotation",NA,"Yes"
"613",4841,"T25","Highlight",2,0.04602262,0.6871651,0.03413495,0.02566701,"annot__2013_06_03_01_49_28.png","Annotation",NA,"Yes"
"614",4841,"T25","Recording",5,0.04391051,0.9542868,30,30,"annot__2013_06_03_01_48_31.m4a","Annotation 14",7,"Yes"
"615",4841,"T25","Recording",4,0.9355311,0.5223548,30,30,"annot__2013_06_03_01_45_33.m4a","Annotation 10",4,"Yes"
"616",4841,"T25","Recording",4,0.08611099,0.6635203,30,30,"annot__2013_06_03_01_46_32.m4a","Annotation 11",25,"Yes"
"617",4841,"T25","Highlight",3,0.8700138,0.03606208,0.09099738,0.05745796,"annot__2013_06_03_01_42_47.png","Annotation",NA,"Yes"
"618",4842,"T28","Highlight",5,0.126534,0.8503886,0.1003448,0.03459023,"annot__2013_06_02_03_47_41.png","Annotation",NA,"Yes"
"619",4842,"T28","Recording",5,0.8700657,0.8883876,30,30,"annot__2013_06_02_03_47_46.m4a","Annotation 46",42,"Yes"
"620",4842,"T28","Recording",5,0.8978207,0.6323137,30,30,"annot__2013_06_02_03_50_50.m4a","Annotation 50",55,"Yes"
"621",4842,"T28","Text",2,0.7425987,0.5281895,0.1428865,0.02469933,"","Reference for this?",NA,"Yes"
