"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"233","S8626487",6330,"T12","15/08/13 21:21",100,100,100,100,100,100,80,80,100,80,100,80,NA,100,4066,"Yes"
"234","S8626517",6064,"T12","12/08/13 11:28",100,100,80,100,80,80,80,100,100,60,100,100,NA,100,4073,"Yes"
"235","S8626665",6222,"T06","21/08/13 14:16",100,80,60,80,80,80,60,80,60,60,20,100,NA,80,4074,"Yes"
"236","S8626689",6186,"T05","22/08/13 21:07",80,100,60,80,100,100,60,100,100,100,100,100,NA,100,4963,"Yes"
"237","S8626753",6159,"T05","20/08/13 14:06",100,100,80,80,80,100,80,40,40,40,20,100,NA,80,4081,"Yes"
"238","S8626781",5649,"T06","12/08/13 22:17",100,100,80,80,100,80,60,80,100,80,60,100,NA,80,4076,"Yes"
"239","S8626835",5717,"T01","9/08/13 14:14",60,80,60,60,60,80,80,80,100,80,20,80,NA,80,4064,"Yes"
"240","S8626875",6371,"T02","23/08/13 13:22",100,100,60,80,100,100,60,100,100,80,40,100,NA,NA,4079,"Yes"
"241","S8626879",6002,"T10","19/08/13 16:10",100,60,40,80,80,100,80,60,80,40,60,80,NA,80,4077,"Yes"
"242","S8626901",5559,"T03","13/08/13 6:38",60,80,80,80,80,100,80,40,40,80,40,60,NA,60,4065,"Yes"
"243","S8626951",5590,"T03","13/08/13 6:38",100,60,100,100,80,80,80,60,60,60,20,80,NA,80,4072,"Yes"
"244","S8627021",6228,"T13","15/08/13 21:21",100,100,100,100,100,100,100,80,80,80,40,100,NA,NA,4063,"Yes"
"245","S8627057",5991,"T04","21/08/13 10:46",60,80,80,100,100,100,20,60,60,60,100,60,NA,80,4082,"Yes"
"246","S8627081",5760,"T06","12/08/13 22:17",100,100,80,80,80,100,80,80,80,80,100,100,NA,80,4071,"Yes"
"247","S8627139",5796,"T06","12/08/13 22:17",100,80,80,100,80,100,80,100,80,80,100,100,NA,100,4080,"Yes"
"248","S8627305",6281,"T12","15/08/13 21:21",100,100,80,80,100,80,80,100,100,60,60,80,NA,80,4078,"Yes"
"249","S8627443",6133,"T10","20/08/13 14:02",100,100,40,80,80,80,60,80,60,40,100,80,NA,80,4070,"Yes"
"250","S8627665",5813,"T03","15/08/13 7:14",100,80,60,80,80,80,40,60,80,80,40,80,NA,80,4062,"Yes"
"251","S8629929",5712,"T10","13/08/13 6:38",100,60,40,100,80,80,40,60,60,60,60,60,NA,60,4815,"Yes"
"252","S8630049",8451,"T01","19/09/13 16:15",100,60,80,20,80,20,20,40,60,80,20,60,NA,60,4759,"Yes"
"253","S8630113",5770,"T15","12/08/13 11:28",80,100,60,80,20,100,100,80,60,60,80,80,NA,80,4765,"Yes"
"254","S8630271",6166,"T12","15/08/13 21:21",100,100,100,80,80,80,100,100,100,80,100,80,NA,100,4767,"Yes"
"255","S8630315",5859,"T10","15/08/13 21:20",100,100,80,100,100,100,80,80,100,40,60,100,NA,80,4769,"Yes"
"256","S8630507",5644,"T05","15/08/13 7:14",100,100,60,80,80,100,80,60,80,60,60,100,NA,80,4768,"Yes"
"257","S8632119",6127,"T02","20/08/13 6:27",100,100,100,100,80,100,60,60,80,60,60,60,NA,80,4771,"Yes"
"258","S8632907",5917,"T08","15/08/13 21:21",100,80,80,80,100,100,40,80,80,100,20,100,NA,80,4181,"Yes"
"259","S8632935",6072,"T03","19/08/13 16:10",80,80,80,100,20,80,60,40,40,60,40,60,NA,60,4238,"Yes"
"260","S8632985",5825,"T17","13/08/13 17:33",100,80,80,100,80,80,100,80,80,80,20,80,NA,80,4740,"Yes"
"261","S8632991",6017,"T02","20/08/13 6:27",100,100,60,100,100,100,60,60,80,100,80,100,NA,80,4324,"Yes"
"262","S8632995",6076,"T16","18/08/13 21:53",100,100,100,80,100,100,80,80,80,60,100,80,NA,80,4302,"Yes"
"263","S8633041",6360,"T08","18/08/13 21:53",100,100,60,100,80,100,100,100,80,100,100,100,NA,100,4703,"Yes"
"264","S8633069",5899,"T08","15/08/13 21:21",100,80,100,80,100,100,20,60,80,60,60,80,NA,80,4189,"Yes"
"265","S8633079",5960,"T15","20/08/13 6:26",100,60,80,80,80,80,60,80,60,60,20,80,NA,80,4283,"Yes"
"266","S8633091",5638,"T01","9/08/13 14:14",100,100,80,80,100,80,100,60,80,80,100,80,NA,80,4503,"Yes"
"267","S8633107",6194,"T03","22/08/13 11:26",80,40,100,80,60,60,40,40,60,40,20,60,NA,60,4229,"Yes"
"268","S8633139",5577,"T05","12/08/13 11:28",60,100,80,100,80,100,100,60,80,60,20,100,NA,80,4158,"Yes"
"269","S8633145",5916,"T07","15/08/13 21:22",80,100,80,40,80,60,20,80,80,80,100,80,NA,80,4143,"Yes"
"270","S8633241",5550,"T03","12/08/13 11:28",60,100,80,100,80,100,80,80,60,60,40,80,NA,80,4343,"Yes"
"271","S8633257",6212,"T06","22/08/13 14:43",100,100,100,80,80,80,60,100,100,80,100,100,NA,80,4129,"Yes"
"272","S8633325",5604,"T04","12/08/13 22:17",60,80,60,80,80,60,60,80,80,40,100,100,NA,80,4356,"Yes"
"273","S8633343",5616,"T15","12/08/13 11:28",100,20,40,40,60,100,80,80,60,40,40,80,NA,60,4240,"Yes"
"274","S8633373",6153,"T03","22/08/13 11:26",100,60,20,100,80,100,100,60,80,60,60,80,NA,80,4676,"Yes"
"275","S8633493",6361,"T16","21/08/13 7:12",80,100,80,80,20,100,80,40,40,40,80,60,NA,60,4700,"Yes"
"276","S8633519",5584,"T10","15/08/13 7:14",100,100,80,100,80,100,80,80,100,80,60,100,NA,80,4674,"Yes"
"277","S8633543",7657,"T10","19/08/13 16:10",100,100,80,60,80,100,100,80,100,80,20,100,NA,80,4121,"Yes"
"278","S8633549",5642,"T10","15/08/13 7:14",100,100,60,80,80,100,40,60,60,20,20,80,NA,60,4660,"Yes"
"279","S8633583",6118,"T06","19/08/13 16:10",100,100,60,100,80,100,60,80,80,80,20,100,NA,80,4656,"No login"
"280","S8633645",6169,"T03","21/08/13 14:16",100,100,60,100,80,100,80,100,80,80,100,100,NA,100,4600,"Yes"
"281","S8633673",5753,"T06","12/08/13 22:17",80,80,80,100,80,60,20,60,80,60,60,80,NA,80,4515,"Yes"
"282","S8633703",5689,"T07","13/08/13 6:38",80,100,40,80,80,60,40,60,60,60,20,40,NA,60,4354,"Yes"
"283","S8633759",6366,"T10","23/08/13 13:21",100,100,40,100,80,80,80,80,80,40,60,80,NA,80,4212,"Yes"
"284","S8633761",5979,"T02","20/08/13 6:27",100,80,80,80,100,100,60,60,80,100,100,80,NA,80,4737,"Yes"
"285","S8633779",5751,"T08","12/08/13 11:28",80,80,60,80,100,60,40,100,80,80,100,80,NA,80,4527,"Yes"
"286","S8633781",5656,"T06","12/08/13 22:17",60,80,40,80,40,40,40,60,40,60,20,60,NA,60,4313,"Yes"
"287","S8633783",5591,"T17","13/08/13 17:33",100,80,80,80,80,40,40,80,80,60,40,80,NA,80,4710,"Yes"
"288","S8633803",6306,"T01","21/08/13 21:31",100,100,60,80,100,100,80,80,100,80,100,80,NA,80,4679,"Yes"
"289","S8633881",5650,"T05","15/08/13 7:14",100,100,80,100,80,80,80,100,100,100,80,100,NA,100,4263,"Yes"
"290","S8633927",5573,"T03","13/08/13 6:38",100,100,100,100,80,100,80,100,100,100,100,100,NA,100,4670,"Yes"
"291","S8633947",6298,"T15","21/08/13 7:12",80,100,80,80,80,100,60,100,100,80,80,100,NA,80,4162,"Yes"
"292","S8633979",6409,"T15","23/08/13 13:21",100,100,100,80,80,100,80,80,100,80,100,80,NA,100,4377,"Yes"
"293","S8634001",6140,"T03","20/08/13 14:02",100,40,100,80,80,80,80,60,60,60,20,60,NA,60,4224,"Yes"
"294","S8634067",5667,"T17","13/08/13 17:33",80,80,60,80,100,100,60,80,80,80,40,80,NA,80,4707,"Yes"
"295","S8634077",5824,"T14","9/08/13 10:50",100,100,60,80,80,80,80,100,100,80,100,100,NA,80,4675,"Yes"
"296","S8634081",5587,"T05","12/08/13 11:28",100,100,80,80,100,100,20,60,80,60,60,100,NA,80,4489,"Yes"
"297","S8634095",5594,"T01","9/08/13 14:14",80,100,100,100,80,100,100,100,100,100,80,100,NA,100,4680,"Yes"
"298","S8634133",5948,"T10","18/08/13 21:53",100,100,100,100,80,100,80,80,80,80,40,80,NA,80,4506,"Yes"
"299","S8634207",5814,"T04","12/08/13 22:17",60,100,80,100,80,80,80,80,100,40,100,100,NA,80,4468,"Yes"
"300","S8634211",6008,"T10","20/08/13 6:27",100,100,60,20,80,80,20,80,80,60,60,80,NA,60,4309,"Yes"
"301","S8634343",5582,"T06","12/08/13 22:17",100,40,40,100,80,100,40,80,80,60,100,80,NA,80,4488,"Yes"
"302","S8634359",5914,"T02","16/08/13 11:54",100,100,60,100,80,100,60,100,100,100,40,100,NA,80,4384,"Yes"
"303","S8634403",5898,"T01","12/08/13 11:28",80,100,60,80,80,80,100,60,80,80,20,60,NA,80,4184,"Yes"
"304","S8634489",6023,"T15","18/08/13 21:53",80,100,80,80,80,100,100,80,80,100,60,80,NA,80,4749,"Yes"
"305","S8634497",6089,"T01","12/08/13 11:28",100,80,60,80,80,100,100,60,100,80,40,80,NA,80,4570,"Yes"
"306","S8634509",6156,"T02","22/08/13 21:07",100,80,80,100,80,100,60,60,80,60,100,80,NA,80,4159,"Yes"
"307","S8634517",6226,"T05","20/08/13 14:06",100,80,60,100,100,100,80,40,60,60,40,100,NA,80,4438,"Yes"
"308","S8634541",7892,"T16","23/08/13 13:21",100,80,100,80,80,100,80,60,60,40,20,80,NA,80,4246,"Yes"
"309","S8634559",7683,"T02","22/08/13 21:07",100,100,60,100,80,100,100,40,100,100,60,100,NA,80,4215,"Yes"
"310","S8634569",5522,"T06","12/08/13 22:17",100,100,80,80,80,100,60,80,80,80,60,100,NA,80,4270,"Yes"
"311","S8634609",5536,"T03","15/08/13 7:14",80,100,80,80,80,100,60,60,60,80,40,80,NA,80,4241,"Yes"
"312","S8634681",6203,"T05","22/08/13 21:07",80,100,80,100,80,80,80,80,100,80,80,100,NA,80,4244,"Yes"
"313","S8634685",5977,"T12","12/08/13 11:28",100,100,80,80,20,80,80,100,100,60,80,80,NA,80,4264,"Yes"
"314","S8634725",6119,"T05","15/08/13 21:21",100,100,80,80,80,100,80,60,100,60,80,100,NA,80,4645,"Yes"
"315","S8634735",5537,"T02","13/08/13 6:38",100,100,60,80,40,100,100,60,100,80,60,100,NA,NA,4424,"Yes"
"317","S8634765",5724,"T08","19/08/13 16:10",80,100,80,40,80,100,40,100,80,60,100,100,NA,80,4120,"Yes"
"318","S8634785",5589,"T03","13/08/13 6:38",80,100,80,100,60,80,80,80,80,60,100,80,NA,80,4280,"Yes"
"319","S8634787",6047,"T10","19/08/13 16:10",100,100,60,80,80,100,80,100,100,20,60,100,NA,80,4332,"Yes"
"320","S8634841",6110,"T06","19/08/13 16:10",100,20,20,80,80,80,60,80,60,60,20,100,NA,60,4274,"Yes"
"321","S8634845",5937,"T06","20/08/13 14:02",100,80,100,100,100,100,60,100,100,100,100,100,NA,100,4454,"Yes"
"323","S8634889",5637,"T03","12/08/13 11:28",100,100,60,80,60,100,100,60,80,60,100,100,NA,80,4326,"Yes"
"324","S8634905",6067,"T02","19/08/13 16:10",80,100,60,100,100,100,60,100,100,80,60,100,NA,80,4223,"Yes"
"325","S8634921",6415,"T10","22/08/13 14:43",100,100,60,100,80,80,40,100,80,60,20,100,NA,80,4443,"Yes"
"326","S8634937",5570,"T01","9/08/13 14:14",100,100,80,80,80,100,100,60,80,100,20,80,NA,80,4334,"Yes"
"327","S8635055",5906,"T10","15/08/13 21:21",100,100,80,100,80,100,100,60,80,60,60,100,NA,80,4561,"Yes"
"328","S8635095",5519,"T14","9/08/13 10:50",60,80,80,80,80,80,100,80,80,60,20,80,NA,80,4690,"Yes"
"329","S8635111",5838,"T07","15/08/13 21:20",80,100,40,40,80,80,20,60,60,60,20,60,NA,60,4187,"Yes"
"330","S8635121",6275,"T09","15/08/13 21:22",100,100,80,100,100,100,100,80,80,80,100,80,NA,100,4380,"Yes"
"331","S8635237",5532,"T17","13/08/13 17:33",100,80,80,100,80,100,100,80,80,80,20,80,NA,80,4536,"Yes"
"332","S8635247",5953,"T15","18/08/13 21:53",100,100,100,80,100,100,40,100,100,100,80,100,NA,100,4537,"Yes"
"333","S8635265",5939,"T15","20/08/13 6:26",100,100,80,80,100,100,80,100,100,80,80,100,NA,100,4249,"Yes"
"334","S8635285",6077,"T05","15/08/13 21:21",100,100,80,100,80,100,100,100,100,100,60,100,NA,100,4353,"Yes"
"335","S8635291",6085,"T10","18/08/13 21:53",100,100,80,100,80,100,80,80,80,60,60,80,NA,80,4566,"Yes"
"336","S8635325",5549,"T10","12/08/13 11:28",100,100,80,100,80,100,60,80,80,20,60,80,NA,80,4434,"Yes"
"338","S8635371",5588,"T05","12/08/13 11:28",100,80,40,80,80,100,80,60,80,60,20,100,NA,80,4612,"Yes"
"339","S8635385",6322,"T01","15/08/13 21:21",100,100,100,100,80,100,80,100,100,80,80,100,NA,100,4268,"Yes"
"340","S8635451",6038,"T03","19/08/13 16:10",80,60,60,60,60,80,80,100,80,80,100,80,NA,80,4718,"Yes"
"341","S8635459",5777,"T03","13/08/13 6:38",100,80,100,100,80,80,80,80,60,60,40,80,NA,80,4588,"Yes"
"342","S8635465",6101,"T04","21/08/13 10:46",60,60,80,100,80,40,20,20,20,20,20,60,NA,40,4211,"Yes"
"343","S8635487",6425,"T16","21/08/13 7:12",80,80,80,80,80,100,60,60,60,60,100,60,NA,80,4419,"Yes"
"344","S8635537",6019,"T10","18/08/13 21:53",100,40,80,80,80,80,60,100,100,80,60,80,NA,80,4335,"Yes"
"345","S8635541",5585,"T08","19/08/13 16:10",80,100,80,40,100,100,100,80,100,60,60,100,NA,80,4137,"Yes"
"346","S8635581",6419,"T15","23/08/13 13:21",80,40,40,80,80,100,80,80,80,80,20,80,NA,80,4695,"Yes"
"347","S8635607",5802,"T03","12/08/13 11:28",80,60,40,80,80,100,80,60,60,40,20,60,NA,60,4193,"Yes"
"348","S8635629",6013,"T15","18/08/13 21:53",100,100,100,100,100,100,80,100,100,80,100,100,NA,100,4458,"Yes"
"349","S8635633",5713,"T02","13/08/13 6:38",100,100,100,80,80,100,100,60,80,60,100,80,NA,NA,4275,"Yes"
"350","S8635655",7693,"T07","21/08/13 21:31",40,100,60,100,80,20,20,40,40,60,20,60,NA,60,4599,"Yes"
"351","S8635757",6036,"T09","15/08/13 21:21",100,100,100,100,100,100,100,80,80,80,60,100,NA,100,4291,"Yes"
"352","S8635845",6098,"T17","20/08/13 14:02",80,80,100,80,100,80,60,60,80,80,20,100,NA,80,4460,"Yes"
"353","S8635855",5808,"T17","13/08/13 17:33",100,80,80,80,80,40,40,60,60,60,60,80,NA,80,4721,"Yes"
"354","S8635883",5883,"T03","16/08/13 11:53",100,100,80,80,80,80,80,80,80,100,100,100,NA,80,4745,"No login"
"355","S8635885",6198,"T01","21/08/13 21:31",100,100,60,80,60,100,80,100,80,80,80,80,NA,80,4173,"Yes"
"356","S8635889",5607,"T03","15/08/13 7:14",100,100,80,80,80,80,80,80,100,60,100,100,NA,80,4569,"Yes"
"357","S8635921",5944,"T14","15/08/13 21:21",100,80,60,80,100,100,60,80,80,60,20,80,NA,80,4557,"Yes"
"358","S8635943",5736,"T06","12/08/13 22:17",100,100,60,100,80,80,60,80,80,80,60,100,NA,80,4596,"Yes"
"359","S8635977",6126,"T15","20/08/13 6:27",100,100,80,80,100,100,60,80,60,60,20,80,NA,80,4453,"Yes"
"360","S8636011",6398,"T05","23/08/13 13:22",100,100,40,80,60,100,80,100,80,100,80,100,NA,80,4410,"Yes"
"361","S8636017",5541,"T02","15/08/13 7:14",100,100,80,100,80,100,60,60,80,80,20,80,NA,80,4722,"Yes"
"362","S8636031",5993,"T03","19/08/13 16:10",80,100,80,80,80,40,60,60,60,60,60,80,NA,80,4445,"Yes"
"363","S8636061",5557,"T04","12/08/13 22:17",100,100,80,100,100,80,80,100,100,40,100,100,NA,100,4632,"Yes"
"364","S8636071",6329,"T06","22/08/13 14:43",100,60,60,80,80,100,80,100,100,100,100,100,NA,80,4277,"Yes"
"365","S8636101",6044,"T06","20/08/13 14:02",100,80,60,80,80,80,80,80,80,60,20,100,NA,80,4340,"Yes"
"366","S8636149",6277,"T05","24/08/13 18:03",80,100,80,80,100,100,60,100,100,100,80,100,NA,100,4485,"Yes"
"367","S8636199",5665,"T07","13/08/13 6:38",80,100,40,80,80,60,40,80,80,40,40,80,NA,60,4392,"Yes"
"368","S8636251",6114,"T10","18/08/13 21:53",100,100,60,100,80,100,100,60,80,40,100,80,NA,80,4622,"Yes"
"369","S8636289",5774,"T08","12/08/13 11:28",100,80,80,100,100,100,60,60,60,60,60,80,NA,80,4715,"Yes"
"370","S8636293",7664,"T03","20/08/13 14:02",80,80,100,80,60,100,60,80,80,80,100,80,NA,80,4165,"Yes"
"371","S8636303",6260,"T06","21/08/13 14:16",80,60,40,80,40,80,60,60,60,60,100,80,60,NA,4629,"Yes"
"372","S8636369",6356,"T10","22/08/13 14:43",100,100,60,100,80,80,40,100,80,40,20,80,NA,80,4634,"Yes"
"373","S8636373",6045,"T03","20/08/13 14:02",100,40,100,80,60,80,80,60,60,60,20,60,NA,60,4289,"Yes"
"374","S8636395",6063,"T16","18/08/13 21:53",100,60,80,80,80,80,80,60,60,60,100,80,NA,80,4586,"No login"
"375","S8636397",5628,"T15","12/08/13 11:28",100,100,80,80,80,100,100,80,60,60,80,80,NA,80,4221,"Yes"
"376","S8636419",5876,"T01","12/08/13 11:28",80,80,60,100,100,100,100,60,100,100,20,100,NA,80,4423,"Yes"
"377","S8636449",6148,"T03","20/08/13 14:02",100,40,100,80,80,60,80,60,60,60,20,60,NA,60,4188,"Yes"
"378","S8636487",5806,"T04","12/08/13 22:17",20,80,80,80,100,60,40,80,80,60,40,80,NA,60,4509,"Yes"
"379","S8636505",5757,"T05","12/08/13 11:28",80,100,80,100,80,100,80,80,60,80,20,100,NA,80,4644,"Yes"
"380","S8636525",6090,"T12","12/08/13 11:28",100,100,80,100,100,80,80,100,100,80,100,80,NA,100,4396,"Yes"
"381","S8636605",7663,"T09","21/08/13 10:46",80,40,100,80,80,100,100,60,60,60,20,100,NA,80,4145,"Yes"
"382","S8636645",5742,"T15","12/08/13 11:28",100,100,80,80,20,100,40,80,60,40,20,80,NA,60,4317,"Yes"
"383","S8636655",5997,"T09","15/08/13 21:21",80,40,100,80,80,100,100,60,80,60,40,80,NA,80,4429,"Yes"
"384","S8636681",5598,"T12","9/08/13 11:57",100,100,80,80,100,100,60,100,100,60,100,80,NA,100,4607,"Yes"
"385","S8636689",6053,"T10","20/08/13 14:02",80,60,60,100,80,100,40,80,60,20,60,80,NA,60,4743,"Yes"
"386","S8636705",5602,"T05","12/08/13 11:28",100,60,100,100,80,100,20,100,60,100,20,100,NA,80,4164,"Yes"
"387","S8636811",5840,"T15","15/08/13 21:22",100,100,80,80,100,100,80,100,100,80,80,80,NA,100,4197,"Yes"
"388","S8636825",5941,"T14","15/08/13 21:21",60,80,100,80,100,20,20,100,100,100,20,100,NA,80,4512,"Yes"
"389","S8636857",7694,"T09","28/08/13 1:15",100,100,60,80,40,80,80,60,60,20,20,60,NA,60,4347,"Yes"
"390","S8636879",5897,"T15","15/08/13 21:22",100,100,80,80,40,100,60,80,80,80,100,80,NA,80,4640,"Yes"
"391","S8636903",6121,"T10","18/08/13 21:53",100,100,100,100,80,100,100,100,100,100,60,100,NA,100,4516,"Yes"
"393","S8636953",5745,"T15","12/08/13 11:28",100,100,80,80,80,80,20,80,80,60,20,80,NA,80,4218,"Yes"
"394","S8636969",5586,"T05","15/08/13 7:14",100,100,100,100,60,100,80,100,100,80,20,100,NA,80,4659,"Yes"
"395","S8637009",5675,"T17","13/08/13 17:33",100,100,100,80,100,100,80,60,60,60,20,60,NA,80,4163,"Yes"
"396","S8637013",5866,"T07","15/08/13 21:21",80,100,40,40,80,80,20,60,60,60,60,80,NA,60,4728,"Yes"
"397","S8637017",6380,"T13","20/08/13 17:49",100,100,100,100,100,100,100,80,80,80,100,80,NA,100,4616,"Yes"
"398","S8637025",5747,"T03","13/08/13 6:38",40,40,40,80,60,100,20,60,40,40,40,60,NA,60,4562,"Yes"
"399","S8637109",6056,"T10","18/08/13 21:53",100,40,60,100,80,80,60,80,80,60,60,80,NA,80,4358,"Yes"
"400","S8637111",6323,"T01","21/08/13 21:31",100,100,60,80,80,100,80,60,100,80,40,80,NA,80,4563,"Yes"
"401","S8637119",6231,"T01","18/08/13 21:53",100,100,100,80,100,100,100,100,100,100,100,100,NA,100,4432,"Yes"
"402","S8637127",6171,"T04","21/08/13 21:31",60,100,80,80,80,80,80,60,80,80,80,80,NA,80,4642,"Yes"
"403","S8637165",6004,"T17","20/08/13 14:02",100,100,100,100,100,100,80,100,100,80,20,100,NA,100,4470,"Yes"
"404","S8637175",5732,"T02","13/08/13 6:38",100,100,60,80,100,100,60,60,80,60,100,80,NA,NA,4144,"No login"
"405","S8637207",6134,"T15","18/08/13 21:53",100,60,80,80,80,100,80,80,80,80,60,80,NA,80,4733,"Yes"
"406","S8637247",5995,"T15","18/08/13 21:53",80,100,80,80,80,100,100,80,80,80,20,80,NA,80,4500,"Yes"
"407","S8637441",6145,"T03","19/08/13 16:10",80,80,100,100,100,100,100,100,80,100,100,80,NA,100,4150,"Yes"
"408","S8637463",5609,"T10","13/08/13 6:38",80,100,60,100,80,100,60,80,80,20,40,80,NA,80,4672,"Yes"
"409","S8637535",6429,"T02","23/08/13 13:22",100,100,100,100,40,100,60,60,80,60,60,80,NA,80,4349,"Yes"
"410","S8637555",5679,"T02","13/08/13 6:38",80,80,60,80,80,100,20,60,80,60,60,80,NA,80,4196,"Yes"
"411","S8637637",5846,"T02","16/08/13 11:53",100,100,60,100,100,100,60,100,100,100,100,100,NA,100,4598,"Yes"
"412","S8637643",6388,"T05","23/08/13 13:22",100,100,80,100,80,100,80,80,60,60,80,100,NA,80,4531,"Yes"
"413","S8637649",6445,"T15","4/09/13 19:54",80,80,80,80,80,80,80,80,60,40,40,80,NA,80,3015,"Yes"
"414","S8637689",5989,"T05","15/08/13 21:21",100,80,100,100,40,100,100,60,80,60,60,100,NA,80,4654,"Yes"
"416","S8637727",5894,"T01","12/08/13 11:28",100,100,80,100,100,100,100,100,100,100,100,100,NA,100,4603,"Yes"
"417","S8637751",6058,"T15","18/08/13 21:53",100,100,100,80,100,100,40,80,100,80,20,80,NA,80,4664,"Yes"
"418","S8637753",5882,"T01","12/08/13 11:28",100,100,80,100,80,80,80,100,100,80,60,100,NA,80,4574,"Yes"
"419","S8637771",9157,"T02","17/10/13 8:37",100,100,100,100,100,100,60,20,20,20,20,20,NA,60,2864,"Yes"
"420","S8637781",6350,"T02","23/08/13 13:22",100,100,100,80,100,100,60,100,100,100,60,100,NA,100,4210,"Yes"
"421","S8637789",5974,"T06","20/08/13 14:02",100,100,80,100,80,100,60,80,80,80,100,100,NA,80,4186,"Yes"
"422","S8637795",6358,"T10","22/08/13 14:43",100,100,60,100,80,100,40,80,80,40,20,80,NA,80,4582,"Yes"
"423","S8637831",6026,"T06","20/08/13 14:02",100,80,60,100,80,100,60,80,80,80,100,100,NA,80,4608,"Yes"
"424","S8637859",6174,"T11","18/08/13 21:53",80,80,40,80,80,80,40,80,80,80,80,100,NA,80,4472,"Yes"
"425","S8637861",6283,"T01","21/08/13 21:31",100,100,60,80,100,100,80,80,80,80,40,100,NA,80,4245,"Yes"
"426","S8637911",7672,"T02","21/08/13 16:50",100,80,60,100,80,80,80,80,100,60,60,80,NA,80,3089,"Yes"
"428","S8637941",6395,"T01","22/08/13 11:26",100,100,100,80,60,80,80,80,100,100,20,100,NA,80,4554,"Yes"
"429","S8637963",5966,"T14","15/08/13 21:21",100,100,80,100,80,100,80,80,100,100,100,100,NA,100,4370,"Yes"
"430","S8637977",5567,"T03","12/08/13 11:28",80,100,80,80,80,100,60,80,60,60,60,80,NA,80,4230,"Yes"
"431","S8637979",6284,"T04","21/08/13 21:31",100,100,60,20,80,80,60,80,80,60,100,80,NA,80,4726,"Yes"
"432","S8638013",6442,"T01","16/08/13 19:35",100,100,80,100,60,100,100,100,80,80,40,100,NA,80,4359,"Yes"
"433","S8638027",5662,"T10","15/08/13 7:14",100,100,80,80,80,80,40,80,80,20,40,80,NA,80,4232,"Yes"
"434","S8638047",7677,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4330,"Yes"
"435","S8638047",7893,"T10","23/08/13 13:21",100,80,40,20,80,60,60,100,100,40,40,80,NA,60,4330,"Yes"
"436","S8638051",5694,"T03","13/08/13 6:38",100,100,100,100,80,100,80,100,100,100,100,100,NA,100,4513,"Yes"
"437","S8638111",6354,"T15","23/08/13 13:21",100,100,60,80,80,100,80,80,60,60,20,80,NA,80,4663,"Yes"
"438","S8638137",6262,"T10","15/08/13 21:21",100,100,60,20,80,80,20,60,80,20,20,80,NA,60,4388,"Yes"
"439","S8638161",6130,"T09","15/08/13 21:22",100,100,100,100,100,100,100,100,80,100,80,100,NA,100,4337,"Yes"
"442","S8638195",6304,"T12","15/08/13 21:21",100,100,100,80,80,100,80,100,100,80,100,80,NA,100,4192,"Yes"
"443","S8638215",5703,"T14","9/08/13 10:50",80,80,80,80,80,100,80,60,60,60,60,80,NA,80,4723,"Yes"
"444","S8638221",6232,"T09","18/08/13 21:53",100,100,60,80,80,80,80,80,80,60,60,80,NA,80,4303,"Yes"
"445","S8638227",5545,"T01","9/08/13 14:14",100,100,80,100,100,100,100,60,60,80,100,100,NA,100,4254,"Yes"
"446","S8638247",6167,"T06","22/08/13 14:43",100,100,60,80,80,100,60,100,80,80,100,100,NA,80,4222,"Yes"
"447","S8638253",5726,"T04","12/08/13 22:17",20,80,40,80,60,60,40,60,60,40,100,60,NA,60,4716,"Yes"
"448","S8638285",5763,"T03","15/08/13 7:14",100,100,100,100,80,100,100,100,100,80,60,100,NA,100,4678,"Yes"
"449","S8638301",5610,"T03","13/08/13 6:38",100,100,100,100,80,80,80,100,100,80,60,100,NA,100,4420,"Yes"
"450","S8638329",5636,"T12","9/08/13 11:58",100,100,60,100,80,100,100,100,100,80,40,80,NA,100,4327,"Yes"
"451","S8638351",5719,"T01","9/08/13 14:14",100,80,60,100,100,100,100,40,100,80,20,80,NA,80,4558,"Yes"
"452","S8638365",5896,"T10","15/08/13 21:21",100,100,80,100,100,100,80,100,80,40,60,100,NA,80,4614,"Yes"
"453","S8638381",5624,"T15","12/08/13 11:28",80,100,80,100,80,100,20,80,60,60,60,80,NA,80,4310,"Yes"
"454","S8638395",7691,"T01","22/08/13 11:26",100,100,60,80,80,100,80,100,100,100,40,80,NA,80,4433,"Yes"
"455","S8638415",5655,"T02","12/08/13 11:28",100,100,60,100,80,100,60,100,100,100,100,100,NA,100,4757,"Yes"
"456","S8638433",5936,"T10","21/08/13 14:16",80,100,60,40,60,60,20,60,60,20,60,80,NA,60,4130,"Yes"
"457","S8638461",5794,"T15","12/08/13 11:28",100,100,80,60,80,100,20,80,80,100,20,80,NA,80,4624,"Yes"
"458","S8638537",6172,"T01","15/08/13 21:21",100,100,100,100,60,100,100,100,80,60,80,80,NA,80,4539,"Yes"
"459","S8638575",5955,"T06","20/08/13 14:02",100,80,80,100,80,100,60,80,80,80,100,100,NA,80,4248,"Yes"
"460","S8638577",5647,"T06","12/08/13 22:17",100,60,40,80,80,80,40,80,60,60,60,100,NA,80,4369,"Yes"
