"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"229","S8632803",1975,"T15","18/03/13 15:55",100,100,80,100,100,80,80,100,100,60,40,100,NA,80,3221,"No login"
"230","S8632837",1508,"T10","18/03/13 15:57",100,60,40,100,100,100,80,80,80,60,20,80,NA,80,3275,"Yes"
"232","S8632889",1799,"T10","21/03/13 9:44",80,40,40,100,80,NA,NA,60,60,40,60,60,NA,60,2900,"Yes"
"233","S8632937",1824,"T16","20/03/13 18:20",80,100,60,100,60,100,60,60,60,40,60,100,NA,80,3185,"Yes"
"234","S8632951",1568,"T19","18/03/13 15:59",40,100,40,80,100,80,40,40,60,80,20,60,NA,60,3301,"Yes"
"235","S8633007",1807,"T03","20/03/13 11:47",60,80,80,80,80,80,60,80,60,100,60,100,NA,80,2977,"Yes"
"237","S8633021",1604,"T24","20/03/13 18:05",100,100,60,100,80,80,80,80,60,60,100,60,NA,80,3150,"Yes"
"238","S8633051",1790,"T05","20/03/13 11:45",100,100,100,100,100,100,100,60,100,100,40,100,NA,100,3208,"Yes"
"239","S8633149",2084,"T26","19/03/13 15:58",80,100,80,100,80,100,80,60,60,60,60,80,80,NA,2998,"Yes"
"240","S8633309",2161,"T25","27/03/13 13:30",60,80,60,100,100,80,100,60,80,80,60,80,NA,80,2890,"Yes"
"241","S8633369",1883,"T25","21/03/13 18:02",60,100,80,100,100,100,80,80,80,100,100,100,NA,100,3176,"Yes"
"242","S8633391",1534,"T21","18/03/13 9:40",80,100,80,100,100,100,80,20,20,20,20,20,NA,60,2791,"Yes"
"243","S8633423",1759,"T16","20/03/13 18:20",80,100,100,100,40,100,40,60,80,60,80,80,NA,80,2840,"Yes"
"244","S8633475",2298,"T10","31/03/13 13:59",100,100,40,100,100,100,100,80,60,60,40,80,NA,80,3216,"Yes"
"245","S8633479",2171,"T19","25/03/13 5:41",100,100,60,80,40,80,80,40,40,60,20,60,NA,60,3009,"Yes"
"246","S8633593",1990,"T19","25/03/13 5:41",80,60,40,80,80,80,80,60,60,60,40,60,NA,60,3014,"Yes"
"247","S8633601",2008,"T27","25/03/13 5:41",100,60,80,80,100,100,80,80,80,60,100,80,NA,80,2796,"Yes"
"248","S8633611",2260,"T23","25/03/13 11:44",100,100,80,80,80,100,40,60,60,20,20,60,NA,60,2885,"Yes"
"249","S8633665",1691,"T05","20/03/13 11:45",80,100,60,100,80,100,100,80,80,80,20,100,NA,80,2873,"Yes"
"250","S8633727",1729,"T10","21/03/13 9:44",100,100,60,100,100,80,80,80,80,100,60,80,NA,80,2964,"Yes"
"251","S8633755",1685,"T16","20/03/13 18:20",80,100,80,100,80,100,60,60,60,60,80,80,NA,80,3077,"Yes"
"252","S8633793",2200,"T03","26/03/13 0:40",100,100,80,80,80,80,80,100,80,80,40,80,NA,80,2997,"Yes"
"253","S8633799",2115,"T03","26/03/13 0:40",100,80,60,80,40,100,80,80,80,40,60,80,NA,80,3209,"Yes"
"254","S8633801",1744,"T25","21/03/13 18:02",60,40,40,100,100,100,80,60,80,80,40,80,NA,80,3147,"Yes"
"255","S8633847",1587,"T26","17/03/13 11:38",100,100,40,NA,60,100,100,60,60,40,20,60,NA,60,3059,"Yes"
"256","S8633855",2272,"T16","27/03/13 13:30",80,100,60,100,80,100,40,80,60,40,100,80,NA,80,3055,"Yes"
"257","S8633937",2348,"T05","27/03/13 22:31",100,100,80,100,20,100,80,40,60,80,40,100,NA,80,3132,"Yes"
"258","S8633937",2086,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3132,"Yes"
"259","S8633975",1746,"T19","21/03/13 21:57",60,60,60,40,40,100,60,40,60,60,60,60,NA,60,3188,"Yes"
"260","S8634047",2056,"T09","25/03/13 11:44",100,40,40,20,80,100,40,80,80,60,20,60,NA,60,2798,"Yes"
"262","S8634157",1703,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2794,"Yes"
"263","S8634197",1844,"T12","22/03/13 10:09",100,100,60,100,20,20,20,80,80,60,100,80,NA,60,3380,"Yes"
"264","S8634227",1665,"T23","18/03/13 16:00",40,100,60,100,100,100,60,80,80,40,60,80,NA,80,3265,"Yes"
"265","S8634279",1687,"T01","18/03/13 9:39",80,100,40,100,80,100,60,80,80,100,60,80,NA,80,3081,"Yes"
"266","S8634299",2117,"T15","24/03/13 6:20",100,100,80,100,20,100,80,80,60,60,20,80,NA,80,3013,"Yes"
"267","S8634385",2186,"T25","31/03/13 14:00",60,100,40,100,80,80,80,80,80,60,20,80,NA,80,2926,"Yes"
"268","S8634443",2668,"T19","26/03/13 0:40",80,60,60,80,100,100,80,60,60,60,20,60,NA,60,3073,"Yes"
"269","S8634507",1952,"T27","21/03/13 9:43",100,100,60,80,60,80,60,60,60,40,100,40,NA,60,3233,"Yes"
"270","S8634585",1560,"T19","18/03/13 9:38",40,100,80,80,60,60,60,60,60,60,60,80,NA,60,3060,"Yes"
"271","S8634589",2290,"T25","31/03/13 14:00",60,80,60,100,80,80,80,80,80,80,60,80,NA,80,2999,"Yes"
"272","S8634637",1854,"T26","18/03/13 9:36",100,100,60,NA,80,80,80,80,100,100,40,100,NA,80,3167,"Yes"
"273","S8634643",1601,"T23","16/03/13 17:18",60,100,60,100,100,100,80,60,60,40,20,80,NA,60,3217,"Yes"
"275","S8634657",1543,"T15","18/03/13 15:55",100,60,80,100,80,100,80,100,80,80,20,80,NA,80,3156,"Yes"
"276","S8634701",2666,"T20","26/03/13 0:37",80,60,40,60,80,100,60,60,60,60,60,80,NA,NA,2953,"Yes"
"277","S8634727",2202,"T27","27/03/13 13:30",100,100,80,80,100,100,100,80,80,80,60,80,NA,80,3175,"Yes"
"278","S8634741",1688,"T12","21/03/13 18:02",100,100,60,100,80,80,60,80,80,60,100,80,NA,80,3134,"Yes"
"279","S8634747",2211,"T10","27/03/13 13:30",100,100,40,100,80,100,60,60,40,60,60,100,NA,60,3066,"Yes"
"280","S8634773",2037,"T10","27/03/13 13:30",100,100,40,100,80,100,60,60,60,60,100,80,NA,80,3110,"No login"
"281","S8634861",1576,"T17","18/03/13 15:58",100,40,60,100,20,20,20,60,80,60,60,80,NA,60,3123,"Yes"
"282","S8634901",2226,"T21","26/03/13 13:28",80,100,100,100,100,80,80,80,80,100,60,100,NA,80,2861,"Yes"
"283","S8634913",2004,"T27","25/03/13 5:41",60,60,80,80,100,100,60,100,80,100,60,80,NA,80,3115,"Yes"
"284","S8634915",1777,"T10","18/03/13 15:57",100,100,80,100,80,80,60,80,80,100,40,80,NA,80,3204,"Yes"
"285","S8634965",2184,"T12","22/03/13 10:09",100,100,60,100,80,100,60,80,60,60,60,80,NA,80,3036,"Yes"
"286","S8635149",2141,"T23","24/03/13 6:18",100,40,40,100,100,100,40,80,80,80,60,80,NA,80,3222,"Yes"
"287","S8635201",2069,"T25","27/03/13 13:30",60,80,60,100,80,80,100,80,80,100,20,80,NA,80,3131,"Yes"
"288","S8635227",1652,"T10","22/03/13 7:20",100,100,40,100,100,100,60,80,80,60,60,80,NA,80,3375,"Yes"
"289","S8635255",1943,"T23","24/03/13 6:19",80,100,60,100,80,80,40,80,60,40,60,60,NA,80,2825,"Yes"
"290","S8635259",1519,"T26","17/03/13 11:38",100,100,40,NA,60,100,100,80,80,60,20,80,NA,80,2906,"Yes"
"291","S8635299",2304,"T05","26/03/13 13:27",100,100,80,100,100,100,80,60,80,100,20,100,NA,80,3000,"Yes"
"292","S8635331",2040,"T10","27/03/13 13:30",100,100,60,100,100,20,60,60,80,60,20,80,NA,80,2813,"Yes"
"293","S8635365",2142,"T01","19/03/13 15:59",80,100,20,100,80,60,40,80,100,80,20,60,NA,60,3133,"Yes"
"294","S8635437",1942,"T15","24/03/13 6:20",100,100,80,100,100,80,80,60,60,80,60,80,NA,80,3303,"Yes"
"295","S8635441",2287,"T05","22/03/13 12:53",100,100,100,100,80,100,100,100,100,80,60,100,NA,100,3171,"Yes"
"296","S8635547",2085,"T22","22/03/13 7:19",80,100,60,100,80,80,60,60,60,60,20,60,NA,60,3255,"Yes"
"297","S8635617",1661,"T10","22/03/13 12:53",100,100,100,100,80,80,80,80,60,60,60,80,NA,80,3164,"Yes"
"298","S8635657",5492,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3295,"Yes"
"299","S8635657",2005,"T26","24/03/13 6:19",100,100,100,NA,60,80,100,80,100,100,40,80,NA,NA,3295,"Yes"
"300","S8635729",2185,"T21","26/03/13 13:28",100,80,80,100,80,100,80,80,80,80,60,100,NA,80,2808,"Yes"
"301","S8635829",2207,"T21","26/03/13 13:28",80,100,80,100,80,80,60,80,80,80,40,100,NA,80,2841,"Yes"
"302","S8635833",2349,"T05","27/03/13 22:31",100,80,100,100,80,100,100,60,80,80,40,100,NA,80,3184,"Yes"
"303","S8635833",2210,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3184,"Yes"
"304","S8635923",2102,"T05","26/03/13 13:27",100,100,80,100,100,100,100,80,80,80,20,100,NA,80,2928,"Yes"
"305","S8635941",1666,"T23","18/03/13 16:00",40,40,20,100,40,100,40,60,60,20,20,80,NA,60,3207,"Yes"
"306","S8635957",1767,"T01","18/03/13 9:39",100,100,60,NA,40,100,40,80,100,100,20,100,NA,80,2856,"Yes"
"307","S8635963",1679,"T01","18/03/13 9:39",100,100,80,100,80,100,100,100,60,100,40,100,NA,80,3179,"Yes"
"308","S8635969",2158,"T23","24/03/13 6:18",80,80,40,100,80,100,80,60,60,20,40,40,NA,60,3010,"Yes"
"309","S8635971",1497,"T15","18/03/13 15:55",40,40,60,100,20,100,80,40,20,60,20,60,NA,60,3168,"Yes"
"310","S8635997",1915,"T27","19/03/13 23:49",80,60,80,80,80,20,60,80,60,60,20,60,NA,60,3296,"Yes"
"311","S8636009",2286,"T26","25/03/13 5:41",100,100,80,NA,100,80,100,100,100,100,40,100,NA,100,3258,"Yes"
"312","S8636041",2100,"T24","24/03/13 6:21",80,100,100,100,80,100,60,80,60,60,100,80,NA,80,2817,"Yes"
"313","S8636079",1986,"T20","18/03/13 9:38",100,100,80,100,20,100,80,60,60,20,40,60,NA,60,3247,"Yes"
"314","S8636081",2087,"T03","26/03/13 0:40",100,80,40,60,20,80,80,60,80,80,20,80,NA,60,3040,"Yes"
"315","S8636083",1586,"T23","18/03/13 16:00",100,60,40,100,40,100,40,80,60,40,40,100,NA,60,3259,"Yes"
"316","S8636131",1896,"T23","20/03/13 10:39",100,100,80,100,80,100,100,80,80,40,20,100,NA,80,3266,"Yes"
"317","S8636229",2149,"T19","25/03/13 5:41",80,100,80,80,80,80,80,60,60,60,40,40,NA,80,2991,"Yes"
"318","S8636273",1958,"T09","22/03/13 12:53",100,80,100,80,100,100,40,80,60,60,40,80,NA,80,2869,"Yes"
"319","S8636275",1715,"T02","21/03/13 6:14",40,100,100,100,80,100,60,100,100,80,100,60,NA,80,3186,"Yes"
"320","S8636319",1695,"T12","22/03/13 10:09",100,100,60,100,80,80,80,80,80,60,100,80,NA,80,3377,"Yes"
"321","S8636349",2061,"T05","26/03/13 13:27",80,100,100,100,80,100,80,60,100,80,60,100,NA,80,3078,"Yes"
"322","S8636353",2300,"T21","26/03/13 13:28",80,40,40,100,80,80,60,80,80,80,100,100,NA,80,3062,"Yes"
"323","S8636361",1818,"T03","20/03/13 11:47",80,40,60,80,100,60,60,80,80,60,20,80,NA,60,2801,"Yes"
"324","S8636437",1913,"T23","19/03/13 23:45",100,100,80,100,40,80,100,60,60,40,40,80,NA,80,3178,"Yes"
"325","S8636443",1917,"T27","19/03/13 23:49",100,80,60,80,100,100,80,100,100,100,100,100,NA,100,3004,"Yes"
"326","S8636447",1841,"T22","20/03/13 11:47",80,100,60,100,80,80,80,60,80,60,40,80,NA,80,3263,"Yes"
"327","S8636535",1829,"T03","20/03/13 11:47",100,100,80,80,100,80,80,80,80,60,20,100,NA,80,2800,"Yes"
"328","S8636601",1907,"T26","18/03/13 9:36",100,100,60,NA,100,100,100,80,60,60,20,80,NA,80,3276,"Yes"
"329","S8636603",2205,"T25","31/03/13 14:00",60,60,60,100,80,80,80,60,80,60,20,80,NA,60,2937,"Yes"
"330","S8636607",2275,"T10","31/03/13 13:59",100,100,60,100,100,80,60,60,80,60,60,80,NA,80,3007,"Yes"
"331","S8636633",2341,"T22","24/03/13 6:21",80,100,100,100,80,100,80,100,100,100,60,100,NA,100,3114,"Yes"
"332","S8636695",1491,"T21","18/03/13 9:40",80,100,60,100,80,100,80,80,80,100,60,100,NA,80,3023,"Yes"
"333","S8636721",2093,"T22","22/03/13 7:19",80,100,100,100,80,100,80,100,100,80,40,100,NA,80,3112,"Yes"
"334","S8636723",1486,"T27","18/03/13 15:56",100,40,40,60,60,80,80,60,60,60,40,60,NA,60,3076,"Yes"
"335","S8636749",2088,"T05","26/03/13 13:27",100,100,60,100,100,100,80,60,60,80,60,100,NA,80,3297,"Yes"
"336","S8636827",1655,"T10","22/03/13 12:53",100,100,80,100,100,80,80,60,80,80,40,80,NA,80,3105,"Yes"
"337","S8636835",1563,"T20","18/03/13 9:38",80,80,60,80,60,100,100,80,80,60,60,80,NA,80,3154,"Yes"
"338","S8636887",1675,"T24","20/03/13 18:05",100,100,60,100,100,100,100,80,80,100,100,100,NA,100,2575,"Yes"
"339","S8636913",1863,"T10","19/03/13 23:50",100,100,100,100,100,100,100,80,80,60,40,100,NA,100,2951,"Yes"
"340","S8636999",1828,"T18","21/03/13 11:02",100,100,100,60,80,100,60,60,80,80,40,60,NA,80,3249,"Yes"
"341","S8637051",2665,"T03","26/03/13 0:40",100,80,60,60,60,20,40,80,60,60,60,80,NA,60,3261,"Yes"
"342","S8637133",1849,"T17","21/03/13 9:38",100,100,80,100,100,100,60,60,60,60,20,80,NA,NA,2962,"Yes"
"343","S8637181",1684,"T03","20/03/13 11:47",80,80,80,80,100,80,80,80,80,60,100,100,NA,80,3257,"Yes"
"344","S8637209",1540,"T20","18/03/13 16:00",80,80,80,80,80,100,80,80,80,60,100,80,NA,80,2787,"Yes"
"345","S8637219",1722,"T23","19/03/13 23:45",80,100,40,100,80,100,100,60,60,60,60,80,NA,80,2959,"Yes"
"346","S8637251",1537,"T15","18/03/13 15:55",80,100,80,100,80,100,100,60,80,80,20,80,NA,80,3231,"Yes"
"347","S8637257",2667,"T03","26/03/13 0:40",100,80,60,80,60,80,40,80,60,60,20,80,NA,60,2989,"Yes"
"348","S8637271",2233,"T26","25/03/13 5:41",100,100,80,NA,100,100,80,80,80,60,20,80,80,NA,3012,"Yes"
"349","S8637287",1505,"T27","18/03/13 15:56",100,100,100,100,80,20,80,100,100,100,40,80,NA,80,2891,"Yes"
"350","S8637291",2179,"T21","26/03/13 13:28",80,60,60,100,80,80,60,80,80,100,60,100,NA,80,3129,"Yes"
"351","S8637313",2243,"T23","25/03/13 11:44",80,40,40,40,80,100,40,80,60,40,40,60,NA,60,3287,"Yes"
"352","S8637337",1788,"T25","21/03/13 18:02",60,80,60,100,80,100,80,80,80,60,40,80,NA,80,2880,"Yes"
"353","S8637341",1598,"T21","18/03/13 9:40",80,100,80,100,80,100,80,80,80,80,60,100,NA,80,3068,"Yes"
"354","S8637347",2073,"T05","22/03/13 7:20",100,100,80,100,100,100,100,100,100,100,60,100,NA,100,2827,"Yes"
"355","S8637357",1962,"T15","24/03/13 6:20",100,100,40,100,80,80,80,100,100,80,80,100,NA,80,3069,"Yes"
"356","S8637361",1581,"T19","18/03/13 15:59",80,100,80,80,100,80,40,60,60,60,20,60,NA,60,2960,"Yes"
"357","S8637421",1830,"T24","20/03/13 18:05",100,100,60,100,100,100,100,80,100,100,80,100,NA,100,3027,"Yes"
"358","S8637447",1948,"T10","25/03/13 5:41",100,100,80,100,80,100,80,80,100,80,40,80,NA,80,2925,"Yes"
"359","S8637475",1786,"T03","20/03/13 11:47",80,80,80,80,80,80,80,80,80,80,60,100,NA,80,2844,"Yes"
"360","S8637489",1983,"T10","25/03/13 11:44",100,100,60,100,80,100,60,80,100,80,40,80,NA,80,2927,"Yes"
"361","S8637497",1970,"T15","24/03/13 6:20",100,100,40,100,100,80,60,60,80,80,20,80,NA,80,2802,"Yes"
"362","S8637511",1738,"T10","19/03/13 23:50",100,100,100,100,100,100,100,100,80,80,40,100,NA,100,3189,"Yes"
"363","S8637517",1980,"T26","24/03/13 6:19",100,100,80,NA,80,80,100,60,60,60,40,80,NA,80,3030,"Yes"
"364","S8637547",1856,"T27","19/03/13 23:49",40,80,80,80,80,80,80,60,80,80,60,80,NA,80,3137,"Yes"
"365","S8637587",2244,"T03","26/03/13 0:40",100,80,60,60,60,20,80,80,80,80,60,80,NA,80,3005,"Yes"
"366","S8637605",1708,"T18","21/03/13 11:02",80,40,80,60,80,100,100,60,60,60,80,100,NA,80,3203,"Yes"
"367","S8637649",2172,"T22","22/03/13 7:19",80,20,20,100,20,100,100,80,80,60,40,60,NA,60,3015,"Yes"
"368","S8637693",2126,"T05","26/03/13 13:27",100,100,60,100,100,100,100,80,60,80,40,100,NA,80,2883,"Yes"
"369","S8637739",1493,"T17","18/03/13 15:58",100,40,40,100,40,20,20,60,60,60,20,80,NA,60,2809,"Yes"
"370","S8637747",1881,"T16","20/03/13 18:20",80,100,60,100,20,100,40,60,60,60,40,80,80,80,2823,"Yes"
"371","S8637771",1783,"T21","19/03/13 23:48",80,100,80,100,80,20,100,60,60,60,20,60,NA,60,2864,"Yes"
"372","S8637899",2065,"T23","19/03/13 15:58",100,100,60,100,40,100,40,80,60,60,20,100,NA,80,3001,"Yes"
"373","S8637939",2122,"T27","25/03/13 5:41",100,100,60,80,80,60,60,40,60,60,60,80,NA,60,2945,"Yes"
"374","S8637989",1812,"T10","22/03/13 12:53",100,100,60,100,100,100,100,80,100,60,100,100,NA,100,3088,"Yes"
"375","S8638007",1801,"T10","19/03/13 23:50",100,100,60,100,100,100,100,60,60,60,60,60,NA,80,3096,"Yes"
"376","S8638039",1549,"T26","17/03/13 11:38",100,100,80,NA,40,20,100,80,80,60,40,80,NA,80,2793,"Yes"
"377","S8638043",1766,"T17","21/03/13 9:38",100,100,100,100,100,100,100,100,100,60,60,100,NA,100,3141,"Yes"
"378","S8638049",2010,"T27","25/03/13 5:41",100,80,80,80,100,20,100,100,100,100,100,100,NA,100,2853,"Yes"
"379","S8638145",2024,"T15","24/03/13 6:20",100,100,80,100,80,80,80,100,80,40,40,80,NA,80,3006,"Yes"
"380","S8638147",2250,"T23","25/03/13 11:44",80,80,40,100,80,80,40,60,60,20,40,60,NA,60,3280,"Yes"
"382","S8638207",2134,"T02","25/03/13 5:41",80,80,60,100,80,100,40,60,80,60,20,60,NA,60,3135,"Yes"
"383","S8638259",2092,"T24","24/03/13 6:21",100,100,100,100,80,100,60,80,80,80,20,80,NA,80,3142,"Yes"
"384","S8638385",1817,"T10","22/03/13 12:53",100,100,40,100,100,100,60,60,60,80,40,60,NA,80,2973,"Yes"
"385","S8638387",1713,"T03","20/03/13 11:47",80,80,80,80,80,80,80,80,80,80,60,60,NA,80,2902,"Yes"
"386","S8638447",1898,"T05","20/03/13 11:45",80,100,80,100,80,100,100,100,100,80,60,100,NA,100,2795,"Yes"
"387","S8638469",2165,"T25","27/03/13 13:30",60,60,40,100,100,80,60,60,80,80,20,80,NA,60,2955,"Yes"
"388","S8638483",1998,"T27","22/03/13 7:20",100,100,60,80,60,20,60,60,60,60,20,40,NA,60,2797,"Yes"
"389","S8638611",2105,"T10","31/03/13 13:59",100,100,60,100,100,80,40,80,80,60,40,60,NA,80,3218,"Yes"
"390","S8638627",1559,"T17","18/03/13 15:58",100,40,40,100,80,20,20,100,80,60,40,100,NA,60,2848,"Yes"
"391","S8638661",1589,"T20","18/03/13 9:38",80,80,80,80,80,100,80,80,80,80,100,80,NA,80,3285,"Yes"
"392","S8638729",1503,"T23","16/03/13 17:18",100,100,80,100,100,100,60,80,80,20,20,100,NA,60,3075,"Yes"
"393","S8638749",1775,"T24","20/03/13 18:05",100,100,60,100,100,100,100,80,80,60,20,80,NA,80,3085,"Yes"
"394","S8638773",2237,"T16","27/03/13 13:30",80,100,60,100,80,100,40,60,60,40,60,80,NA,80,3016,"Yes"
"395","S8638775",2291,"T23","25/03/13 11:44",80,40,40,40,40,100,40,80,60,20,40,80,NA,60,3128,"Yes"
"396","S8638795",1765,"T05","22/03/13 7:20",40,60,80,100,80,20,60,60,60,60,80,100,NA,60,2940,"Yes"
"397","S8638807",2121,"T23","24/03/13 6:18",80,40,20,100,40,100,80,60,40,40,20,60,NA,60,3149,"Yes"
"399","S8638825",1909,"T26","20/03/13 22:54",100,80,80,NA,80,80,80,60,60,60,20,80,NA,80,3194,"Yes"
"400","S8638871",1925,"T05","24/03/13 6:23",60,100,100,100,80,100,100,80,100,100,20,100,NA,80,3269,"Yes"
"401","S8638905",2143,"T01","19/03/13 15:59",100,100,60,100,80,80,60,60,100,100,80,80,NA,80,2824,"Yes"
"402","S8638933",2232,"T03","26/03/13 0:40",100,40,40,60,80,80,100,100,100,80,60,100,NA,80,3063,"Yes"
"403","S8638951",1536,"T26","17/03/13 11:38",100,60,80,NA,60,80,80,60,80,60,20,80,NA,80,2849,"Yes"
"404","S8638957",1987,"T02","25/03/13 5:41",80,100,80,100,80,100,40,40,80,60,40,80,NA,80,3153,"Yes"
"405","S8639039",2276,"T25","31/03/13 14:00",60,80,60,100,80,80,80,60,80,60,20,80,NA,80,3192,"Yes"
"406","S8639073",2269,"T25","31/03/13 14:00",60,100,60,100,80,80,NA,60,80,80,60,80,NA,80,2897,"Yes"
"407","S8639101",1779,"T27","19/03/13 23:49",100,100,80,80,80,80,60,60,60,60,40,80,NA,80,2916,"Yes"
"408","S8639107",1668,"T02","21/03/13 6:14",100,40,40,100,40,100,100,60,80,80,60,60,NA,60,3101,"Yes"
"409","S8639123",2101,"T23","25/03/13 11:44",60,40,60,100,40,100,40,80,60,20,40,60,60,NA,2935,"Yes"
"410","S8639171",1542,"T17","18/03/13 15:58",100,80,60,100,80,100,60,60,80,60,60,80,NA,80,2971,"Yes"
"411","S8639187",1717,"T01","18/03/13 9:39",80,100,40,NA,80,100,40,80,80,100,20,80,NA,80,2895,"Yes"
"412","S8639267",1510,"T23","16/03/13 17:18",80,100,80,100,100,100,60,80,100,60,20,100,NA,80,3241,"Yes"
"413","S8639333",1850,"T23","19/03/13 23:45",100,100,40,100,100,100,100,80,60,40,60,100,NA,80,3200,"Yes"
"414","S8639347",1835,"T10","21/03/13 9:44",100,40,40,100,100,100,100,80,80,80,40,80,NA,80,2887,"Yes"
"415","S8639379",1953,"T01","19/03/13 15:59",100,60,60,100,80,80,60,80,100,100,100,100,NA,80,3054,"Yes"
"416","S8639395",1682,"T10","21/03/13 9:44",100,40,60,100,20,100,80,60,40,60,100,60,NA,60,2845,"Yes"
"417","S8639427",1772,"T17","21/03/13 9:38",80,100,60,100,80,100,60,80,100,60,20,100,NA,80,3158,"Yes"
"418","S8639447",2258,"T25","21/03/13 18:02",100,100,40,100,100,80,60,60,60,60,20,80,NA,60,3028,"Yes"
"419","S8639459",1739,"T16","26/03/13 13:28",80,80,100,100,40,100,40,40,40,40,20,80,NA,60,3095,"Yes"
"420","S8639503",2220,"T21","26/03/13 13:28",80,100,80,100,80,60,60,80,80,100,100,60,NA,80,2944,"Yes"
"421","S8639511",1872,"T22","20/03/13 11:47",80,100,100,100,80,80,100,80,100,100,60,100,NA,100,2904,"Yes"
"422","S8639529",2168,"T23","24/03/13 6:18",100,100,40,100,80,100,80,80,80,40,40,80,NA,80,2884,"Yes"
"423","S8639565",1561,"T05","20/03/13 11:45",80,100,60,100,60,100,100,60,80,80,40,100,NA,80,2831,"Yes"
"424","S8639639",2118,"T22","22/03/13 7:19",80,100,80,100,80,100,100,100,100,80,100,100,NA,100,3262,"Yes"
"425","S8639653",1924,"T26","20/03/13 22:54",100,100,100,NA,80,40,40,60,60,60,60,60,NA,60,3376,"Yes"
"426","S8639663",2099,"T03","26/03/13 0:40",100,80,40,60,80,80,80,80,60,60,20,80,NA,60,3223,"Yes"
"427","S8639671",1694,"T17","29/04/13 22:49",100,100,100,100,100,20,40,60,60,60,20,80,NA,80,3029,"Yes"
"428","S8639671",2175,"T26","21/03/13 9:41",100,100,100,NA,40,40,40,60,60,60,20,60,NA,60,3029,"Yes"
"429","S8639671",3407,"T23","29/04/13 14:32",100,100,100,100,40,20,20,60,60,20,20,60,NA,60,3029,"Yes"
"430","S8639765",2224,"T26","25/03/13 5:41",100,100,100,NA,100,100,80,60,60,80,40,80,NA,80,3020,"Yes"
"431","S8639801",1548,"T27","18/03/13 15:56",100,40,80,80,80,80,60,80,60,40,60,80,NA,60,2929,"Yes"
"432","S8639805",1954,"T23","19/03/13 15:58",80,100,80,100,80,100,40,80,60,40,60,100,NA,80,3215,"Yes"
"433","S8639807",1709,"T21","19/03/13 23:48",80,100,80,100,80,100,80,80,80,80,20,80,NA,80,3174,"Yes"
"434","S8639833",1774,"T03","20/03/13 11:47",100,100,80,100,100,80,80,80,60,80,20,100,NA,80,3042,"Yes"
"435","S8639929",2051,"T16","27/03/13 13:30",100,100,60,100,80,100,40,80,60,40,60,80,NA,80,3260,"Yes"
"437","S8639947",1705,"T10","20/03/13 11:48",100,100,100,100,100,100,100,80,100,80,60,100,NA,100,3202,"Yes"
"438","S8639971",1832,"T10","19/03/13 23:50",100,100,100,100,100,100,100,80,80,80,60,100,NA,100,2870,"Yes"
"439","S8639997",1890,"T16","20/03/13 18:20",100,100,60,100,20,100,40,60,60,40,60,80,NA,80,2969,"Yes"
"440","S8639999",1912,"T05","20/03/13 11:45",80,100,80,100,80,100,60,60,60,80,40,80,NA,80,2876,"Yes"
"441","S8640017",2096,"T25","27/03/13 13:30",60,80,60,100,100,80,100,100,100,100,100,100,NA,100,2820,"Yes"
"442","S8640023",2256,"T24","24/03/13 6:21",100,100,40,100,40,100,60,80,60,60,40,60,NA,80,2988,"Yes"
"443","S8640029",2014,"T01","19/03/13 15:59",100,100,60,100,80,100,40,80,100,100,100,80,NA,80,3047,"Yes"
"444","S8640085",1804,"T23","19/03/13 23:45",100,100,80,100,100,80,100,80,60,40,40,80,NA,80,2954,"Yes"
"445","S8640149",2195,"T10","31/03/13 13:59",100,100,40,100,100,100,100,80,80,60,60,80,NA,80,2830,"Yes"
"446","S8640183",1535,"T15","18/03/13 15:55",100,100,80,100,80,80,20,80,80,60,20,80,NA,80,3284,"Yes"
"447","S8640199",1784,"T05","20/03/13 11:45",80,100,40,80,80,80,60,100,60,60,20,100,NA,80,3245,"Yes"
"448","S8640233",2076,"T15","24/03/13 6:20",100,100,60,100,80,100,80,100,80,80,80,80,NA,80,2899,"Yes"
"449","S8640247",1740,"T10","21/03/13 9:44",100,40,40,100,80,100,60,60,60,60,60,80,NA,60,3057,"Yes"
"450","S8640283",2009,"T02","26/03/13 10:56",80,100,60,100,80,100,40,80,80,60,40,80,NA,80,3205,"Yes"
"451","S8640375",1762,"T03","20/03/13 11:47",80,40,40,60,40,80,60,60,60,80,20,80,60,60,2966,"Yes"
"452","S8640383",2124,"T23","24/03/13 6:18",80,60,100,100,40,20,20,60,60,60,60,60,NA,60,3065,"Yes"
"453","S8640513",1893,"T23","18/03/13 16:00",40,100,60,100,100,80,60,60,60,40,40,100,NA,80,3019,"Yes"
"454","S8640519",1904,"T27","19/03/13 23:49",100,60,80,80,100,20,80,100,100,80,80,80,NA,80,3086,"Yes"
