"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"453","S8639997",2374,"T16","18/04/13 14:55",100,100,100,80,100,100,100,80,80,80,100,80,NA,100,2969,"Yes"
"454","S8639999",2404,"T05","17/04/13 22:31",100,40,40,20,60,100,60,80,80,80,60,100,NA,60,2876,"Yes"
"455","S8640017",2953,"T25","1/05/13 13:39",100,100,80,100,100,100,80,80,80,100,100,100,NA,100,2820,"Yes"
"456","S8640023",5379,"T17","29/05/13 19:24",100,100,100,100,100,100,60,100,100,80,100,100,NA,100,2988,"Yes"
"457","S8640029",2891,"T01","20/04/13 16:28",100,100,100,100,80,100,100,60,100,80,60,100,NA,100,3047,"Yes"
"458","S8640085",2584,"T23","18/04/13 14:54",100,100,80,80,100,100,80,60,80,80,80,100,NA,80,2954,"Yes"
"459","S8640149",3056,"T10","2/05/13 0:07",100,100,60,20,40,100,80,60,60,40,20,80,NA,60,2830,"Yes"
"460","S8640183",2577,"T15","11/04/13 17:36",100,100,60,80,80,40,40,100,100,60,80,100,NA,80,3284,"Yes"
"461","S8640199",2362,"T05","17/04/13 22:30",100,100,40,20,60,100,60,60,20,40,40,80,NA,60,3245,"Yes"
"462","S8640233",2865,"T15","21/04/13 0:32",100,100,80,100,100,80,80,80,80,60,20,80,NA,80,2899,"Yes"
"463","S8640247",2532,"T10","17/04/13 22:24",100,100,40,40,40,20,60,80,60,40,60,80,NA,60,3057,"Yes"
"464","S8640283",2905,"T02","29/04/13 6:02",100,100,40,80,100,100,100,100,100,100,100,100,NA,100,3205,"Yes"
"465","S8640375",2356,"T03","11/04/13 18:22",100,100,40,80,80,100,60,80,100,100,100,100,NA,80,2966,"Yes"
"466","S8640383",3880,"T23","29/04/13 13:43",100,100,40,100,20,20,20,60,40,20,20,60,NA,60,3065,"Yes"
"467","S8640383",2912,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3065,"Yes"
"468","S8640513",2450,"T23","24/04/13 9:57",100,100,60,20,100,80,60,80,80,60,100,100,NA,80,3019,"Yes"
"469","S8640519",2397,"T02","24/04/13 9:57",100,80,40,80,100,80,80,100,100,100,60,80,NA,80,3086,"Yes"
"470","S8640535",2351,"T03","11/04/13 18:22",80,100,100,80,100,80,80,80,80,100,100,100,NA,100,3003,"Yes"
"471","S8640537",2724,"T15","21/04/13 0:32",80,100,60,80,80,100,100,80,80,80,60,80,NA,80,3239,"Yes"
"472","S8640561",3088,"T23","1/05/13 10:27",100,100,40,20,40,60,40,60,60,60,20,60,NA,60,3289,"No login"
"473","S8640575",3005,"T03","17/04/13 22:37",100,100,60,100,80,100,80,80,80,60,100,80,NA,80,2836,"Yes"
"474","S8640591",2726,"T05","25/04/13 21:34",100,100,60,80,80,100,100,100,80,100,100,100,NA,100,2894,"Yes"
"475","S8640603",2782,"T26","18/04/13 14:54",100,100,40,40,80,80,40,60,60,60,20,60,NA,60,3294,"Yes"
"476","S8640609",2420,"T18","16/04/13 7:28",80,60,100,80,80,80,100,80,100,80,100,60,NA,80,3151,"Yes"
"477","S8640615",2710,"T21","27/04/13 22:59",80,100,80,80,80,40,40,80,80,80,20,100,NA,80,2818,"Yes"
"478","S8640637",2481,"T17","18/04/13 9:59",100,100,40,80,100,80,80,80,60,80,100,100,NA,80,3130,"Yes"
"479","S8640661",2647,"T03","11/04/13 18:22",100,100,40,80,60,80,60,80,80,60,100,80,NA,80,2978,"Yes"
"480","S8640721",2599,"T05","17/04/13 22:31",80,100,60,20,100,100,80,80,80,80,40,100,NA,80,2915,"Yes"
"481","S8640745",2859,"T01","20/04/13 16:28",100,60,60,80,80,80,60,60,60,80,20,60,NA,60,3070,"Yes"
"482","S8640747",2640,"T10","22/04/13 12:08",100,100,80,40,80,100,100,80,80,60,60,80,NA,80,3182,"Yes"
"484","S8640765",3057,"T21","28/04/13 21:28",80,100,80,80,80,100,80,80,60,60,60,80,NA,80,3214,"Yes"
"485","S8640801",2756,"T10","26/04/13 6:50",80,40,60,100,40,80,40,80,80,60,60,80,NA,80,3378,"Yes"
"486","S8640829",2695,"T05","19/04/13 10:35",80,100,60,80,40,80,100,60,60,60,40,60,NA,60,3045,"Yes"
"487","S8640911",2697,"T26","18/04/13 14:54",100,100,80,100,80,100,40,80,100,100,80,80,NA,80,3106,"Yes"
"488","S8640921",2858,"T10","29/04/13 6:02",100,100,60,100,80,100,80,80,80,60,60,100,NA,80,3206,"Yes"
"489","S8640959",2834,"T19","26/04/13 6:48",80,60,60,80,40,60,40,40,60,40,20,60,NA,60,3119,"Yes"
"490","S8640967",2814,"T25","24/04/13 9:55",80,100,100,100,100,80,100,100,80,100,100,100,NA,100,3237,"Yes"
"491","S8640977",3055,"T21","28/04/13 21:28",80,100,80,80,80,100,80,100,80,80,100,100,NA,80,3244,"Yes"
"492","S8641011",2578,"T10","22/04/13 23:08",100,100,80,40,100,80,60,80,80,60,20,80,NA,80,3056,"Yes"
"493","S8641045",3085,"T23","1/05/13 10:27",100,100,60,20,80,60,40,60,60,60,100,80,NA,60,3008,"Yes"
"495","S8641161",3053,"T10","1/05/13 10:27",100,100,60,100,80,20,20,40,40,20,20,60,NA,60,3211,"Yes"
"496","S8641165",2963,"T22","19/04/13 10:35",100,100,60,80,100,80,80,100,100,100,60,100,NA,80,2799,"Yes"
"497","S8641175",2571,"T23","22/04/13 12:07",100,80,60,80,100,80,80,100,80,100,100,100,NA,80,3286,"Yes"
"498","S8641217",2555,"T18","16/04/13 7:28",100,100,80,80,80,100,60,80,80,100,100,100,NA,100,3108,"Yes"
"499","S8641225",2587,"T16","18/04/13 14:55",100,100,100,80,80,100,80,60,60,40,60,80,NA,NA,3163,"Yes"
"500","S8641227",2608,"T26","18/04/13 14:54",80,80,80,80,80,80,100,100,100,100,80,100,NA,80,3152,"Yes"
"501","S8641315",2327,"T21","19/04/13 10:35",60,60,60,100,40,80,80,80,80,60,60,80,NA,80,2789,"Yes"
"502","S8641331",3043,"T25","2/05/13 12:15",80,100,40,80,80,100,40,80,80,80,20,80,NA,80,3279,"Yes"
"503","S8641391",2915,"T21","27/04/13 22:59",80,100,80,80,80,60,20,80,80,60,60,100,NA,80,3234,"Yes"
"504","S8641407",2951,"T10","1/05/13 10:27",100,100,60,100,20,100,100,80,80,20,20,80,NA,80,2814,"Yes"
"505","S8641463",2391,"T23","24/04/13 9:57",100,100,60,20,100,20,40,60,80,60,80,100,NA,60,3046,"Yes"
"506","S8641481",2338,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2984,"Yes"
"507","S8641481",2544,"T10","22/04/13 12:08",80,100,40,20,80,60,40,80,80,60,40,80,NA,60,2984,"Yes"
"508","S8641601",2885,"T01","20/04/13 16:28",100,60,80,100,100,80,100,60,100,100,100,60,NA,80,3270,"Yes"
"509","S8641637",2435,"T18","16/04/13 7:28",100,100,40,80,80,100,80,60,60,60,100,100,NA,80,2965,"Yes"
"510","S8641655",2708,"T09","24/04/13 11:46",80,100,20,20,60,100,40,60,60,60,60,60,NA,60,2807,"Yes"
"511","S8641661",2606,"T03","11/04/13 18:22",80,100,80,80,100,100,100,60,60,60,100,100,NA,80,2821,"Yes"
"512","S8641715",3086,"T25","2/05/13 12:15",80,100,60,80,80,100,80,80,80,80,80,80,NA,80,3169,"Yes"
"513","S8641791",2516,"T21","21/04/13 23:59",100,100,80,100,100,100,100,60,100,80,100,100,NA,100,2917,"Yes"
"514","S8641823",2521,"T25","24/04/13 9:55",60,80,60,60,80,80,80,80,80,80,60,80,NA,80,3268,"Yes"
"515","S8641865",2392,"T16","18/04/13 23:04",100,100,100,100,100,100,80,80,100,100,100,100,NA,100,3224,"Yes"
"516","S8641881",2955,"T25","1/05/13 13:39",80,80,80,80,100,100,60,80,80,80,100,100,80,NA,2909,"Yes"
"517","S8641887",2875,"T02","29/04/13 6:02",80,100,60,100,100,100,80,100,100,60,40,80,NA,80,3195,"Yes"
"518","S8641907",2881,"T10","29/04/13 6:02",100,100,100,100,100,100,100,100,100,60,100,100,NA,100,2815,"Yes"
"519","S8641981",2482,"T02","18/04/13 14:07",100,100,60,80,80,60,100,80,100,100,100,80,NA,80,2950,"Yes"
"520","S8642055",2600,"T21","21/04/13 23:59",80,100,80,80,80,60,100,60,80,60,60,100,NA,80,2804,"Yes"
"521","S8642111",2559,"T10","22/04/13 23:08",100,100,80,40,80,40,20,80,80,40,60,80,NA,60,3180,"Yes"
"522","S8642137",2493,"T20","11/04/13 17:36",100,100,100,80,80,100,100,80,80,100,100,80,NA,100,3122,"Yes"
"524","S8642171",2940,"T05","25/04/13 21:34",100,80,80,100,100,80,100,80,100,100,80,40,NA,80,2557,"Yes"
"525","S8642235",2442,"T23","18/04/13 14:54",60,80,60,40,40,80,60,80,60,20,20,60,NA,60,2868,"Yes"
"526","S8642291",2656,"T17","18/04/13 9:59",80,100,80,100,80,100,80,100,100,100,100,100,NA,100,3243,"Yes"
"527","S8642303",3082,"T05","25/04/13 21:34",100,100,40,20,80,20,100,60,100,80,60,100,NA,80,3140,"Yes"
"528","S8642325",2365,"T17","22/04/13 12:06",100,100,100,100,100,100,100,100,100,100,100,100,NA,100,3226,"Yes"
"529","S8642343",2932,"T15","3/05/13 11:24",100,100,80,80,100,80,100,100,100,80,80,100,NA,100,2996,"Yes"
"530","S8642363",2519,"T17","18/04/13 9:59",100,100,100,100,100,80,100,100,100,100,60,100,NA,100,3235,"Yes"
"531","S8642441",2944,"T15","24/04/13 11:46",100,80,80,80,100,100,20,80,80,80,40,80,NA,80,2994,"Yes"
"532","S8642463",2880,"T09","24/04/13 11:46",100,80,40,20,40,100,40,60,60,40,60,60,NA,60,2822,"Yes"
"533","S8642479",3061,"T25","2/05/13 12:15",80,100,80,80,100,100,40,80,100,80,100,100,NA,80,3196,"Yes"
"534","S8642499",2501,"T19","21/04/13 0:30",80,100,60,80,60,80,80,60,60,60,60,60,NA,80,2786,"Yes"
"536","S8642575",2993,"T10","1/05/13 10:27",100,100,80,100,80,100,100,80,80,80,100,100,NA,100,3037,"Yes"
"538","S8642627",2582,"T15","11/04/13 17:36",100,100,80,100,100,80,80,80,80,60,80,80,NA,80,3220,"Yes"
"539","S8642671",2378,"T18","16/04/13 7:28",100,100,40,80,80,100,60,60,80,100,100,100,NA,80,3072,"Yes"
"540","S8642705",2844,"T09","24/04/13 11:46",100,60,60,20,80,100,20,40,40,40,20,60,NA,60,3049,"Yes"
"541","S8642715",2487,"T10","17/04/13 22:24",100,100,60,100,80,100,100,80,100,60,100,100,NA,100,3084,"Yes"
"542","S8642751",3090,"T26","18/04/13 14:54",80,100,80,100,80,100,60,80,80,80,80,80,NA,80,2806,"Yes"
"543","S8642795",2632,"T05","17/04/13 22:31",100,100,40,20,80,100,80,80,80,80,60,100,NA,80,2914,"Yes"
"544","S8642799",2925,"T15","25/04/13 21:34",100,40,40,40,20,60,20,20,20,20,20,20,NA,40,2934,"Yes"
"545","S8642807",2425,"T20","11/04/13 17:36",100,100,80,80,80,100,100,80,80,80,100,100,NA,100,3197,"Yes"
"546","S8642821",2800,"T22","19/04/13 15:09",80,100,60,80,80,100,80,100,100,100,40,100,NA,80,2898,"Yes"
"548","S8642859",2869,"T21","27/04/13 22:59",80,100,80,80,80,60,80,80,80,60,40,100,NA,80,3002,"Yes"
"549","S8642873",2749,"T26","18/04/13 14:54",80,100,40,40,60,80,40,80,80,80,60,80,NA,60,3079,"Yes"
"550","S8642897",2861,"T02","29/04/13 6:02",80,80,60,80,80,20,20,60,80,60,20,60,NA,60,2933,"Yes"
"551","S8642899",2554,"T24","13/04/13 14:15",100,100,40,80,100,80,100,80,80,60,100,100,NA,80,3026,"Yes"
"552","S8642911",2580,"T17","18/04/13 9:59",80,100,60,80,80,80,80,80,80,100,60,100,NA,80,2975,"Yes"
"553","S8642921",2597,"T05","17/04/13 22:31",100,80,60,100,100,80,80,100,100,100,40,100,NA,80,3300,"Yes"
"554","S8642937",2492,"T01","20/04/13 16:28",40,100,80,60,60,80,100,60,100,100,40,80,NA,80,3033,"Yes"
"555","S8642969",3047,"T03","17/04/13 22:37",100,60,40,80,80,80,60,80,80,60,20,80,NA,80,3172,"Yes"
"556","S8642979",2533,"T02","18/04/13 14:07",80,100,40,80,80,80,60,60,80,40,60,60,NA,80,3199,"Yes"
"557","S8643043",2712,"T15","19/04/13 10:35",100,60,80,100,80,20,80,100,100,80,100,100,NA,NA,3139,"Yes"
"558","S8643057",2977,"T10","1/05/13 10:27",100,100,60,40,80,80,80,80,60,20,60,60,NA,80,2889,"Yes"
"559","S8643087",2515,"T01","21/04/13 9:20",80,60,60,80,80,20,80,60,60,80,60,80,NA,60,2855,"Yes"
"560","S8643119",3026,"T16","2/05/13 0:07",100,100,100,100,100,100,80,80,80,40,100,80,NA,100,2908,"Yes"
"561","S8643127",2491,"T05","17/04/13 22:31",100,100,60,20,80,100,80,80,60,60,60,100,NA,80,3111,"Yes"
"562","S8643145",2982,"T15","25/04/13 21:34",100,100,80,100,100,60,60,80,80,60,80,80,NA,80,2993,"Yes"
"563","S8643159",2475,"T03","11/04/13 18:22",100,100,40,80,80,80,60,60,80,60,100,100,NA,80,3146,"Yes"
"564","S8643163",2929,"T23","1/05/13 10:27",100,100,60,20,100,60,40,80,60,60,20,60,NA,60,3143,"Yes"
"565","S8643187",2934,"T22","19/04/13 10:35",100,80,80,80,40,80,80,100,100,80,20,100,NA,80,2816,"Yes"
"566","S8643203",2478,"T26","18/04/13 14:54",60,100,80,100,60,80,80,100,100,80,80,100,NA,80,3018,"Yes"
"567","S8643249",2553,"T02","18/04/13 9:17",100,100,60,80,100,80,80,60,100,60,100,80,NA,80,2922,"Yes"
"568","S8643259",2453,"T16","18/04/13 14:55",100,100,80,80,80,100,40,60,60,20,20,80,NA,80,2881,"Yes"
"569","S8643265",2451,"T22","19/04/13 10:35",80,100,80,100,100,40,60,100,100,100,20,100,NA,80,2896,"Yes"
"570","S8643291",2419,"T16","18/04/13 14:55",100,100,100,100,80,100,100,80,80,60,100,100,NA,100,3044,"Yes"
"571","S8643295",3038,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2995,"Yes"
"572","S8643295",4054,"T23","1/05/13 13:39",100,100,40,80,80,80,40,80,80,60,80,100,NA,80,2995,"Yes"
"573","S8643313",3896,"T10","30/04/13 12:43",100,100,80,80,80,100,80,80,60,60,60,80,NA,80,2819,"Yes"
"574","S8643321",3121,"T15","20/04/13 7:25",100,100,60,100,20,80,20,80,60,60,20,80,NA,60,3232,"Yes"
"575","S8643363",2688,"T19","26/04/13 6:48",100,100,100,80,80,100,100,80,100,80,100,80,NA,100,2886,"Yes"
"576","S8643381",2972,"T25","1/05/13 13:39",80,80,80,80,80,100,40,60,60,60,20,80,NA,60,2963,"Yes"
"577","S8643395",2788,"T21","24/04/13 9:58",60,100,60,40,80,60,80,80,80,60,100,100,NA,80,2990,"Yes"
"578","S8643403",2926,"T10","1/05/13 10:27",100,100,80,100,80,100,80,80,80,40,100,80,NA,80,3090,"Yes"
"579","S8643465",2890,"T23","29/04/13 6:02",80,60,60,100,80,80,40,80,60,60,80,80,NA,80,3107,"Yes"
"580","S8643517",2686,"T15","21/04/13 0:32",100,100,80,100,100,80,100,80,80,40,100,80,NA,80,2968,"Yes"
"581","S8643521",2973,"T22","19/04/13 10:35",100,80,100,100,100,80,100,100,100,100,100,100,NA,100,3225,"Yes"
"582","S8643537",2704,"T17","19/04/13 10:35",80,60,40,80,40,80,80,60,60,60,20,80,NA,60,3043,"Yes"
"583","S8643539",2958,"T22","19/04/13 10:35",80,100,60,100,100,100,100,100,100,100,100,100,NA,100,3138,"Yes"
"584","S8643543",2369,"T17","22/04/13 12:06",100,100,80,100,100,100,100,100,100,100,100,100,NA,100,3198,"Yes"
"585","S8643569",2617,"T17","22/04/13 12:06",100,100,60,80,80,80,80,80,80,100,100,100,NA,80,2854,"Yes"
"586","S8643587",3078,"T05","25/04/13 21:34",100,100,60,20,20,20,60,40,60,60,60,60,NA,60,2865,"Yes"
"587","S8643825",2461,"T22","19/04/13 10:35",80,100,80,80,80,100,80,80,100,80,60,100,NA,80,3032,"Yes"
"588","S8643873",3101,"T10","2/05/13 0:07",100,40,60,20,80,100,80,80,80,60,20,80,NA,80,2893,"Yes"
"589","S8643911",2950,"T10","1/05/13 10:27",100,100,60,20,80,100,100,100,80,80,60,100,NA,80,2924,"Yes"
"590","S8643937",3072,"T03","17/04/13 22:37",100,100,60,100,20,100,80,60,40,60,40,80,NA,80,3052,"Yes"
"591","S8643977",2407,"T15","11/04/13 17:36",100,100,80,80,80,20,40,60,60,40,40,80,NA,60,2983,"Yes"
"592","S8643983",2570,"T05","17/04/13 22:31",100,100,40,80,80,100,80,60,60,60,20,100,NA,80,3248,"No login"
"594","S8644069",3124,"T26","18/04/13 14:54",100,100,100,100,60,100,20,40,40,40,40,60,NA,60,3228,"Yes"
"595","S8644077",2466,"T18","16/04/13 7:28",100,100,60,40,80,100,100,60,60,60,100,60,NA,80,3293,"Yes"
"596","S8644103",2405,"T05","19/04/13 10:35",100,100,40,20,100,100,60,80,60,80,60,100,NA,80,3120,"Yes"
"597","S8644115",2638,"T19","21/04/13 0:30",60,100,60,80,60,60,60,60,60,60,60,60,NA,60,3144,"Yes"
"598","S8644143",2309,"T10","22/04/13 12:08",100,100,80,40,80,100,100,100,80,60,40,80,NA,80,2931,"Yes"
"599","S8644255",2884,"T19","26/04/13 6:48",100,100,100,80,80,80,100,80,80,80,60,80,NA,80,3240,"Yes"
"600","S8644287",2703,"T10","29/04/13 6:02",100,100,80,100,80,60,80,100,100,60,100,100,NA,100,2967,"Yes"
"601","S8644297",2769,"T12","11/04/13 17:40",100,100,100,80,100,100,80,100,80,80,100,100,NA,100,3379,"Yes"
"602","S8644307",2945,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2952,"Yes"
"603","S8644307",3897,"T10","1/05/13 10:27",100,100,60,40,80,80,80,100,80,100,60,100,NA,80,2952,"Yes"
"604","S8644351",2396,"T10","22/04/13 7:08",80,100,40,60,80,60,80,80,100,80,20,80,NA,80,3302,"Yes"
"605","S8644357",2604,"T02","18/04/13 9:17",100,100,60,80,80,80,80,100,100,100,100,100,NA,100,3212,"Yes"
"606","S8644491",2503,"T18","16/04/13 7:28",100,100,100,80,80,60,80,100,100,80,100,100,NA,100,2829,"Yes"
"607","S8644551",3054,"T03","17/04/13 22:37",100,60,40,80,20,20,20,20,20,20,20,20,NA,20,2936,"No login"
"608","S8644587",2463,"T03","11/04/13 18:22",60,100,80,80,100,80,80,100,80,80,100,100,NA,80,3080,"Yes"
"609","S8644613",2853,"T09","24/04/13 11:46",100,80,60,20,80,100,20,40,60,60,20,60,NA,60,2859,"Yes"
"610","S8644627",3129,"T26","18/04/13 14:54",80,100,100,100,60,80,40,80,80,60,20,80,NA,80,3213,"Yes"
"612","S8644649",2518,"T21","21/04/13 23:59",80,100,80,80,80,60,20,80,100,80,100,100,NA,80,2918,"Yes"
"613","S8644657",2899,"T26","18/04/13 14:54",80,100,40,40,80,100,20,60,80,60,80,80,NA,60,3210,"Yes"
"614","S8644661",2364,"T19","21/04/13 0:30",80,100,60,80,60,80,60,80,80,60,100,60,NA,80,2874,"Yes"
"615","S8644671",2471,"T03","11/04/13 18:22",100,100,40,80,80,80,80,80,80,80,100,100,NA,80,3181,"Yes"
"616","S8644701",3014,"T23","1/05/13 10:27",100,100,60,20,80,60,40,60,60,60,100,80,NA,60,3039,"Yes"
"617","S8644705",2981,"T01","20/04/13 16:28",80,60,60,80,60,80,60,60,80,80,20,80,NA,60,3282,"Yes"
"618","S8644733",2556,"T03","11/04/13 18:22",100,100,80,80,80,80,80,80,100,100,100,100,NA,100,3298,"Yes"
"619","S8644735",2866,"T09","24/04/13 11:46",100,100,40,20,40,100,40,60,60,40,60,60,NA,60,3083,"Yes"
"620","S8644769",2514,"T03","11/04/13 18:22",100,100,60,80,100,100,60,60,80,100,100,80,NA,80,2930,"Yes"
"621","S8644833",3001,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3267,"Yes"
"622","S8644833",4055,"T23","1/05/13 11:25",100,100,80,20,80,80,80,100,80,60,20,100,NA,80,3267,"Yes"
"623","S8644913",2388,"T17","18/04/13 9:59",100,100,100,80,100,100,80,100,100,60,100,100,NA,100,3162,"Yes"
"624","S8645073",4799,"T01","15/05/13 11:07",100,100,40,80,100,100,60,60,100,100,100,80,NA,80,2956,"Yes"
"625","S8645073",3008,"T01","29/05/13 7:17",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2956,"Yes"
"626","S8645077",2306,"T23","22/04/13 12:07",80,80,100,40,100,80,80,100,80,60,100,100,NA,80,2788,"Yes"
"627","S8645081",2943,"T23","1/05/13 10:27",100,100,80,80,80,100,60,80,80,100,80,100,NA,80,3183,"Yes"
"629","S8645135",2725,"T19","26/04/13 6:48",100,100,80,80,80,80,60,60,60,60,40,60,NA,80,2920,"Yes"
"630","S8645151",2742,"T12","11/04/13 17:40",80,100,100,80,100,80,80,100,80,80,100,100,NA,100,2863,"Yes"
"631","S8645167",2612,"T17","22/04/13 12:06",100,100,100,80,80,100,40,60,60,80,100,80,NA,80,2847,"Yes"
"632","S8645225",2545,"T03","11/04/13 18:22",100,100,40,80,80,80,80,80,80,80,100,100,NA,80,2986,"Yes"
"633","S8645301",3069,"T03","17/04/13 22:37",100,100,60,100,100,20,80,100,80,80,60,100,NA,80,3219,"Yes"
"634","S8645375",2803,"T26","18/04/13 14:54",100,100,60,40,60,100,40,80,80,60,20,60,NA,60,3025,"Yes"
"635","S8645481",2952,"T22","19/04/13 10:35",80,60,80,80,80,80,80,100,100,100,100,100,NA,80,3048,"Yes"
"636","S8645549",2700,"T02","29/04/13 6:02",80,100,40,80,60,100,60,40,60,40,20,60,NA,60,3017,"Yes"
"637","S8645561",3037,"T12","11/04/13 17:40",100,100,60,80,80,80,100,80,80,60,100,80,NA,80,2843,"Yes"
"638","S8645615",3105,"T16","2/05/13 0:07",100,100,80,80,80,100,100,80,80,80,100,80,NA,100,2888,"Yes"
"639","S8645623",3138,"T12","11/04/13 17:40",100,100,40,80,20,100,20,20,20,20,20,20,NA,40,2941,"No login"
"640","S8645683",3022,"T25","2/05/13 12:15",100,80,80,100,80,80,40,60,60,80,100,60,NA,80,3067,"Yes"
"641","S8645711",3137,"T02","24/04/13 9:57",100,100,40,80,100,100,60,60,80,60,20,60,NA,80,3031,"Yes"
"642","S8645751",2447,"T25","24/04/13 9:55",80,100,60,80,80,80,60,60,40,40,100,80,NA,80,2852,"Yes"
"643","S8645759",2898,"T20","11/04/13 17:36",80,100,100,80,100,100,100,80,80,80,100,100,NA,100,2949,"Yes"
"644","S8645779",2983,"T15","25/04/13 21:34",100,100,80,100,100,60,60,80,100,100,20,80,NA,80,3117,"Yes"
"645","S8645809",2848,"T21","27/04/13 22:59",60,100,60,80,80,80,80,60,80,100,100,100,NA,80,3177,"Yes"
"646","S8645811",2444,"T24","13/04/13 14:15",80,100,60,80,80,60,60,60,60,60,60,60,NA,60,3038,"Yes"
"648","S8645871",2631,"T02","24/04/13 11:46",100,80,60,80,20,20,20,80,80,40,20,80,NA,60,3035,"Yes"
"649","S8645887",3046,"T23","1/05/13 10:27",100,100,40,80,20,60,40,60,60,20,20,80,NA,60,2879,"Yes"
"650","S8645889",2933,"T03","17/04/13 22:37",100,100,100,100,80,100,100,80,60,60,20,80,NA,80,3071,"Yes"
"651","S8645993",2452,"T10","22/04/13 7:08",80,100,40,60,80,60,80,80,80,80,40,80,NA,80,2938,"Yes"
"652","S8645999",3080,"T16","2/05/13 0:07",100,100,100,100,100,100,100,80,100,60,100,80,NA,100,3097,"Yes"
"653","S8646011",2483,"T01","21/04/13 9:20",80,100,80,100,80,100,60,60,80,100,100,100,NA,80,3166,"Yes"
"654","S8646013",2387,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3299,"Yes"
"655","S8646017",3042,"T16","2/05/13 0:07",100,100,40,80,80,100,60,80,80,60,100,80,NA,80,3290,"Yes"
"656","S8646045",2412,"T23","18/04/13 14:54",40,100,40,40,80,80,80,80,60,20,100,80,NA,60,3093,"Yes"
"657","S8646053",2325,"T26","18/04/13 14:54",100,100,80,60,60,60,40,80,80,80,40,80,NA,80,3191,"Yes"
"658","S8646073",2908,"T02","29/04/13 6:02",100,100,60,80,100,100,100,80,100,100,100,100,NA,100,2987,"Yes"
"659","S8646095",2360,"T10","17/04/13 22:24",100,100,80,100,60,80,100,60,60,40,100,80,NA,80,3098,"Yes"
"661","S8646183",2522,"T24","13/04/13 14:15",100,100,60,80,80,100,60,60,80,60,100,100,NA,80,3024,"Yes"
"662","S8646197",3006,"T05","25/04/13 21:34",100,100,80,40,100,100,100,40,100,80,20,100,NA,80,2910,"Yes"
"663","S8646247",2994,"T05","25/04/13 21:34",100,100,80,80,80,80,100,20,20,60,20,80,NA,60,3136,"Yes"
"664","S8646251",3018,"T03","17/04/13 22:37",100,100,60,80,80,60,80,80,60,60,60,80,NA,80,3253,"Yes"
"665","S8646257",2436,"T22","19/04/13 10:35",80,100,60,80,80,100,80,100,100,100,100,100,NA,100,2911,"Yes"
"666","S8646273",2864,"T09","24/04/13 11:46",80,100,40,20,60,80,100,80,60,80,80,80,NA,80,3304,"Yes"
"667","S8646317",2424,"T17","22/04/13 12:06",80,100,40,80,80,100,80,60,80,80,60,80,NA,80,3283,"Yes"
"668","S8646381",3013,"T26","18/04/13 14:54",80,100,80,100,80,100,60,80,80,80,80,80,NA,80,3190,"Yes"
"669","S8646433",3016,"T05","25/04/13 21:34",100,100,80,80,80,100,100,60,60,60,60,100,NA,80,3074,"Yes"
"670","S8646453",2418,"T23","24/04/13 9:57",40,100,40,80,100,80,40,80,80,100,100,100,NA,80,3103,"Yes"
"671","S8646547",2999,"T05","25/04/13 21:34",100,100,80,40,100,100,100,80,80,80,100,100,NA,80,3126,"Yes"
"672","S8646581",2705,"T20","11/04/13 17:36",80,100,80,80,80,100,80,80,60,60,100,100,NA,80,3281,"Yes"
"673","S8646609",3068,"T25","2/05/13 12:15",80,80,80,80,80,100,60,80,80,100,20,100,NA,80,2851,"No login"
"674","S8646627",2713,"T15","21/04/13 0:32",100,100,80,100,100,80,100,100,100,80,100,100,NA,100,3011,"Yes"
"675","S8646649",2427,"T16","18/04/13 14:55",100,100,60,80,100,100,20,80,80,20,60,60,NA,80,3173,"Yes"
"676","S8646649",2628,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3173,"Yes"
"677","S8646663",3102,"T21","28/04/13 21:28",80,100,80,80,80,60,60,80,80,80,60,100,NA,80,3193,"Yes"
"678","S8646667",2546,"T01","20/04/13 16:28",80,100,80,80,60,80,40,40,80,60,20,80,NA,60,2877,"Yes"
"679","S8646761",2910,"T20","11/04/13 17:36",80,80,80,80,100,100,100,80,60,80,20,80,NA,80,3381,"Yes"
"680","S8646763",2984,"T22","19/04/13 10:35",80,80,60,100,80,100,100,100,100,100,100,80,NA,NA,2947,"Yes"
"681","S8646801",2886,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2892,"Yes"
"682","S8646801",2457,"T10","24/04/13 9:56",100,20,20,20,40,100,60,60,80,20,20,80,NA,60,2892,"Yes"
