"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"228","S8632937",5373,"T12","1/06/13 18:17",100,100,60,80,80,100,80,80,60,60,80,100,NA,80,3185,"Yes"
"229","S8632951",4675,"T19","28/05/13 8:37",80,100,60,80,80,80,60,80,80,60,80,80,NA,80,3301,"Yes"
"231","S8633021",4493,"T24","25/05/13 0:24",100,100,100,100,80,100,80,80,80,80,100,100,NA,100,3150,"Yes"
"232","S8633051",4734,"T05","30/05/13 16:27",100,100,40,40,80,100,100,60,60,60,100,100,NA,80,3208,"Yes"
"233","S8633149",4515,"T15","22/05/13 17:18",80,60,80,80,80,100,100,80,60,40,20,60,NA,80,2998,"Yes"
"234","S8633309",5315,"T25","4/06/13 8:19",100,100,100,100,80,100,80,60,80,100,100,100,NA,100,2890,"Yes"
"235","S8633369",4587,"T25","28/05/13 8:37",100,100,100,100,100,100,100,100,80,100,100,100,NA,100,3176,"Yes"
"236","S8633391",4764,"T21","26/05/13 22:47",100,100,100,80,100,100,80,80,100,100,100,100,NA,100,2791,"Yes"
"237","S8633423",4787,"T16","28/05/13 8:37",100,100,60,20,80,80,80,60,40,40,40,80,NA,60,2840,"Yes"
"238","S8633475",5185,"T10","1/06/13 18:17",100,100,100,100,100,80,100,100,80,60,60,80,NA,80,3216,"Yes"
"239","S8633593",5326,"T19","4/06/13 8:19",80,100,60,80,80,100,80,100,100,80,100,100,NA,80,3014,"Yes"
"240","S8633601",5299,"T21","29/05/13 22:59",100,100,60,20,100,100,80,60,80,100,100,100,NA,80,2796,"Yes"
"241","S8633665",4595,"T05","28/05/13 8:37",100,100,60,80,80,100,60,40,20,40,40,100,NA,60,2873,"Yes"
"242","S8633727",4727,"T10","26/05/13 22:47",100,100,80,100,100,100,80,80,100,80,100,80,NA,100,2964,"Yes"
"243","S8633755",4774,"T16","28/05/13 8:37",100,100,80,100,100,80,80,60,80,80,80,80,NA,80,3077,"Yes"
"244","S8633793",5292,"T03","1/06/13 18:17",100,100,100,100,80,80,100,80,100,100,100,100,NA,100,2997,"Yes"
"245","S8633799",5168,"T03","1/06/13 18:17",100,100,100,80,100,80,100,60,80,80,100,100,NA,100,3209,"Yes"
"246","S8633801",4521,"T25","28/05/13 8:37",100,100,100,100,100,100,80,80,100,100,100,80,NA,100,3147,"Yes"
"247","S8633855",5238,"T16","1/06/13 18:17",100,100,40,20,20,80,40,20,20,20,20,80,NA,40,3055,"Yes"
"248","S8633937",5120,"T05","1/06/13 18:17",80,100,60,100,100,100,80,80,80,60,100,100,NA,80,3132,"Yes"
"249","S8633975",5073,"T09","29/05/13 22:59",100,100,60,100,80,100,80,60,60,60,80,80,80,NA,3188,"Yes"
"250","S8634047",5319,"T09","29/05/13 22:59",100,100,100,100,100,100,80,80,100,80,100,80,NA,100,2798,"Yes"
"252","S8634157",4535,"T12","28/05/13 8:37",100,100,80,100,80,100,80,80,80,60,100,100,NA,80,2794,"Yes"
"253","S8634197",4869,"T12","28/05/13 8:37",100,100,80,80,80,100,80,80,80,60,100,100,NA,80,3380,"Yes"
"254","S8634227",4700,"T23","27/05/13 10:50",100,100,100,100,100,100,40,60,60,100,100,100,NA,80,3265,"Yes"
"255","S8634279",4532,"T01","30/05/13 9:57",100,100,60,100,100,60,80,100,100,100,100,100,NA,100,3081,"Yes"
"256","S8634385",5077,"T25","4/06/13 8:19",100,100,100,80,100,100,80,100,80,80,100,100,NA,100,2926,"Yes"
"257","S8634443",5288,"T19","4/06/13 8:19",80,100,80,80,60,100,80,60,80,60,80,80,NA,80,3073,"Yes"
"258","S8634461",4516,"T15","22/05/13 17:18",60,100,100,100,100,100,100,60,60,60,20,80,NA,80,3292,"Yes"
"259","S8634507",5271,"T21","29/05/13 22:59",100,100,100,80,100,100,100,80,80,100,100,100,NA,100,3233,"Yes"
"260","S8634585",4688,"T19","28/05/13 8:37",80,100,80,100,80,100,80,80,80,60,100,60,NA,80,3060,"Yes"
"261","S8634589",5291,"T25","4/06/13 8:19",80,100,100,80,100,100,100,80,80,80,100,100,NA,100,2999,"Yes"
"262","S8634637",4716,"T25","28/05/13 8:37",80,100,80,100,100,80,80,100,80,100,100,100,NA,100,3167,"Yes"
"263","S8634643",4529,"T23","22/05/13 17:18",100,100,80,100,100,100,60,60,60,60,100,80,NA,80,3217,"Yes"
"265","S8634657",4477,"T15","22/05/13 17:18",80,100,100,80,80,100,100,60,60,60,100,80,NA,80,3156,"Yes"
"266","S8634701",5110,"T20","29/05/13 22:59",100,100,100,100,100,100,80,100,100,80,100,100,NA,100,2953,"Yes"
"267","S8634727",5312,"T15","2/06/13 22:15",80,100,100,100,100,100,60,100,100,60,80,80,NA,100,3175,"Yes"
"268","S8634741",4690,"T12","28/05/13 8:37",100,100,80,80,100,100,80,80,80,80,100,100,NA,100,3134,"Yes"
"269","S8634861",4422,"T17","29/05/13 22:59",80,100,60,80,80,80,60,60,80,100,100,80,NA,80,3123,"Yes"
"270","S8634901",4541,"T22","28/05/13 8:37",100,100,60,60,80,80,80,100,100,100,100,100,NA,80,2861,"Yes"
"271","S8634913",5335,"T21","29/05/13 22:59",100,100,100,80,100,100,80,60,100,100,100,100,NA,100,3115,"Yes"
"272","S8634915",4611,"T10","25/05/13 0:24",100,40,80,100,100,100,100,80,100,100,60,100,NA,80,3204,"Yes"
"273","S8634965",5250,"T12","1/06/13 18:17",100,100,60,80,100,100,80,80,80,60,100,100,NA,80,3036,"Yes"
"274","S8635149",5130,"T23","2/06/13 22:15",40,100,40,20,40,80,60,60,60,60,40,100,NA,60,3222,"Yes"
"275","S8635201",5204,"T25","4/06/13 8:19",100,100,100,100,100,100,60,NA,NA,NA,NA,NA,NA,NA,3131,"Yes"
"276","S8635227",4624,"T10","26/05/13 22:47",100,100,60,100,80,100,60,60,60,40,60,80,NA,80,3375,"Yes"
"277","S8635255",4465,"T08","22/05/13 13:29",80,80,60,40,80,100,60,80,80,80,100,80,NA,80,2825,"Yes"
"278","S8635259",4590,"T08","22/05/13 13:29",100,100,60,80,100,80,80,80,100,100,100,100,NA,80,2906,"Yes"
"279","S8635299",5078,"T05","1/06/13 18:17",100,100,80,100,80,80,100,80,80,100,80,100,NA,100,3000,"Yes"
"280","S8635305",5119,"T23","2/06/13 22:15",80,100,60,100,40,80,80,60,60,20,20,80,NA,60,3170,"No login"
"281","S8635331",5501,"T10","7/06/13 16:33",100,100,100,100,80,100,100,80,100,100,60,100,NA,NA,2813,"Yes"
"282","S8635331",5510,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2813,"Yes"
"283","S8635331",5460,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2813,"Yes"
"284","S8635365",5344,"T01","30/05/13 16:27",80,100,100,60,100,100,100,40,100,100,100,80,NA,NA,3133,"Yes"
"285","S8635437",5233,"T15","29/05/13 22:59",100,100,80,80,100,80,80,100,80,40,100,80,NA,80,3303,"Yes"
"286","S8635441",5304,"T05","1/06/13 18:17",80,100,60,80,100,100,100,80,60,60,100,100,NA,80,3171,"Yes"
"287","S8635547",5198,"T22","1/06/13 18:17",80,100,60,80,100,100,80,100,100,100,100,100,NA,100,3255,"Yes"
"288","S8635617",4641,"T10","26/05/13 22:47",100,100,100,100,100,100,100,80,80,60,60,80,NA,80,3164,"Yes"
"289","S8635657",5127,"T25","4/06/13 8:19",100,100,100,100,100,100,100,80,80,100,100,100,NA,100,3295,"Yes"
"290","S8635729",5234,"T21","1/06/13 18:17",80,100,100,80,80,80,80,60,100,80,100,100,NA,80,2808,"Yes"
"291","S8635829",5090,"T21","1/06/13 18:17",60,100,80,80,100,100,80,80,100,80,100,100,NA,80,2841,"Yes"
"292","S8635833",5252,"T05","1/06/13 18:17",80,100,100,100,100,100,100,80,80,60,80,100,NA,100,3184,"Yes"
"293","S8635923",5118,"T05","1/06/13 18:17",100,100,100,100,100,80,80,80,80,60,80,100,NA,80,2928,"Yes"
"294","S8635941",4440,"T23","26/05/13 22:47",100,100,40,20,100,100,40,60,80,60,100,100,NA,80,3207,"Yes"
"295","S8635957",4698,"T01","30/05/13 9:57",100,100,40,60,100,60,80,60,100,60,100,80,NA,80,2856,"Yes"
"296","S8635963",4559,"T01","30/05/13 9:57",100,100,100,100,80,80,100,80,100,100,100,100,NA,100,3179,"Yes"
"297","S8635969",5128,"T23","2/06/13 22:15",100,100,40,20,60,100,60,80,80,80,100,100,NA,80,3010,"Yes"
"298","S8635971",4480,"T15","22/05/13 17:18",80,100,40,80,100,100,100,80,100,80,40,80,NA,80,3168,"Yes"
"299","S8635997",4482,"T02","28/05/13 8:37",100,100,100,60,100,100,60,80,60,100,100,80,NA,80,3296,"Yes"
"300","S8636009",5347,"T01","1/06/13 18:17",100,100,80,100,100,100,100,80,100,100,100,100,NA,100,3258,"Yes"
"301","S8636041",5136,"T10","1/06/13 18:17",100,100,80,100,80,100,80,80,80,40,60,100,NA,80,2817,"Yes"
"302","S8636079",5158,"T20","29/05/13 22:59",100,100,100,100,80,100,80,80,80,80,100,100,NA,100,3247,"Yes"
"303","S8636081",5163,"T03","1/06/13 18:17",100,100,80,80,100,60,100,60,60,60,100,80,NA,80,3040,"Yes"
"304","S8636083",4630,"T23","26/05/13 22:47",100,100,80,80,100,100,80,80,100,100,100,100,NA,100,3259,"Yes"
"305","S8636131",4670,"T23","26/05/13 22:47",60,100,100,100,100,100,80,80,100,60,80,100,NA,80,3266,"Yes"
"306","S8636229",5257,"T19","4/06/13 8:19",80,100,100,100,80,80,100,100,100,100,100,80,NA,100,2991,"Yes"
"307","S8636273",5092,"T09","29/05/13 22:59",100,100,80,100,100,100,80,100,80,100,80,80,NA,100,2869,"Yes"
"308","S8636275",5193,"T02","1/06/13 18:17",100,100,60,80,80,100,60,80,100,100,100,80,NA,80,3186,"Yes"
"309","S8636319",4546,"T12","28/05/13 8:37",100,100,80,100,100,100,100,100,100,80,100,100,NA,100,3377,"Yes"
"310","S8636349",5101,"T05","1/06/13 18:17",100,100,100,100,100,100,100,80,80,100,100,100,NA,100,3078,"Yes"
"311","S8636353",5351,"T21","1/06/13 18:17",80,100,80,80,100,80,80,60,80,80,100,100,NA,80,3062,"Yes"
"312","S8636361",4445,"T03","29/05/13 22:59",100,100,60,80,60,80,80,40,60,100,100,80,NA,80,2801,"Yes"
"313","S8636437",4793,"T23","26/05/13 22:47",100,100,100,20,100,100,60,80,100,100,100,100,NA,80,3178,"Yes"
"314","S8636443",4642,"T02","26/05/13 22:47",100,100,100,60,100,100,60,80,100,100,100,80,NA,100,3004,"Yes"
"315","S8636447",4691,"T22","28/05/13 8:37",100,100,80,100,100,80,100,100,100,100,100,100,NA,100,3263,"Yes"
"316","S8636535",4431,"T03","29/05/13 22:59",100,100,80,100,80,100,100,60,60,60,100,80,NA,80,2800,"Yes"
"317","S8636601",4753,"T25","28/05/13 8:37",100,100,100,100,100,80,60,80,80,100,100,100,NA,100,3276,"Yes"
"318","S8636603",5303,"T25","4/06/13 8:19",80,40,40,40,80,100,80,80,80,80,80,80,NA,80,2937,"Yes"
"319","S8636607",5081,"T10","1/06/13 18:17",100,100,100,100,100,100,80,80,80,60,60,100,NA,80,3007,"Yes"
"320","S8636633",4615,"T23","22/05/13 17:18",100,100,80,80,100,100,80,60,100,100,100,100,NA,100,3114,"Yes"
"321","S8636695",4714,"T21","23/05/13 12:13",100,100,100,80,100,100,80,80,80,60,100,100,NA,100,3023,"Yes"
"322","S8636721",5302,"T22","1/06/13 18:17",100,100,60,100,80,100,80,100,100,100,60,100,NA,100,3112,"Yes"
"323","S8636723",4613,"T02","26/05/13 22:47",100,100,80,100,100,100,60,80,100,80,60,80,NA,80,3076,"Yes"
"324","S8636749",5172,"T05","1/06/13 18:17",80,100,60,100,80,100,100,80,80,100,100,100,NA,100,3297,"Yes"
"325","S8636827",4552,"T10","26/05/13 22:47",100,100,100,100,100,100,100,80,100,100,60,100,NA,100,3105,"Yes"
"326","S8636835",4562,"T20","22/05/13 17:18",100,100,80,100,100,100,80,80,80,80,100,80,NA,100,3154,"Yes"
"327","S8636887",4610,"T24","25/05/13 0:24",100,60,100,100,100,100,100,60,60,60,80,80,NA,80,2575,"Yes"
"328","S8636913",4725,"T10","26/05/13 22:47",100,100,100,100,100,100,80,80,100,80,100,100,NA,100,2951,"Yes"
"329","S8636999",4645,"T18","28/05/13 8:37",80,100,80,100,100,100,60,100,100,100,100,80,NA,NA,3249,"Yes"
"330","S8637051",5213,"T03","1/06/13 18:17",100,100,100,100,100,100,100,60,80,100,100,80,NA,100,3261,"Yes"
"331","S8637133",4728,"T17","30/05/13 16:27",80,100,100,100,100,80,100,80,100,100,100,100,NA,100,2962,"Yes"
"332","S8637181",4689,"T03","29/05/13 22:59",100,100,40,80,80,100,80,60,40,80,100,100,NA,80,3257,"Yes"
"333","S8637209",4520,"T20","22/05/13 17:18",100,100,80,100,100,100,80,80,80,100,100,100,NA,100,2787,"Yes"
"334","S8637219",4604,"T23","26/05/13 22:47",100,100,80,80,100,60,60,80,100,60,100,100,NA,NA,2959,"Yes"
"335","S8637251",4739,"T15","22/05/13 17:18",100,100,80,100,100,100,100,80,100,100,100,80,NA,100,3231,"Yes"
"336","S8637257",5487,"T03","1/06/13 18:17",100,100,80,100,80,100,100,80,80,100,100,80,NA,100,2989,"Yes"
"337","S8637271",5500,"T01","4/06/13 8:19",100,20,20,80,20,40,40,20,20,20,20,20,NA,40,3012,"Yes"
"338","S8637287",4772,"T01","28/05/13 8:37",100,80,100,80,80,100,100,80,100,100,60,80,NA,80,2891,"Yes"
"339","S8637291",5191,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3129,"Yes"
"340","S8637291",5452,"T21","1/06/13 18:17",100,100,80,100,100,80,80,100,100,100,100,100,NA,100,3129,"Yes"
"341","S8637295",4548,"T08","22/05/13 13:29",80,100,80,40,100,80,100,60,80,80,100,100,NA,80,3256,"Yes"
"342","S8637313",5157,"T23","2/06/13 22:15",100,100,100,100,100,100,100,80,100,100,100,100,NA,100,3287,"Yes"
"343","S8637337",4591,"T25","28/05/13 8:37",80,100,100,100,80,100,60,80,80,100,100,100,NA,100,2880,"Yes"
"344","S8637341",4534,"T21","23/05/13 12:13",100,100,80,80,80,80,80,80,100,100,100,100,NA,100,3068,"Yes"
"345","S8637347",4707,"T05","28/05/13 8:37",100,100,60,80,100,100,100,80,100,100,100,100,NA,100,2827,"Yes"
"346","S8637357",5264,"T15","29/05/13 22:59",100,100,80,100,100,100,100,80,100,100,100,100,NA,100,3069,"Yes"
"347","S8637361",4426,"T19","28/05/13 8:37",80,100,80,80,100,100,100,80,80,80,100,80,NA,80,2960,"Yes"
"348","S8637421",4483,"T24","25/05/13 0:24",100,80,100,100,100,100,100,100,100,100,100,100,NA,100,3027,"Yes"
"349","S8637447",5220,"T10","29/05/13 22:59",100,100,100,100,100,100,80,80,100,80,100,100,NA,100,2925,"Yes"
"350","S8637475",4519,"T03","29/05/13 22:59",100,100,40,80,100,100,80,80,100,100,100,100,NA,100,2844,"Yes"
"351","S8637489",5274,"T10","29/05/13 22:59",100,100,100,40,100,100,100,80,100,100,100,80,NA,100,2927,"Yes"
"352","S8637497",5084,"T15","29/05/13 22:59",100,100,80,100,100,100,100,100,80,100,100,100,NA,100,2802,"Yes"
"353","S8637511",5114,"T10","25/05/13 0:24",100,100,100,100,100,100,80,80,80,60,100,100,NA,100,3189,"Yes"
"354","S8637517",5179,"T25","4/06/13 8:19",80,100,80,100,100,80,80,80,80,80,100,80,NA,80,3030,"Yes"
"355","S8637547",5070,"T02","1/06/13 18:17",100,100,60,80,100,100,60,80,100,100,60,80,NA,80,3137,"Yes"
"356","S8637587",5327,"T03","1/06/13 18:17",100,100,80,80,100,80,100,80,80,100,100,100,NA,100,3005,"Yes"
"357","S8637649",5262,"T22","1/06/13 18:17",80,100,40,80,60,100,100,80,100,80,60,100,NA,80,3015,"Yes"
"358","S8637693",5451,"T05","1/06/13 18:17",100,100,80,100,100,100,100,80,80,80,100,100,NA,NA,2883,"Yes"
"359","S8637739",4527,"T17","29/05/13 22:59",80,100,60,80,40,100,60,80,80,80,100,80,NA,80,2809,"Yes"
"360","S8637747",4462,"T16","28/05/13 8:37",100,100,80,100,80,60,100,40,40,40,60,80,NA,80,2823,"Yes"
"361","S8637771",4430,"T21","26/05/13 22:47",60,100,80,80,20,100,60,60,80,60,20,80,NA,60,2864,"Yes"
"362","S8637899",5322,"T23","2/06/13 22:15",100,100,80,20,100,100,100,80,80,100,100,100,NA,80,3001,"Yes"
"363","S8637911",5217,"T21","29/05/13 22:59",80,100,100,80,100,100,60,60,80,100,100,100,NA,80,3089,"Yes"
"364","S8637939",5116,"T21","29/05/13 22:59",80,100,100,80,80,100,80,80,100,80,100,100,NA,100,2945,"Yes"
"365","S8637989",4608,"T10","26/05/13 22:47",100,100,80,100,80,100,100,60,80,80,100,100,NA,80,3088,"Yes"
"366","S8638007",4768,"T10","25/05/13 0:24",100,100,60,100,100,100,80,40,60,60,60,80,NA,80,3096,"Yes"
"367","S8638039",4609,"T08","22/05/13 13:29",100,100,60,40,100,80,100,100,100,100,100,100,NA,100,2793,"Yes"
"368","S8638043",4626,"T17","30/05/13 16:27",80,100,100,80,100,80,60,80,100,100,60,100,NA,80,3141,"Yes"
"369","S8638049",5280,"T21","29/05/13 22:59",80,100,80,80,100,100,80,80,100,80,100,100,NA,100,2853,"Yes"
"370","S8638145",5244,"T15","29/05/13 22:59",100,100,80,80,80,100,100,80,80,80,60,80,NA,80,3006,"Yes"
"371","S8638147",5354,"T23","2/06/13 22:15",100,100,80,100,100,100,80,80,80,80,100,100,NA,100,3280,"Yes"
"373","S8638207",5184,"T02","29/05/13 22:59",100,100,60,80,80,100,60,80,80,100,20,60,NA,80,3135,"Yes"
"374","S8638259",5137,"T10","1/06/13 18:17",100,100,60,40,80,100,80,40,60,60,60,80,NA,80,3142,"Yes"
"375","S8638385",4517,"T10","26/05/13 22:47",100,100,60,100,80,80,60,80,60,60,60,60,NA,80,2973,"Yes"
"376","S8638387",4783,"T03","29/05/13 22:59",100,100,40,80,80,100,80,60,80,100,100,100,NA,80,2902,"Yes"
"377","S8638447",5224,"T05","1/06/13 18:17",100,100,60,100,100,100,60,60,40,40,80,100,NA,80,2795,"Yes"
"378","S8638469",5267,"T25","4/06/13 8:19",60,100,60,80,100,80,80,80,80,80,100,100,NA,80,2955,"Yes"
"379","S8638483",5362,"T21","29/05/13 22:59",80,100,100,80,80,100,80,80,100,80,100,100,NA,100,2797,"Yes"
"380","S8638611",5126,"T10","1/06/13 18:17",100,100,100,100,100,80,80,60,60,60,100,100,NA,80,3218,"Yes"
"381","S8638627",4684,"T17","29/05/13 22:59",80,100,60,80,100,100,60,60,60,60,60,60,NA,80,2848,"Yes"
"382","S8638661",4490,"T20","22/05/13 17:18",100,100,100,100,100,100,80,80,80,80,100,100,NA,100,3285,"Yes"
"383","S8638729",4776,"T23","22/05/13 17:18",100,100,60,100,100,100,80,80,80,100,100,100,NA,100,3075,"Yes"
"384","S8638749",4502,"T24","25/05/13 0:24",80,100,100,80,100,100,100,80,80,80,100,100,NA,100,3085,"Yes"
"385","S8638773",5240,"T16","1/06/13 18:17",100,100,40,20,80,80,40,40,40,40,20,80,NA,60,3016,"Yes"
"386","S8638775",5111,"T23","2/06/13 22:15",100,100,100,20,100,100,80,80,80,100,100,100,NA,80,3128,"Yes"
"387","S8638795",5330,"T12","1/06/13 18:17",100,100,60,80,80,100,80,80,60,60,80,100,NA,80,2940,"Yes"
"388","S8638807",5104,"T23","2/06/13 22:15",100,100,80,100,60,80,40,80,60,60,100,80,NA,80,3149,"Yes"
"390","S8638825",4697,"T05","1/06/13 18:17",100,100,60,80,100,100,100,80,80,80,100,100,NA,100,3194,"Yes"
"391","S8638871",4511,"T05","30/05/13 16:27",100,100,60,80,80,100,100,80,100,80,100,100,NA,100,3269,"Yes"
"392","S8638905",5075,"T01","1/06/13 18:17",100,100,80,80,80,100,100,100,100,100,100,60,NA,100,2824,"Yes"
"393","S8638933",5481,"T03","1/06/13 18:17",100,100,100,80,100,100,100,80,100,100,100,100,NA,100,3063,"Yes"
"394","S8638951",4596,"T08","22/05/13 17:18",100,100,80,100,100,100,100,80,100,100,100,100,NA,100,2849,"Yes"
"395","S8638957",5337,"T02","29/05/13 22:59",100,100,100,100,100,100,60,80,100,100,100,100,NA,100,3153,"Yes"
"396","S8639039",5195,"T25","4/06/13 8:19",80,80,80,80,80,100,80,80,80,80,100,100,NA,80,3192,"Yes"
"397","S8639073",5290,"T25","4/06/13 8:19",100,100,100,100,100,100,100,100,100,100,100,100,NA,100,2897,"Yes"
"398","S8639073",5507,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2897,"Yes"
"399","S8639101",4539,"T02","25/05/13 0:24",100,100,100,80,100,100,60,100,80,100,100,80,NA,100,2916,"Yes"
"400","S8639107",4545,"T02","28/05/13 8:37",100,100,60,100,100,100,60,80,100,100,100,100,NA,100,3101,"Yes"
"401","S8639123",5364,"T23","2/06/13 22:15",100,100,60,20,100,100,80,80,100,100,100,100,NA,80,2935,"Yes"
"402","S8639171",4685,"T17","29/05/13 22:59",100,100,100,100,100,80,100,80,100,100,100,100,NA,100,2971,"Yes"
"403","S8639187",4742,"T01","30/05/13 9:57",100,100,100,100,100,60,100,60,100,100,100,100,NA,100,2895,"Yes"
"404","S8639267",4487,"T23","22/05/13 17:18",100,100,60,20,100,100,80,80,80,80,100,100,NA,80,3241,"Yes"
"405","S8639315",4459,"T17","30/05/13 16:27",80,100,100,80,100,100,100,100,100,100,100,100,NA,100,2948,"Yes"
"406","S8639333",4538,"T23","26/05/13 22:47",60,100,100,100,100,100,60,100,100,100,100,100,NA,100,3200,"Yes"
"407","S8639347",4518,"T10","26/05/13 22:47",100,100,100,60,100,100,100,80,100,60,100,80,NA,100,2887,"Yes"
"408","S8639379",5087,"T01","1/06/13 18:17",100,100,80,100,80,100,100,60,100,80,100,80,NA,100,3054,"Yes"
"409","S8639395",4795,"T10","26/05/13 22:47",100,100,40,20,20,80,60,60,60,60,40,60,NA,60,2845,"Yes"
"410","S8639427",4451,"T17","30/05/13 16:27",80,100,80,80,80,80,60,60,60,60,60,60,NA,80,3158,"Yes"
"411","S8639447",4576,"T23","22/05/13 17:18",100,100,80,100,100,100,60,80,80,60,100,80,NA,80,3028,"Yes"
"412","S8639459",4457,"T16","28/05/13 8:37",100,100,80,100,80,80,60,60,40,40,100,80,NA,80,3095,"Yes"
"413","S8639503",5263,"T21","1/06/13 18:17",100,100,60,20,80,100,60,60,60,60,100,100,NA,80,2944,"Yes"
"414","S8639511",4699,"T22","28/05/13 8:37",100,100,100,80,80,80,80,100,100,100,100,100,NA,100,2904,"Yes"
"415","S8639529",5266,"T23","2/06/13 22:15",100,100,100,20,100,100,60,80,80,80,40,100,NA,80,2884,"Yes"
"416","S8639565",4612,"T05","28/05/13 8:37",100,100,100,80,100,100,100,80,80,80,100,100,NA,100,2831,"Yes"
"417","S8639639",5203,"T22","1/06/13 18:17",80,100,100,80,100,100,100,100,100,100,60,100,NA,100,3262,"Yes"
"418","S8639653",4629,"T12","28/05/13 8:37",100,100,100,80,100,100,80,80,80,60,100,100,NA,100,3376,"Yes"
"419","S8639663",5297,"T03","1/06/13 18:17",100,100,60,80,100,60,100,60,60,60,100,80,NA,80,3223,"Yes"
"420","S8639671",5199,"T23","2/06/13 22:15",100,100,40,40,100,100,60,60,80,60,100,100,NA,80,3029,"Yes"
"421","S8639765",5223,"T01","1/06/13 18:17",100,100,80,100,100,100,100,60,100,80,20,80,NA,80,3020,"Yes"
"422","S8639801",4637,"T01","22/05/13 17:18",100,100,100,60,100,80,80,100,100,100,100,80,NA,100,2929,"Yes"
"423","S8639805",4731,"T08","22/05/13 13:29",80,100,80,40,80,80,80,60,80,80,100,100,NA,80,3215,"Yes"
"424","S8639807",4607,"T21","26/05/13 22:47",100,100,80,100,100,100,80,80,100,100,100,100,NA,100,3174,"Yes"
"425","S8639833",4790,"T03","29/05/13 22:59",80,100,100,100,100,100,100,80,100,100,100,100,NA,100,3042,"Yes"
"426","S8639929",5167,"T16","1/06/13 18:17",100,100,40,20,100,80,40,60,60,40,60,80,NA,60,3260,"Yes"
"428","S8639947",4452,"T10","25/05/13 0:24",100,100,100,100,100,100,100,100,100,100,100,100,NA,100,3202,"Yes"
"429","S8639971",4575,"T10","25/05/13 0:24",100,100,100,100,80,100,80,80,80,60,100,80,NA,80,2870,"Yes"
"430","S8639997",4499,"T16","28/05/13 8:37",100,100,100,100,100,100,60,80,80,100,80,80,NA,100,2969,"Yes"
"431","S8639999",4634,"T05","28/05/13 8:37",100,100,100,100,80,100,100,80,80,80,80,100,NA,100,2876,"Yes"
"432","S8640017",5287,"T25","4/06/13 8:19",100,100,100,100,80,100,80,100,80,100,100,100,NA,100,2820,"Yes"
"433","S8640023",5113,"T10","1/06/13 18:17",100,100,100,80,100,100,80,60,60,40,100,100,NA,80,2988,"Yes"
"434","S8640029",5129,"T01","30/05/13 16:27",100,100,100,80,100,60,100,80,100,100,100,100,NA,100,3047,"Yes"
"435","S8640085",4758,"T23","29/05/13 7:19",100,100,80,100,80,100,80,80,100,100,100,100,NA,100,2954,"Yes"
"436","S8640085",5455,"T23","2/06/13 22:15",100,100,100,100,100,100,80,80,100,100,100,100,NA,100,2954,"Yes"
"437","S8640149",5210,"T10","1/06/13 18:17",100,100,100,100,100,100,80,60,80,80,60,80,NA,80,2830,"Yes"
"438","S8640183",4536,"T15","22/05/13 17:18",80,100,100,100,20,80,100,80,100,80,100,80,NA,80,3284,"Yes"
"439","S8640199",4674,"T05","28/05/13 8:37",100,100,100,100,80,100,80,40,40,60,60,100,NA,80,3245,"Yes"
"440","S8640233",5156,"T15","29/05/13 22:59",100,100,80,100,100,100,100,80,80,100,100,80,NA,100,2899,"Yes"
"441","S8640247",4712,"T10","27/05/13 10:50",100,100,60,20,100,100,60,80,80,60,100,80,NA,80,3057,"Yes"
"442","S8640283",5133,"T02","29/05/13 22:59",100,100,100,100,100,80,100,80,100,100,100,100,NA,100,3205,"Yes"
"443","S8640375",4786,"T03","28/05/13 8:37",100,100,60,80,60,100,100,60,60,80,100,100,NA,80,2966,"Yes"
"444","S8640383",5121,"T23","2/06/13 22:15",100,100,40,20,40,100,40,60,60,20,80,100,NA,60,3065,"Yes"
"445","S8640513",4460,"T23","26/05/13 22:47",100,60,40,20,80,80,40,100,100,100,100,100,NA,80,3019,"Yes"
"446","S8640519",4785,"T02","25/05/13 0:24",100,100,80,80,100,100,60,100,100,100,100,80,NA,100,3086,"Yes"
"447","S8640535",4709,"T03","29/05/13 22:59",100,100,100,100,100,80,80,80,100,100,100,100,NA,100,3003,"Yes"
"448","S8640537",4571,"T15","26/05/13 22:47",100,100,80,100,80,100,100,60,80,80,100,80,NA,80,3239,"Yes"
"449","S8640575",5146,"T03","1/06/13 18:17",100,100,60,100,100,60,100,60,80,100,100,100,NA,80,2836,"Yes"
"450","S8640591",4748,"T05","30/05/13 16:27",80,100,100,80,100,100,100,60,100,80,100,100,NA,100,2894,"Yes"
"451","S8640603",4767,"T05","1/06/13 18:17",100,100,60,80,100,100,100,80,60,80,20,100,NA,80,3294,"Yes"
"452","S8640609",4514,"T18","28/05/13 8:37",80,100,60,80,60,100,60,60,60,80,60,80,NA,80,3151,"Yes"
