"","EventID","SubmissionID","StudentID","Consent","MarkerID","Audio.Annot","Log.Type","Interaction","Date","State","Pages","Start","End","Page.Size","msec.B4.scroll","AnnotID","From.time","Current.time","Duration","Filename"
"3083",378874,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:18","",NA,77.8,80,3,1279,NA,NA,NA,NA,""
"3084",378875,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:18","",NA,80,80.9,3,1286,NA,NA,NA,NA,""
"3085",378879,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:18","",NA,80.9,94.5,3,6561,NA,NA,NA,NA,""
"3086",378880,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:19","",NA,94.8,96.7,3,4804,NA,NA,NA,NA,""
"3087",378881,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:19","",NA,96.8,96.8,3,1506,NA,NA,NA,NA,""
"3088",378882,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:19","",NA,96.8,96.8,3,4001,NA,NA,NA,NA,""
"3089",378883,4862,"S8580223","Yes","T05",4,2,"Automatic","4/06/13 21:19","closed",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"3090",378776,4862,"S8580223","Yes","T05",4,2,"Annotations","4/06/13 21:12","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"3091",378778,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:12","",NA,0,0,6,3835,NA,NA,NA,NA,""
"3092",367306,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:48","",NA,34.2,62.6,3,16951,NA,NA,NA,NA,""
"3093",367307,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:48","",NA,59,57.7,3,3084,NA,NA,NA,NA,""
"3094",378841,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:16","",NA,11.7,16.4,3,2122,NA,NA,NA,NA,""
"3095",378842,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:16","",NA,2.9,11.5,3,78512,NA,NA,NA,NA,""
"3096",378845,4862,"S8580223","Yes","T05",4,2,"Audio","4/06/13 21:17","finished",NA,NA,NA,NA,NA,3,0,21.63599968,21.63599968,"annot__2013_05_21_01_40_32.mp3"
"3097",378846,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:17","",NA,19.6,25.8,3,31921,NA,NA,NA,NA,""
"3098",378847,4862,"S8580223","Yes","T05",4,2,"Audio","4/06/13 21:17","finished",NA,NA,NA,NA,NA,0,0,9.647999763,9.647999763,"ann__2013_05_21_01_13_50.mp3"
"3099",378848,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:17","",NA,27.6,31.5,3,12180,NA,NA,NA,NA,""
"3100",367251,4862,"S8580223","Yes","T05",4,2,"Automatic","4/06/13 13:47","opened",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"3101",367253,4862,"S8580223","Yes","T05",4,2,"Annotations","4/06/13 13:47","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"3102",367256,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:47","",NA,0,0,6,12552,NA,NA,NA,NA,""
"3103",367259,4862,"S8580223","Yes","T05",4,2,"Details","4/06/13 13:47","",7,NA,NA,NA,NA,NA,NA,NA,NA,""
"3104",367305,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:48","",NA,12,31.5,3,7873,NA,NA,NA,NA,""
"3105",378711,4862,"S8580223","Yes","T05",4,2,"Annotations","4/06/13 21:01","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"3106",378712,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:01","",NA,0,0,6,2029,NA,NA,NA,NA,""
"3107",367308,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:48","",NA,62.1,59.5,3,4955,NA,NA,NA,NA,""
"3108",367313,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:48","",NA,58.2,63.1,3,6416,NA,NA,NA,NA,""
"3109",367314,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:48","",NA,63.4,65.8,3,1487,NA,NA,NA,NA,""
"3110",367319,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:48","",NA,66.3,67.3,3,4939,NA,NA,NA,NA,""
"3111",367321,4862,"S8580223","Yes","T05",4,2,"Audio","4/06/13 13:48","finished",NA,NA,NA,NA,NA,1,0,24.87599945,24.87599945,"ann__2013_05_21_01_15_08.mp3"
"3112",367340,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:49","",NA,79.3,83.8,3,1305,NA,NA,NA,NA,""
"3113",367341,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:49","",NA,67.6,71,3,2755,NA,NA,NA,NA,""
"3114",367342,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:49","",NA,76.5,79.1,3,2458,NA,NA,NA,NA,""
"3115",367343,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:49","",NA,71.5,73.6,3,1525,NA,NA,NA,NA,""
"3116",367344,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 13:49","",NA,73.8,76.2,3,4913,NA,NA,NA,NA,""
"3117",378710,4862,"S8580223","Yes","T05",4,2,"Automatic","4/06/13 21:01","opened",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"3118",378717,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:01","",NA,96.5,90.8,3,15164,NA,NA,NA,NA,""
"3119",378718,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:01","",NA,90.3,96.8,3,6565,NA,NA,NA,NA,""
"3120",378713,4862,"S8580223","Yes","T05",4,2,"Details","4/06/13 21:01","",7,NA,NA,NA,NA,NA,NA,NA,NA,""
"3121",378714,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:01","",NA,0.3,96.8,3,6999,NA,NA,NA,NA,""
"3122",378721,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:02","",NA,25.8,25.8,3,3147,NA,NA,NA,NA,""
"3123",378722,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:02","",NA,25.8,25.8,3,1313,NA,NA,NA,NA,""
"3124",378719,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:02","",NA,96.5,21.7,3,4439,NA,NA,NA,NA,""
"3125",378720,4862,"S8580223","Yes","T05",4,2,"Scroll","4/06/13 21:02","",NA,22.2,24.3,3,3361,NA,NA,NA,NA,""
"3126",378723,4862,"S8580223","Yes","T05",4,2,"Automatic","4/06/13 21:02","closed",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"3127",378775,4862,"S8580223","Yes","T05",4,2,"Automatic","4/06/13 21:12","opened",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"3128",368404,4823,"S8587975","Yes","T28",7,2,"Automatic","4/06/13 14:06","opened",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"3129",368406,4823,"S8587975","Yes","T28",7,2,"Annotations","4/06/13 14:06","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"3130",368411,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:06","",NA,0,0,7,165406,NA,NA,NA,NA,""
"3131",368412,4823,"S8587975","Yes","T28",7,2,"Details","4/06/13 14:06","",8,NA,NA,NA,NA,NA,NA,NA,NA,""
"3132",368419,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:06","",NA,0.1,18.7,5,12132,NA,NA,NA,NA,""
"3133",368573,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:10","",NA,13.3,14.3,5,4230,NA,NA,NA,NA,""
"3134",368574,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:10","",NA,18.8,33.4,5,35761,NA,NA,NA,NA,""
"3135",368575,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:10","",NA,33.5,37.3,5,4267,NA,NA,NA,NA,""
"3136",368576,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:10","",NA,60.4,13.2,5,4145,NA,NA,NA,NA,""
"3137",368577,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:10","",NA,37.2,60.6,5,5169,NA,NA,NA,NA,""
"3138",368578,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:10","",NA,19.3,11.6,5,9033,NA,NA,NA,NA,""
"3139",368579,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:10","",NA,11.8,9.7,5,3512,NA,NA,NA,NA,""
"3140",368664,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:11","",NA,9.8,21.6,5,91308,NA,NA,NA,NA,""
"3141",368665,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:11","finished",NA,NA,NA,NA,NA,3,0.412176013,36.0359993,36.0359993,"annot__2013_06_02_05_45_29.mp3"
"3142",368811,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:14","pause",NA,NA,NA,NA,NA,5,0,6.768000126,33.91199875,"annot__2013_06_02_05_46_09.mp3"
"3143",368812,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:14","pause",NA,NA,NA,NA,NA,5,2.216470003,15.84000015,33.91199875,"annot__2013_06_02_05_46_09.mp3"
"3144",368813,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:14","scrubbed",NA,NA,NA,NA,NA,5,6.768000126,6.768000126,33.91199875,"annot__2013_06_02_05_46_09.mp3"
"3145",368814,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:14","pause",NA,NA,NA,NA,NA,5,2.438117134,2.216470003,33.91199875,"annot__2013_06_02_05_46_09.mp3"
"3146",368821,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:14","scrubbed",NA,NA,NA,NA,NA,5,15.84000015,32.94100189,33.91199875,"annot__2013_06_02_05_46_09.mp3"
"3147",368829,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:14","",NA,21.6,21.8,5,159980,NA,NA,NA,NA,""
"3148",368841,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:14","",NA,21.9,21.9,5,23034,NA,NA,NA,NA,""
"3149",368845,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:14","finished",NA,NA,NA,NA,NA,5,2.438117134,33.91199875,33.91199875,"annot__2013_06_02_05_46_09.mp3"
"3150",368846,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:14","",NA,21.9,23.1,5,3165,NA,NA,NA,NA,""
"3151",368847,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:14","",NA,23.3,27.3,5,2227,NA,NA,NA,NA,""
"3152",368881,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:16","",NA,27.4,29.5,5,22404,NA,NA,NA,NA,""
"3153",368882,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:16","",NA,29.7,30.1,5,914,NA,NA,NA,NA,""
"3154",368883,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:16","",NA,29.9,27,5,2985,NA,NA,NA,NA,""
"3155",368884,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:16","",NA,27.1,37.5,5,25955,NA,NA,NA,NA,""
"3156",368886,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:16","",NA,37.5,38.4,5,1676,NA,NA,NA,NA,""
"3157",368887,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:16","",NA,38.5,68.6,5,2231,NA,NA,NA,NA,""
"3158",368888,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:16","",NA,68.6,68.4,5,1983,NA,NA,NA,NA,""
"3159",368890,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:16","",NA,68.4,26.6,5,8662,NA,NA,NA,NA,""
"3160",368906,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:16","",NA,26.6,26.8,5,7784,NA,NA,NA,NA,""
"3161",368909,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:16","finished",NA,NA,NA,NA,NA,6,0,9.215999603,9.215999603,"annot__2013_06_02_05_48_45.mp3"
"3162",369093,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,70.9,70.9,3,944,NA,NA,NA,NA,""
"3163",369094,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,26.9,32.4,5,6277,NA,NA,NA,NA,""
"3164",369095,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,33.8,71.2,3,9152,NA,NA,NA,NA,""
"3165",369096,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,32.6,33.7,5,3119,NA,NA,NA,NA,""
"3166",369097,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,32.5,32.6,5,3762,NA,NA,NA,NA,""
"3167",369098,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,70.9,63.2,3,4520,NA,NA,NA,NA,""
"3168",369099,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,63.2,62.3,3,1401,NA,NA,NA,NA,""
"3169",369100,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,70.7,72.6,3,4978,NA,NA,NA,NA,""
"3170",369101,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,62.4,70.6,3,6599,NA,NA,NA,NA,""
"3171",369102,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,72.6,75,3,2871,NA,NA,NA,NA,""
"3172",369103,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,75,74.9,3,2984,NA,NA,NA,NA,""
"3173",369104,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:20","scrubbed",NA,NA,NA,NA,NA,0,0,5.752999783,48.74399948,"annot__2013_06_02_05_49_27.mp3"
"3174",369105,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:20","pause",NA,NA,NA,NA,NA,0,0.955764696,0.716823995,48.74399948,"annot__2013_06_02_05_49_27.mp3"
"3175",369106,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,75,75.3,3,10410,NA,NA,NA,NA,""
"3176",369107,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,75.3,77.5,3,1826,NA,NA,NA,NA,""
"3177",369108,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,77.5,77.9,3,1518,NA,NA,NA,NA,""
"3178",369109,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,78,87.4,3,5746,NA,NA,NA,NA,""
"3179",369110,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,87.5,89.7,3,1903,NA,NA,NA,NA,""
"3180",369111,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,89.8,92,3,1365,NA,NA,NA,NA,""
"3181",369112,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,92.1,94.5,3,2949,NA,NA,NA,NA,""
"3182",369113,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,94.6,97,3,1903,NA,NA,NA,NA,""
"3183",369114,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,97.1,97.3,3,910,NA,NA,NA,NA,""
"3184",369115,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:20","scrubbed",NA,NA,NA,NA,NA,0,0.716823995,15.6960001,48.74399948,"annot__2013_06_02_05_49_27.mp3"
"3185",369116,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,97.3,30.7,3,52018,NA,NA,NA,NA,""
"3186",369117,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,30.8,31.4,3,2563,NA,NA,NA,NA,""
"3187",369118,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,31.2,30.1,3,7944,NA,NA,NA,NA,""
"3188",369119,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,30.2,30.2,3,1218,NA,NA,NA,NA,""
"3189",369120,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,30.2,27.3,3,6298,NA,NA,NA,NA,""
"3190",369121,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,27.4,29.2,3,2577,NA,NA,NA,NA,""
"3191",369122,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,29.1,30.4,3,2549,NA,NA,NA,NA,""
"3192",369123,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:20","pause",NA,NA,NA,NA,NA,0,2.389411739,25.30800056,48.74399948,"annot__2013_06_02_05_49_27.mp3"
"3193",369124,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,30.4,29.6,3,9999,NA,NA,NA,NA,""
"3194",369126,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,29.6,30.2,3,3317,NA,NA,NA,NA,""
"3195",369127,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,30.3,30.8,3,27306,NA,NA,NA,NA,""
"3196",369128,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,30.8,31.9,3,11316,NA,NA,NA,NA,""
"3197",369129,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:20","pause",NA,NA,NA,NA,NA,0,25.30800056,25.30800056,48.74399948,"annot__2013_06_02_05_49_27.mp3"
"3198",369130,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,32.1,35.8,3,11302,NA,NA,NA,NA,""
"3199",369131,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,35.8,35.6,3,731,NA,NA,NA,NA,""
"3200",369135,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,35.7,30.4,3,8533,NA,NA,NA,NA,""
"3201",369139,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,30.4,30.5,3,16134,NA,NA,NA,NA,""
"3202",369144,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:20","finished",NA,NA,NA,NA,NA,0,25.30800056,48.74399948,48.74399948,"annot__2013_06_02_05_49_27.mp3"
"3203",369153,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:20","",NA,30.5,33.1,3,5194,NA,NA,NA,NA,""
"3204",369299,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:22","",NA,33.1,33,3,69439,NA,NA,NA,NA,""
"3205",369300,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:22","",NA,33,32.3,3,16055,NA,NA,NA,NA,""
"3206",369301,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:22","",NA,37.1,37.2,3,26321,NA,NA,NA,NA,""
"3207",369302,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:22","",NA,32.4,32.6,3,8405,NA,NA,NA,NA,""
"3208",369303,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:22","",NA,32.8,37,3,6624,NA,NA,NA,NA,""
"3209",369304,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:22","",NA,30.8,32.2,3,1989,NA,NA,NA,NA,""
"3210",369305,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:22","",NA,37.2,30.8,3,2422,NA,NA,NA,NA,""
"3211",369306,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:22","finished",NA,NA,NA,NA,NA,1,0,30.95999908,30.95999908,"annot__2013_06_02_05_50_35.mp3"
"3212",369605,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:27","",NA,32.3,37.3,3,27637,NA,NA,NA,NA,""
"3213",369606,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:27","",NA,39.5,37.1,3,10681,NA,NA,NA,NA,""
"3214",369607,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:27","",NA,37.3,39.5,3,12746,NA,NA,NA,NA,""
"3215",369608,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:27","",NA,37.1,37.1,3,564,NA,NA,NA,NA,""
"3216",369609,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:27","pause",NA,NA,NA,NA,NA,2,0,24.51600075,44.38800049,"annot__2013_06_02_05_53_24.mp3"
"3217",369610,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:27","pause",NA,NA,NA,NA,NA,2,24.51600075,25.22999954,44.38800049,"annot__2013_06_02_05_53_24.mp3"
"3218",369611,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:27","",NA,37.1,37.3,3,227931,NA,NA,NA,NA,""
"3219",369615,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:27","",NA,37.3,36.1,3,2863,NA,NA,NA,NA,""
"3220",369618,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:27","",NA,36.2,36.5,3,4004,NA,NA,NA,NA,""
"3221",369629,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:27","finished",NA,NA,NA,NA,NA,2,25.50200081,44.38800049,44.38800049,"annot__2013_06_02_05_53_24.mp3"
"3222",370029,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:33","",NA,41.2,39.5,3,17222,NA,NA,NA,NA,""
"3223",370030,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:33","",NA,40,41,3,152636,NA,NA,NA,NA,""
"3224",370031,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:33","",NA,36.5,39.9,3,11456,NA,NA,NA,NA,""
"3225",370042,4823,"S8587975","Yes","T28",7,2,"Audio","4/06/13 14:34","finished",NA,NA,NA,NA,NA,4,0,55.97999954,55.97999954,"annot__2013_06_02_05_55_21.mp3"
"3226",370595,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,39.6,62.3,3,233796,NA,NA,NA,NA,""
"3227",370596,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,62.3,63.2,3,2959,NA,NA,NA,NA,""
"3228",370597,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,66.3,70.7,3,3316,NA,NA,NA,NA,""
"3229",370598,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,63.2,66,3,1984,NA,NA,NA,NA,""
"3230",370599,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,66,66.3,3,906,NA,NA,NA,NA,""
"3231",370600,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,70.7,74.9,3,2972,NA,NA,NA,NA,""
"3232",370601,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,82.4,85.7,3,1556,NA,NA,NA,NA,""
"3233",370602,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,77.7,80.2,3,5416,NA,NA,NA,NA,""
"3234",370603,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,80.3,82.4,3,2494,NA,NA,NA,NA,""
"3235",370604,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,85.7,97.3,3,7087,NA,NA,NA,NA,""
"3236",370605,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,75,77.7,3,1399,NA,NA,NA,NA,""
"3237",370606,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,97.2,83.4,3,2158,NA,NA,NA,NA,""
"3238",370607,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,3.8,9.5,3,3322,NA,NA,NA,NA,""
"3239",370608,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,83.5,3.8,3,6781,NA,NA,NA,NA,""
"3240",370609,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,10,10.9,3,4552,NA,NA,NA,NA,""
"3241",370610,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,9.4,10,3,3138,NA,NA,NA,NA,""
"3242",370611,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,10,10,3,1362,NA,NA,NA,NA,""
"3243",370612,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,11,11.2,3,5593,NA,NA,NA,NA,""
"3244",370613,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,11.6,12.8,3,5108,NA,NA,NA,NA,""
"3245",370614,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,12.9,12.9,3,5307,NA,NA,NA,NA,""
"3246",370615,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,13,22,3,108296,NA,NA,NA,NA,""
"3247",370616,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,11.3,11.5,3,2048,NA,NA,NA,NA,""
"3248",370617,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,22,22.5,3,1195,NA,NA,NA,NA,""
"3249",370618,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,22.5,26.4,3,5261,NA,NA,NA,NA,""
"3250",370619,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,35.7,41.4,3,5727,NA,NA,NA,NA,""
"3251",370620,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,41.5,42,3,2997,NA,NA,NA,NA,""
"3252",370621,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,42.1,43.1,3,23957,NA,NA,NA,NA,""
"3253",370622,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,26.4,35.7,3,10813,NA,NA,NA,NA,""
"3254",370623,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,42.7,42.9,3,5158,NA,NA,NA,NA,""
"3255",370624,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,43.1,42.6,3,3050,NA,NA,NA,NA,""
"3256",370625,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,43.2,53.5,3,5016,NA,NA,NA,NA,""
"3257",370626,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,43,43.1,3,2236,NA,NA,NA,NA,""
"3258",370627,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,54.1,62.3,3,2344,NA,NA,NA,NA,""
"3259",370628,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,62.3,97.3,3,3239,NA,NA,NA,NA,""
"3260",370629,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,97.3,92.2,3,5118,NA,NA,NA,NA,""
"3261",370630,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:39","",NA,53.5,54.1,3,1459,NA,NA,NA,NA,""
"3262",371169,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:47","",NA,92.2,91.7,3,523894,NA,NA,NA,NA,""
"3263",371175,4823,"S8587975","Yes","T28",7,2,"Scroll","4/06/13 14:47","",NA,91.8,94.7,3,6752,NA,NA,NA,NA,""
