"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"1","S8013163",8331,"T02","2/09/13 14:16",100,20,20,20,100,100,100,60,100,100,100,80,NA,80,4095,"Yes"
"3","S8159757",8183,"T03","15/09/13 15:07",100,100,100,100,100,80,80,80,80,60,100,100,NA,100,4829,"Yes"
"4","S8199113",6511,"T13","10/09/13 7:53",100,100,80,100,80,100,80,80,100,80,100,100,NA,100,4026,"Yes"
"5","S8230417",8620,"T15","19/09/13 12:12",100,100,100,80,100,100,100,100,80,80,80,100,NA,100,4850,"Yes"
"6","S8240447",8632,"T08","9/09/13 13:18",80,100,100,100,100,100,80,100,100,100,100,100,NA,100,3891,"Yes"
"7","S8243177",8545,"T16","21/09/13 21:56",80,100,40,60,100,80,60,40,40,60,100,80,NA,60,4843,"Yes"
"8","S8243861",6477,"T04","N/A",20,20,20,20,20,20,20,20,20,20,20,20,NA,20,4097,"Yes"
"9","S8243861",8757,"T04","11/09/13 7:14",80,100,40,20,80,80,60,80,60,40,60,80,NA,60,4097,"Yes"
"10","S8265503",8114,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4813,"Yes"
"11","S8265503",8099,"T13","3/10/13 0:45",80,100,80,80,80,60,80,40,60,60,40,60,NA,60,4813,"Yes"
"12","S8282075",8488,"T05","16/09/13 14:07",100,100,80,100,100,100,100,80,80,80,60,100,NA,100,4844,"Yes"
"13","S8283853",8234,"T10","18/09/13 13:25",100,100,100,100,80,80,80,80,80,80,60,80,NA,80,4961,"Yes"
"14","S8286113",8246,"T04","17/09/13 2:49",100,100,60,100,100,100,80,80,80,80,60,100,NA,80,4812,"Yes"
"15","S8286709",6532,"T05","9/09/13 9:19",100,100,80,100,80,100,80,60,60,60,60,100,NA,80,3892,"Yes"
"16","S8288085",7768,"T02","12/09/13 10:54",100,100,60,80,100,100,80,80,100,60,100,100,NA,80,4845,"Yes"
"17","S8350395",8631,"T08","9/09/13 13:18",80,100,100,100,80,100,80,20,20,20,20,20,NA,60,4828,"Yes"
"19","S8353095",7877,"T13","11/09/13 7:14",100,100,100,80,100,100,100,100,100,100,40,100,NA,100,4099,"Yes"
"20","S8375791",6639,"T03","9/09/13 14:41",80,100,80,100,100,80,60,60,60,100,100,80,NA,80,4100,"Yes"
"21","S8377019",8482,"T04","19/09/13 11:27",100,100,80,20,80,100,100,80,80,60,40,80,NA,80,3895,"Yes"
"22","S8378431",8532,"T12","1/09/13 23:17",80,100,80,100,100,100,100,80,100,100,100,80,NA,100,4856,"Yes"
"23","S8392669",8571,"T15","19/09/13 12:12",80,100,80,80,100,100,80,100,100,100,100,100,NA,100,2589,"Yes"
"24","S8395315",8468,"T08","9/09/13 13:18",40,100,80,40,100,100,60,100,100,100,100,100,NA,80,4855,"Yes"
"25","S8395953",8294,"T04","17/09/13 2:49",80,100,80,20,100,100,80,80,80,100,100,60,NA,80,4857,"Yes"
"26","S8401051",8290,"T11","12/09/13 10:54",100,100,80,100,80,80,80,80,60,60,100,100,NA,80,4040,"Yes"
"27","S8404103",8282,"T03","15/09/13 15:07",80,100,100,100,100,80,100,100,80,100,100,100,NA,100,4102,"Yes"
"28","S8405787",6491,"T01","9/09/13 14:41",100,100,60,80,100,80,80,100,100,100,100,100,NA,100,3896,"Yes"
"29","S8406211",8345,"T01","11/09/13 12:56",100,100,80,80,100,80,80,100,100,100,80,100,NA,100,4101,"Yes"
"30","S8409797",7812,"T13","11/09/13 7:14",100,100,100,80,80,80,80,80,80,80,100,80,NA,80,2492,"Yes"
"31","S8412417",8095,"T16","3/09/13 23:29",100,100,60,80,80,80,60,80,80,40,20,80,NA,80,4068,"Yes"
"32","S8438811",8448,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4103,"Yes"
"33","S8438811",8661,"T07","11/09/13 0:35",100,100,NA,40,80,100,80,100,100,100,100,80,NA,100,4103,"Yes"
"34","S8461075",8621,"T02","19/09/13 13:10",80,100,100,100,100,100,60,100,100,100,100,100,NA,100,3928,"Yes"
"35","S8461197",8551,"T01","19/09/13 12:12",100,40,40,20,100,60,40,60,40,60,20,40,NA,60,4853,"No login"
"36","S8463437",8818,"T06","19/09/13 11:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,3902,"Yes"
"37","S8466065",8660,"T07","11/09/13 0:35",100,100,100,40,40,100,40,40,40,40,100,80,NA,60,3312,"Yes"
"38","S8466065",8441,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3312,"Yes"
"39","S8466901",8317,"T14","2/09/13 12:10",100,100,100,100,100,100,80,100,100,100,100,100,NA,100,3909,"Yes"
"40","S8467383",8258,"T10","18/09/13 13:25",100,100,80,100,100,100,80,80,80,60,100,80,NA,80,529,"Yes"
"41","S8467459",8315,"T06","18/09/13 13:26",100,100,100,80,100,100,80,100,100,80,100,100,NA,100,3908,"Yes"
"42","S8468001",8356,"T02","18/09/13 13:26",100,60,100,100,100,100,60,100,80,80,60,100,NA,80,4051,"Yes"
"43","S8468213",8626,"T13","19/09/13 11:27",80,80,100,80,100,100,80,100,100,80,100,100,NA,100,4817,"Yes"
"44","S8468599",8089,"T13","11/09/13 12:55",100,100,100,80,100,100,100,100,100,80,100,100,NA,100,3903,"Yes"
"45","S8468811",8225,"T11","12/09/13 10:54",100,100,80,100,80,60,60,40,40,60,100,100,NA,80,3904,"Yes"
"47","S8469393",8137,"T10","18/09/13 13:25",100,100,100,100,80,80,80,80,100,100,100,100,NA,100,3905,"Yes"
"49","S8470877",8091,"T08","9/09/13 13:18",60,100,100,40,100,100,100,100,80,60,60,100,NA,80,622,"Yes"
"50","S8471011",8420,"T14","2/09/13 12:10",100,100,100,100,100,100,80,100,100,100,100,100,NA,100,3910,"Yes"
"51","S8471349",8173,"T13","17/09/13 13:14",80,100,100,80,100,100,100,100,100,100,100,100,NA,100,575,"Yes"
"52","S8471431",8648,"T02","20/09/13 10:56",100,100,100,80,80,100,60,60,80,100,60,100,NA,80,533,"No login"
"53","S8471467",8515,"T10","19/09/13 11:27",100,100,100,100,80,80,80,60,60,40,60,80,NA,80,2596,"Yes"
"54","S8473159",8209,"T06","18/09/13 13:25",100,100,100,80,80,100,80,100,100,80,100,100,NA,100,3906,"Yes"
"55","S8473175",6455,"T01","9/09/13 14:41",100,100,60,80,100,80,80,60,100,100,100,100,NA,80,1394,"Yes"
"56","S8473399",7841,"T03","11/09/13 7:14",100,100,100,100,100,80,80,80,80,80,100,80,NA,100,3899,"Yes"
"57","S8474767",8093,"T16","3/09/13 23:29",100,100,100,100,100,80,100,80,80,60,100,80,NA,100,3395,"Yes"
"58","S8479313",6546,"T06","10/09/13 13:40",100,80,100,80,80,100,80,100,100,80,100,100,NA,NA,4851,"Yes"
"59","S8492893",7732,"T02","12/09/13 10:54",100,100,60,80,100,100,60,80,80,60,60,80,NA,80,3911,"No login"
"60","S8497727",8814,"T13","17/09/13 13:14",100,100,100,100,100,100,80,100,80,80,100,100,NA,100,4047,"Yes"
"61","S8500505",6628,"T01","10/09/13 4:21",100,80,80,100,100,60,60,60,100,80,60,40,NA,80,2731,"Yes"
"62","S8514657",7856,"T06","11/09/13 22:50",100,80,80,80,80,100,80,100,100,100,100,100,NA,100,3930,"Yes"
"63","S8514657",8791,"T06","19/09/13 11:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3930,"Yes"
"64","S8516015",8516,"T15","19/09/13 12:12",100,100,100,100,100,100,100,80,100,100,100,100,NA,100,4025,"Yes"
"65","S8517901",8472,"T03","19/09/13 11:27",100,100,80,100,100,80,80,60,60,80,80,60,NA,80,3914,"Yes"
"66","S8524681",8542,"T03","19/09/13 11:27",100,40,20,80,20,40,20,20,20,20,20,20,NA,40,3918,"Yes"
"67","S8525121",8641,"T07","14/09/13 17:11",40,100,40,100,100,60,60,100,100,100,100,100,NA,80,3922,"Yes"
"68","S8525469",6459,"T13","9/09/13 14:41",100,100,60,80,100,100,100,80,80,100,60,100,NA,100,3919,"Yes"
"69","S8525581",8659,"T07","11/09/13 0:35",100,100,80,80,20,80,80,60,80,60,100,60,NA,80,886,"Yes"
"70","S8525581",8442,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886,"Yes"
"71","S8526001",8365,"T10","18/09/13 13:26",100,100,60,100,100,100,80,60,60,80,60,80,NA,80,3926,"Yes"
"72","S8526059",7805,"T12","3/09/13 16:44",80,100,60,100,80,80,80,80,80,80,100,80,NA,80,2616,"Yes"
"73","S8528555",6585,"T01","9/09/13 9:19",100,80,80,100,80,80,80,100,100,100,80,80,NA,80,3921,"Yes"
"75","S8529233",8073,"T01","11/09/13 12:55",100,100,80,20,100,60,80,100,100,100,60,100,NA,80,3923,"Yes"
"76","S8531451",8520,"T10","19/09/13 11:27",100,100,100,100,80,60,60,80,60,40,60,80,NA,80,3917,"Yes"
"77","S8531527",8567,"T16","21/09/13 21:56",80,100,40,20,100,80,40,60,60,40,100,80,NA,60,889,"Yes"
"78","S8532831",6601,"T15","9/09/13 14:41",100,100,80,80,80,100,100,100,100,80,100,100,NA,100,3916,"Yes"
"79","S8533837",6559,"T17","10/09/13 13:39",80,100,60,80,80,100,60,60,80,80,100,80,NA,80,1103,"No login"
"80","S8533943",8627,"T15","20/09/13 4:11",100,100,80,100,100,100,100,100,80,80,100,100,NA,100,3925,"Yes"
"81","S8534541",6562,"T10","5/09/13 13:01",100,40,80,80,80,80,60,60,60,40,60,80,NA,80,4055,"Yes"
"82","S8535091",6512,"T10","9/09/13 14:41",100,100,60,100,100,100,60,60,60,40,60,80,NA,80,3927,"Yes"
"83","S8537437",8605,"T10","20/09/13 4:11",100,100,100,100,100,100,80,80,80,80,100,80,NA,100,4056,"Yes"
"84","S8542895",7852,"T13","11/09/13 7:14",100,100,100,80,100,100,100,80,80,100,100,100,NA,100,3932,"Yes"
"85","S8550483",8090,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1212,"Yes"
"86","S8550483",8784,"T15","13/09/13 11:23",100,100,40,80,80,80,100,20,60,60,100,80,NA,80,1212,"Yes"
"87","S8550545",7819,"T13","11/09/13 7:14",100,100,80,100,100,80,80,80,80,100,100,80,NA,100,3929,"Yes"
"88","S8552367",7875,"T13","19/09/13 12:12",80,100,100,100,100,100,80,100,80,80,100,100,NA,100,3931,"Yes"
"89","S8552367",8772,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3931,"Yes"
"90","S8564663",8081,"T16","3/09/13 23:29",80,100,100,80,100,60,60,60,60,80,60,80,NA,80,4028,"Yes"
"92","S8568395",8348,"T05","1/09/13 23:17",100,100,80,100,100,100,80,80,60,80,80,100,NA,80,4048,"Yes"
"93","S8568723",8040,"T13","16/09/13 14:07",80,100,80,100,100,100,80,100,100,100,100,100,NA,100,3940,"Yes"
"94","S8568767",8172,"T13","17/09/13 13:14",80,100,100,100,100,100,80,100,80,80,100,100,NA,100,3933,"Yes"
"95","S8568785",6603,"T17","10/09/13 13:39",100,100,100,100,100,100,80,80,80,100,60,80,NA,100,3941,"Yes"
"96","S8568841",6458,"T13","9/09/13 14:41",100,100,80,100,100,100,100,100,100,100,100,100,NA,100,3934,"Yes"
"97","S8568859",6535,"T15","9/09/13 14:41",100,100,100,100,100,80,80,100,100,80,100,100,NA,100,3942,"Yes"
"98","S8568873",6631,"T15","9/09/13 1:50",100,100,80,100,80,100,100,100,80,80,100,80,NA,100,3935,"Yes"
"99","S8568895",7745,"T02","12/09/13 10:54",100,100,60,80,100,100,60,80,80,60,60,60,NA,80,3943,"Yes"
"100","S8568937",7743,"T02","12/09/13 10:54",100,100,80,100,100,100,60,100,100,100,100,100,NA,100,3936,"Yes"
"101","S8568961",8263,"T17","17/09/13 13:14",100,100,100,100,100,100,80,100,100,100,100,100,NA,100,3937,"Yes"
"102","S8568967",8458,"T12","1/09/13 23:17",100,100,100,100,100,100,100,80,100,80,100,80,NA,100,3944,"Yes"
"103","S8568989",8656,"T07","11/09/13 0:35",100,100,80,20,100,60,40,60,60,60,100,80,NA,80,4105,"Yes"
"104","S8568989",8440,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4105,"Yes"
"106","S8569297",7866,"T01","11/09/13 7:14",100,100,80,80,100,100,100,100,80,100,100,80,NA,100,3938,"Yes"
"107","S8569389",8801,"T01","12/09/13 10:54",100,100,80,80,80,100,80,60,60,60,40,60,NA,80,3939,"Yes"
"108","S8569461",8326,"T02","2/09/13 14:16",100,100,40,100,100,100,60,100,100,100,100,80,NA,100,3946,"Yes"
"109","S8569489",7806,"T03","11/09/13 7:14",100,100,100,100,100,100,80,100,80,100,100,100,NA,100,3947,"Yes"
"110","S8569507",7815,"T02","12/09/13 10:54",100,100,60,80,100,100,100,60,100,100,100,100,NA,100,3948,"Yes"
"111","S8569771",8393,"T02","17/09/13 13:14",100,100,100,100,100,100,60,80,80,100,100,100,NA,100,3951,"Yes"
"113","S8570275",7737,"T02","12/09/13 10:54",100,100,60,100,100,100,60,80,100,100,100,100,NA,100,3950,"Yes"
"114","S8571247",8044,"T11","11/09/13 12:55",100,100,60,60,60,100,60,60,80,40,100,100,NA,80,3953,"Yes"
"115","S8571599",8598,"T06","19/09/13 11:27",100,100,100,80,80,100,80,100,80,80,100,100,NA,100,3954,"Yes"
"116","S8571609",6642,"T10","10/09/13 13:41",100,40,100,100,100,80,80,80,80,60,100,100,NA,80,3955,"Yes"
"117","S8572329",8269,"T04","18/09/13 13:25",80,100,80,60,20,100,80,80,60,80,40,80,NA,80,4029,"Yes"
"118","S8575435",8609,"T15","20/09/13 4:11",100,100,80,100,80,100,80,60,80,60,40,80,NA,80,3957,"Yes"
"119","S8575597",8371,"T11","12/09/13 10:54",100,100,80,100,80,100,100,80,80,60,100,NA,NA,100,3960,"Yes"
"120","S8575679",8402,"T16","2/09/13 14:16",100,100,60,80,80,100,60,80,80,60,60,80,NA,80,3973,"Yes"
"121","S8575681",8817,"T07","14/09/13 17:11",80,100,100,80,80,100,60,60,80,60,100,60,NA,80,3967,"Yes"
"122","S8575863",6556,"T15","10/09/13 4:17",100,100,60,80,80,80,80,40,20,20,20,60,NA,60,1814,"No login"
"123","S8576023",8368,"T01","12/09/13 10:54",100,100,60,80,100,60,80,60,60,100,80,80,NA,80,3998,"Yes"
"124","S8576417",8637,"T16","21/09/13 21:56",100,100,80,80,100,80,80,80,80,100,100,80,NA,80,4000,"Yes"
"125","S8576429",7776,"T01","11/09/13 7:14",100,60,60,60,100,60,80,40,100,60,20,60,NA,60,3984,"Yes"
"126","S8576649",8391,"T04","17/09/13 2:49",100,100,60,100,100,80,80,80,80,80,100,80,NA,80,4003,"Yes"
"127","S8577419",7697,"T12","3/09/13 16:44",80,100,60,100,80,80,60,100,100,80,100,80,NA,80,3980,"Yes"
"128","S8577441",6523,"T01","9/09/13 9:19",100,100,40,80,80,60,60,60,100,100,100,80,NA,80,3994,"Yes"
"129","S8578667",8100,"T10","13/09/13 11:23",100,100,60,80,80,60,60,80,80,60,100,80,NA,80,3976,"Yes"
"130","S8578677",8756,"T13","11/09/13 7:14",80,100,100,100,100,100,80,100,80,80,100,100,NA,100,3985,"Yes"
"131","S8578677",7823,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3985,"Yes"
"132","S8578683",8415,"T15","17/09/13 13:14",100,100,80,80,100,100,80,100,100,80,100,100,NA,100,3965,"Yes"
"133","S8579027",8827,"T15","15/09/13 15:07",80,20,20,80,100,100,80,100,100,100,100,100,NA,80,4014,"Yes"
"134","S8579033",8063,"T16","3/09/13 23:29",100,100,60,100,100,100,60,80,80,60,100,80,NA,80,4016,"Yes"
"135","S8579079",6614,"T06","9/09/13 14:41",100,100,80,80,100,100,100,100,100,100,100,100,NA,100,4005,"Yes"
"136","S8579327",6469,"T03","9/09/13 14:41",80,100,60,100,100,80,40,40,60,100,60,80,NA,80,3958,"Yes"
"138","S8579731",7720,"T03","11/09/13 7:14",100,100,100,100,80,100,80,80,100,80,100,100,NA,100,2158,"Yes"
"139","S8579773",8619,"T16","21/09/13 21:56",80,40,60,20,100,80,40,80,80,80,100,80,NA,80,3995,"Yes"
"140","S8579995",8355,"T15","16/09/13 14:07",80,100,100,80,80,100,80,100,100,80,100,100,NA,100,3987,"Yes"
"141","S8580105",8544,"T05","16/09/13 14:07",100,100,80,100,80,100,100,80,60,60,80,100,NA,80,3981,"Yes"
"142","S8580137",7801,"T05","8/09/13 19:09",80,80,80,100,100,100,100,100,100,100,60,100,NA,100,3990,"Yes"
"143","S8580759",8465,"T13","20/09/13 4:11",100,100,80,100,100,100,80,60,80,60,100,100,NA,80,3956,"Yes"
"144","S8580849",8293,"T06","2/09/13 14:16",100,100,100,80,100,100,100,80,100,100,100,100,NA,100,3991,"Yes"
"145","S8581053",8267,"T06","2/09/13 14:16",100,100,60,80,80,100,80,80,80,60,20,100,NA,80,4013,"Yes"
"146","S8581179",9158,"T02","20/09/13 4:11",100,80,60,80,100,100,60,80,100,100,100,100,NA,80,4022,"Yes"
"147","S8581181",6591,"T06","9/09/13 14:41",100,80,60,80,80,100,60,80,80,80,20,100,NA,80,3988,"Yes"
"148","S8581449",7752,"T05","8/09/13 19:09",100,100,100,100,80,100,100,80,80,60,80,100,NA,100,4008,"Yes"
"149","S8581813",8380,"T03","15/09/13 15:07",80,100,60,100,100,80,80,80,60,100,100,100,NA,80,3961,"Yes"
"150","S8581883",8378,"T10","15/09/13 15:07",100,100,100,100,80,80,80,100,80,60,60,80,NA,80,4017,"Yes"
"151","S8581957",8080,"T11","11/09/13 12:55",100,100,100,60,80,80,60,60,60,80,100,NA,NA,80,4015,"Yes"
"152","S8582135",8242,"T13","18/09/13 13:25",80,100,100,80,100,100,80,80,100,80,100,100,NA,100,2524,"Yes"
"153","S8582459",6496,"T04","9/09/13 14:41",80,100,80,40,100,80,80,80,80,60,60,80,NA,80,4018,"Yes"
"154","S8582671",8088,"T13","11/09/13 12:55",100,100,100,100,100,100,100,80,100,100,100,100,NA,100,3964,"Yes"
"155","S8582683",8359,"T06","2/09/13 14:16",100,100,100,80,80,100,60,100,80,80,100,100,NA,100,4020,"Yes"
"156","S8582755",8041,"T11","11/09/13 12:55",100,100,80,60,60,80,60,100,60,60,100,100,NA,80,3982,"Yes"
"157","S8583177",8062,"T16","3/09/13 23:29",100,100,100,100,100,80,80,80,100,80,100,80,NA,100,3997,"Yes"
"158","S8583463",8489,"T04","19/09/13 11:27",100,100,80,20,80,100,100,80,80,100,80,100,NA,80,4021,"Yes"
"159","S8583591",8771,"T13","4/09/13 14:31",80,80,80,80,80,NA,80,80,80,80,100,80,NA,80,4001,"Yes"
"160","S8583591",8066,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001,"Yes"
"163","S8583647",8297,"T09","15/09/13 15:07",20,100,60,100,80,80,60,80,60,60,80,80,NA,80,4006,"Yes"
"164","S8583741",8216,"T10","18/09/13 13:25",100,100,100,100,80,80,40,80,80,60,60,80,NA,80,4846,"Yes"
"165","S8583787",6483,"T15","9/09/13 9:19",100,100,100,100,80,80,100,100,80,80,80,80,NA,100,1787,"Yes"
"166","S8583931",6624,"T06","10/09/13 13:40",100,100,80,100,80,100,80,100,100,80,100,100,NA,100,3979,"Yes"
"167","S8584203",8274,"T15","1/09/13 23:17",80,100,80,100,100,100,100,60,100,100,100,80,NA,100,3970,"Yes"
"168","S8584231",8281,"T04","18/09/13 13:26",80,80,40,80,40,80,80,20,20,20,20,40,NA,60,3972,"Yes"
"169","S8584243",8171,"T13","12/09/13 10:54",80,100,40,80,80,100,80,80,60,60,60,80,NA,80,3969,"Yes"
"170","S8584299",6480,"T02","10/09/13 7:53",100,100,100,100,80,100,60,60,100,80,60,100,NA,80,4023,"Yes"
"171","S8584333",6476,"T08","9/09/13 9:19",100,100,100,80,100,80,100,80,100,100,100,100,NA,100,3989,"Yes"
"172","S8585485",8296,"T09","1/09/13 23:17",100,100,100,100,100,100,100,100,100,100,100,100,NA,100,4019,"Yes"
"173","S8585961",8306,"T10","18/09/13 13:26",100,100,60,100,80,60,80,60,60,60,60,80,NA,80,1978,"Yes"
"175","S8586097",8519,"T07","14/09/13 17:11",100,20,20,20,40,20,40,40,20,40,60,60,NA,40,4004,"Yes"
"176","S8586119",8487,"T01","19/09/13 12:12",100,100,80,20,80,60,60,80,80,100,40,60,NA,80,3959,"Yes"
"177","S8586423",8168,"T09","2/09/13 12:10",100,100,60,100,60,100,20,60,60,40,20,80,NA,60,2131,"Yes"
"178","S8586667",8299,"T15","17/09/13 13:14",100,100,80,80,80,100,80,60,80,40,40,80,NA,80,2125,"No login"
"179","S8586675",8511,"T13","20/09/13 4:11",80,100,100,80,100,100,80,80,100,80,100,100,NA,100,2065,"No login"
"180","S8586849",6605,"T04","9/09/13 14:41",80,100,80,20,80,80,100,80,80,60,80,100,NA,80,3974,"Yes"
"183","S8587353",6547,"T01","9/09/13 14:41",100,100,80,100,100,60,100,100,100,100,100,100,NA,100,4007,"Yes"
"184","S8587773",8658,"T07","11/09/13 0:35",100,100,80,20,60,100,40,60,60,40,40,80,NA,60,3968,"Yes"
"185","S8587773",8447,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3968,"Yes"
"186","S8587875",8761,"T14","2/09/13 13:28",80,100,80,100,80,100,80,80,80,80,20,80,NA,80,3966,"No login"
"187","S8588005",8053,"T13","11/09/13 12:55",80,100,100,100,100,100,80,80,80,100,100,80,NA,100,3986,"Yes"
"188","S8588313",8421,"T11","12/09/13 10:54",100,100,80,80,60,60,80,60,60,60,100,100,NA,80,3996,"Yes"
"190","S8588531",8229,"T06","18/09/13 13:25",100,100,40,80,80,100,80,80,100,80,60,100,NA,80,1785,"Yes"
"191","S8588851",8554,"T01","11/09/13 12:56",100,40,60,80,100,80,80,100,80,100,40,80,NA,80,4010,"Yes"
"192","S8589861",7860,"T02","12/09/13 10:54",100,100,60,80,100,100,60,80,80,100,100,100,NA,NA,4052,"Yes"
"193","S8590485",8553,"T05","16/09/13 14:07",100,100,60,80,80,100,100,60,60,60,80,100,NA,80,4027,"Yes"
"194","S8591953",8150,"T06","17/09/13 13:14",100,100,80,80,80,100,80,100,100,80,80,100,NA,100,4030,"Yes"
"195","S8592005",6503,"T10","9/09/13 9:19",100,100,60,40,80,80,60,80,80,80,60,80,NA,80,4031,"Yes"
"196","S8593277",8251,"T13","12/09/13 10:54",80,100,80,80,100,100,80,100,80,80,100,100,NA,100,4032,"Yes"
"197","S8595015",8310,"T06","18/09/13 13:26",100,100,100,80,80,100,80,100,100,100,100,100,NA,100,4035,"Yes"
"198","S8597237",8360,"T09","1/09/13 23:17",100,40,60,100,80,100,20,60,60,60,80,60,NA,60,4046,"Yes"
"199","S8597839",8633,"T03","19/09/13 11:27",80,100,100,100,100,100,100,100,100,100,100,100,NA,100,4057,"Yes"
"201","S8598663",8178,"T13","12/09/13 10:54",100,100,100,100,100,100,100,80,100,100,100,100,NA,100,4053,"Yes"
"202","S8602701",8002,"T01","11/09/13 7:14",100,100,60,100,100,60,100,40,100,80,40,80,NA,80,4036,"Yes"
"203","S8603249",8336,"T01","11/09/13 12:56",100,100,60,80,100,100,80,100,100,100,100,80,NA,100,4038,"Yes"
"204","S8603887",8526,"T10","20/09/13 4:11",100,100,80,100,80,100,80,80,80,80,60,80,NA,80,4039,"Yes"
"205","S8606201",8580,"T13","20/09/13 4:11",100,100,80,80,100,100,80,80,100,80,100,100,NA,100,4041,"Yes"
"206","S8606503",9364,"T02","21/09/13 21:56",100,100,60,100,100,100,60,100,80,80,60,100,NA,80,4054,"Yes"
"207","S8606503",8464,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4054,"Yes"
"208","S8606795",6452,"T13","10/09/13 7:53",80,60,60,80,20,20,60,60,20,20,20,60,NA,40,4090,"No login"
"209","S8607057",8541,"T01","19/09/13 12:12",100,100,40,20,40,60,80,40,40,60,20,40,NA,60,4049,"No login"
"210","S8607175",8528,"T03","19/09/13 11:27",100,100,100,100,80,80,80,80,80,80,100,100,NA,100,4091,"Yes"
"211","S8607879",8476,"T02","19/09/13 13:10",100,100,100,100,80,100,60,100,80,60,60,100,NA,NA,4045,"Yes"
"212","S8612039",8162,"T10","16/09/13 14:07",100,80,80,80,100,100,60,80,80,80,60,80,NA,80,4085,"Yes"
"213","S8612109",6519,"T03","9/09/13 14:41",80,40,40,80,100,80,60,40,40,40,60,60,NA,60,3308,"Yes"
"214","S8614359",6606,"T04","9/09/13 14:41",100,100,80,80,80,100,60,80,80,60,80,80,NA,80,4086,"Yes"
"215","S8614735",6583,"T04","9/09/13 14:41",100,100,80,20,80,80,60,60,80,60,80,80,NA,80,4761,"Yes"
"216","S8614939",6468,"T06","10/09/13 13:40",100,100,100,80,80,100,80,80,80,80,20,100,NA,80,4760,"Yes"
"217","S8615041",7783,"T12","3/09/13 16:44",80,100,100,100,100,80,80,80,100,80,100,80,NA,100,4762,"Yes"
"218","S8615615",8606,"T08","9/09/13 13:18",80,100,100,40,100,100,60,60,60,100,100,100,NA,80,4058,"Yes"
"219","S8616037",9151,"T13","19/09/13 11:10",100,100,100,100,100,100,80,100,80,80,40,100,NA,100,4847,"Yes"
"220","S8616467",8424,"T09","1/09/13 23:17",100,100,100,100,80,100,80,80,60,60,100,60,NA,80,4087,"Yes"
"221","S8617071",8521,"T03","19/09/13 11:27",80,100,100,80,80,100,80,80,80,80,80,80,NA,80,4059,"Yes"
"222","S8617163",6575,"T08","9/09/13 9:19",100,100,80,100,100,80,100,100,100,80,100,100,NA,100,4084,"Yes"
"223","S8618633",8203,"T01","11/09/13 12:56",100,60,60,100,80,100,80,100,100,100,80,60,NA,80,4061,"Yes"
"224","S8619261",8328,"T02","17/09/13 13:14",80,100,100,100,100,100,100,80,80,100,60,100,NA,80,4060,"Yes"
"225","S8623861",8179,"T11","12/09/13 10:54",80,100,60,60,60,100,80,60,60,60,100,100,NA,80,4811,"Yes"
"226","S8623897",6533,"T13","9/09/13 14:41",80,60,60,80,60,60,40,60,40,20,20,60,NA,60,4763,"Yes"
"227","S8623969",6542,"T10","9/09/13 9:19",100,100,60,80,100,60,60,80,80,60,100,80,NA,80,4764,"Yes"
"228","S8624057",8135,"T04","17/09/13 2:49",100,100,80,100,100,80,80,80,80,60,100,80,NA,80,4088,"Yes"
"229","S8624165",6513,"T02","10/09/13 7:53",100,100,100,80,80,100,60,80,80,40,60,100,NA,80,4758,"Yes"
"230","S8624195",8459,"T03","19/09/13 11:27",100,60,60,80,100,100,80,60,80,80,100,80,NA,80,2577,"Yes"
"231","S8624219",6545,"T10","5/09/13 13:01",100,100,60,80,80,60,60,60,60,40,40,80,NA,60,4094,"Yes"
"232","S8624305",6557,"T01","9/09/13 14:41",100,80,40,80,80,80,80,40,40,60,40,40,NA,60,4807,"Yes"
"233","S8624309",8572,"T03","19/09/13 11:27",100,100,60,80,100,80,80,80,60,80,80,80,NA,80,4083,"Yes"
"234","S8624319",7834,"T05","8/09/13 19:09",100,80,100,100,80,100,100,60,80,60,60,100,NA,80,4092,"Yes"
